,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2775566666666667,0.10651733333333334,0.18475599999999992,0.101766,0.17638066666666669,0.17638066666666669,0.17638066666666669,0.17638066666666669,0.18475599999999992,0.17638066666666669,0.18475599999999992,0.22789666666666664
Random Choice,0.2775566666666667,0.0,0.27829333333333334,0.27713333333333334,0.2779466666666667,0.27841333333333335,0.27841333333333335,0.27841333333333335,0.27841333333333335,0.27713333333333334,0.27841333333333335,0.27713333333333334,0.27624
Borda ranking,0.10651733333333334,0.27829333333333334,0.0,0.16910666666666666,0.12104,0.16972,0.16972,0.16972,0.16972,0.16910666666666666,0.16972,0.16910666666666666,0.28113333333333335
Plurality ranking,0.18475599999999992,0.27713333333333334,0.16910666666666666,0.0,0.15989333333333333,0.060013333333333335,0.060013333333333335,0.060013333333333335,0.060013333333333335,0.0,0.060013333333333335,0.0,0.28844
STV,0.101766,0.2779466666666667,0.12104,0.15989333333333333,0.0,0.15238666666666667,0.15238666666666667,0.15238666666666667,0.15238666666666667,0.15989333333333333,0.15238666666666667,0.15989333333333333,0.2664
Approval Voting (AV),0.17638066666666669,0.27841333333333335,0.16972,0.060013333333333335,0.15238666666666667,0.0,0.0,0.0,0.0,0.060013333333333335,0.0,0.060013333333333335,0.26716
Proportional Approval Voting (PAV),0.17638066666666669,0.27841333333333335,0.16972,0.060013333333333335,0.15238666666666667,0.0,0.0,0.0,0.0,0.060013333333333335,0.0,0.060013333333333335,0.26716
Approval Chamberlin-Courant (CC),0.17638066666666669,0.27841333333333335,0.16972,0.060013333333333335,0.15238666666666667,0.0,0.0,0.0,0.0,0.060013333333333335,0.0,0.060013333333333335,0.26716
Lexicographic Chamberlin-Courant (lex-CC),0.17638066666666669,0.27841333333333335,0.16972,0.060013333333333335,0.15238666666666667,0.0,0.0,0.0,0.0,0.060013333333333335,0.0,0.060013333333333335,0.26716
Sequential Approval Chamberlin-Courant (seq-CC),0.18475599999999992,0.27713333333333334,0.16910666666666666,0.0,0.15989333333333333,0.060013333333333335,0.060013333333333335,0.060013333333333335,0.060013333333333335,0.0,0.060013333333333335,0.0,0.28844
Monroe's Approval Rule (Monroe),0.17638066666666669,0.27841333333333335,0.16972,0.060013333333333335,0.15238666666666667,0.0,0.0,0.0,0.0,0.060013333333333335,0.0,0.060013333333333335,0.26716
Greedy Monroe,0.18475599999999992,0.27713333333333334,0.16910666666666666,0.0,0.15989333333333333,0.060013333333333335,0.060013333333333335,0.060013333333333335,0.060013333333333335,0.0,0.060013333333333335,0.0,0.28844
Minimax Approval Voting (MAV),0.22789666666666664,0.27624,0.28113333333333335,0.28844,0.2664,0.26716,0.26716,0.26716,0.26716,0.28844,0.26716,0.28844,0.0
