,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4466780000000001,7.2e-05,0.016762666666666665,0.12165466666666667,1.4666666666666665e-05,3.2e-05,0.4430433333333334,7.2e-05,0.43266533333333335,0.2996019999999999,0.004467999999999999,0.24994866666666668
Random Choice,0.4466780000000001,0.0,0.44670666666666664,0.4463066666666667,0.44610666666666665,0.44666666666666666,0.44669333333333333,0.44454666666666665,0.44670666666666664,0.444,0.44612,0.44681333333333334,0.4463066666666667
Borda ranking,7.2e-05,0.44670666666666664,0.0,0.016746666666666667,0.12169333333333333,8e-05,4e-05,0.44304,0.0,0.43268,0.2996,0.004426666666666666,0.24993333333333334
Plurality ranking,0.016762666666666665,0.4463066666666667,0.016746666666666667,0.0,0.13077333333333332,0.016773333333333335,0.01676,0.4469066666666667,0.016746666666666667,0.4288,0.30530666666666667,0.020586666666666666,0.25733333333333336
STV,0.12165466666666667,0.44610666666666665,0.12169333333333333,0.13077333333333332,0.0,0.12164,0.12165333333333334,0.44294666666666666,0.12169333333333333,0.4330133333333333,0.31177333333333335,0.124,0.28009333333333336
Approval Voting (AV),1.4666666666666665e-05,0.44666666666666666,8e-05,0.016773333333333335,0.12164,0.0,4e-05,0.44304,8e-05,0.43268,0.2996,0.00448,0.24994666666666668
Proportional Approval Voting (PAV),3.2e-05,0.44669333333333333,4e-05,0.01676,0.12165333333333334,4e-05,0.0,0.44304,4e-05,0.43268,0.29961333333333334,0.0044666666666666665,0.24994666666666668
Approval Chamberlin-Courant (CC),0.4430433333333334,0.44454666666666665,0.44304,0.4469066666666667,0.44294666666666666,0.44304,0.44304,0.0,0.44304,0.6666666666666666,0.16941333333333333,0.44493333333333335,0.2879333333333333
Lexicographic Chamberlin-Courant (lex-CC),7.2e-05,0.44670666666666664,0.0,0.016746666666666667,0.12169333333333333,8e-05,4e-05,0.44304,0.0,0.43268,0.2996,0.004426666666666666,0.24993333333333334
Sequential Approval Chamberlin-Courant (seq-CC),0.43266533333333335,0.444,0.43268,0.4288,0.4330133333333333,0.43268,0.43268,0.6666666666666666,0.43268,0.0,0.5769866666666666,0.4308266666666667,0.5671866666666666
Monroe's Approval Rule (Monroe),0.2996019999999999,0.44612,0.2996,0.30530666666666667,0.31177333333333335,0.2996,0.29961333333333334,0.16941333333333333,0.2996,0.5769866666666666,0.0,0.30148,0.2764
Greedy Monroe,0.004467999999999999,0.44681333333333334,0.004426666666666666,0.020586666666666666,0.124,0.00448,0.0044666666666666665,0.44493333333333335,0.004426666666666666,0.4308266666666667,0.30148,0.0,0.25210666666666665
Minimax Approval Voting (MAV),0.24994866666666668,0.4463066666666667,0.24993333333333334,0.25733333333333336,0.28009333333333336,0.24994666666666668,0.24994666666666668,0.2879333333333333,0.24993333333333334,0.5671866666666666,0.2764,0.25210666666666665,0.0
