,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44518599999999997,0.20605666666666667,0.320476,0.297752,0.25512266666666666,0.2715646666666667,0.292592,0.2924626666666667,0.3095473333333333,0.29255200000000003,0.3094133333333334,0.288138
Random Choice,0.44518599999999997,0.0,0.44448,0.44508,0.44528,0.4461866666666667,0.4461333333333333,0.44577333333333335,0.44606666666666667,0.44649333333333335,0.44581333333333334,0.44650666666666666,0.44548
Borda ranking,0.20605666666666667,0.44448,0.0,0.25404,0.2542933333333333,0.18690666666666667,0.20169333333333334,0.23818666666666666,0.22457333333333335,0.22976,0.23810666666666666,0.22958666666666666,0.45128
Plurality ranking,0.320476,0.44508,0.25404,0.0,0.22738666666666665,0.27093333333333336,0.27702666666666664,0.29946666666666666,0.28870666666666667,0.29017333333333334,0.2994133333333333,0.2902133333333333,0.47146666666666665
STV,0.297752,0.44528,0.2542933333333333,0.22738666666666665,0.0,0.25941333333333333,0.26572,0.28474666666666665,0.27856,0.28585333333333335,0.2846666666666667,0.2856533333333333,0.43116
Approval Voting (AV),0.25512266666666666,0.4461866666666667,0.18690666666666667,0.27093333333333336,0.25941333333333333,0.0,0.0892,0.16878666666666667,0.14181333333333335,0.16717333333333334,0.16869333333333333,0.16694666666666666,0.42288
Proportional Approval Voting (PAV),0.2715646666666667,0.4461333333333333,0.20169333333333334,0.27702666666666664,0.26572,0.0892,0.0,0.09433333333333334,0.05884,0.10428,0.09424,0.10418666666666666,0.43373333333333336
Approval Chamberlin-Courant (CC),0.292592,0.44577333333333335,0.23818666666666666,0.29946666666666666,0.28474666666666665,0.16878666666666667,0.09433333333333334,0.0,0.041626666666666666,0.10890666666666667,0.00017333333333333334,0.10905333333333334,0.4219466666666667
Lexicographic Chamberlin-Courant (lex-CC),0.2924626666666667,0.44606666666666667,0.22457333333333335,0.28870666666666667,0.27856,0.14181333333333335,0.05884,0.041626666666666666,0.0,0.07438666666666667,0.04170666666666667,0.07497333333333334,0.4421866666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.3095473333333333,0.44649333333333335,0.22976,0.29017333333333334,0.28585333333333335,0.16717333333333334,0.10428,0.10890666666666667,0.07438666666666667,0.0,0.10897333333333334,0.0017466666666666668,0.47158666666666665
Monroe's Approval Rule (Monroe),0.29255200000000003,0.44581333333333334,0.23810666666666666,0.2994133333333333,0.2846666666666667,0.16869333333333333,0.09424,0.00017333333333333334,0.04170666666666667,0.10897333333333334,0.0,0.10906666666666667,0.42192
Greedy Monroe,0.3094133333333334,0.44650666666666666,0.22958666666666666,0.2902133333333333,0.2856533333333333,0.16694666666666666,0.10418666666666666,0.10905333333333334,0.07497333333333334,0.0017466666666666668,0.10906666666666667,0.0,0.47145333333333334
Minimax Approval Voting (MAV),0.288138,0.44548,0.45128,0.47146666666666665,0.43116,0.42288,0.43373333333333336,0.4219466666666667,0.4421866666666667,0.47158666666666665,0.42192,0.47145333333333334,0.0
