,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.32041759999999997,0.07579679999999998,0.23892159999999998,0.20553200000000005,0.08416719999999998,0.08416719999999998,0.30897360000000007,0.08416719999999998,0.32096800000000003,0.3082856,0.15704880000000004,0.30897360000000007
Random Choice,0.32041759999999997,0.0,0.321088,0.320224,0.321008,0.320208,0.320208,0.319856,0.320208,0.318816,0.319904,0.319536,0.319856
Borda ranking,0.07579679999999998,0.321088,0.0,0.199632,0.205296,0.117568,0.117568,0.320368,0.117568,0.309968,0.31968,0.16784,0.320368
Plurality ranking,0.23892159999999998,0.320224,0.199632,0.0,0.274576,0.267664,0.267664,0.330144,0.267664,0.306512,0.329824,0.276816,0.330144
STV,0.20553200000000005,0.321008,0.205296,0.274576,0.0,0.208352,0.208352,0.321792,0.208352,0.309024,0.321152,0.232576,0.321792
Approval Voting (AV),0.08416719999999998,0.320208,0.117568,0.267664,0.208352,0.0,0.0,0.315072,0.0,0.316112,0.314384,0.135056,0.315072
Proportional Approval Voting (PAV),0.08416719999999998,0.320208,0.117568,0.267664,0.208352,0.0,0.0,0.315072,0.0,0.316112,0.314384,0.135056,0.315072
Approval Chamberlin-Courant (CC),0.30897360000000007,0.319856,0.320368,0.330144,0.321792,0.315072,0.315072,0.0,0.315072,0.4,0.000688,0.332944,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08416719999999998,0.320208,0.117568,0.267664,0.208352,0.0,0.0,0.315072,0.0,0.316112,0.314384,0.135056,0.315072
Sequential Approval Chamberlin-Courant (seq-CC),0.32096800000000003,0.318816,0.309968,0.306512,0.309024,0.316112,0.316112,0.4,0.316112,0.0,0.399888,0.295264,0.4
Monroe's Approval Rule (Monroe),0.3082856,0.319904,0.31968,0.329824,0.321152,0.314384,0.314384,0.000688,0.314384,0.399888,0.0,0.332256,0.000688
Greedy Monroe,0.15704880000000004,0.319536,0.16784,0.276816,0.232576,0.135056,0.135056,0.332944,0.135056,0.295264,0.332256,0.0,0.332944
Minimax Approval Voting (MAV),0.30897360000000007,0.319856,0.320368,0.330144,0.321792,0.315072,0.315072,0.0,0.315072,0.4,0.000688,0.332944,0.0
