,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4837487999999999,0.0694112,0.2900696,0.22842479999999993,0.0695144,0.10375039999999999,0.46861920000000007,0.26853040000000006,0.4115448,0.35340960000000005,0.18638000000000002,0.32938800000000007
Random Choice,0.4837487999999999,0.0,0.482832,0.482624,0.482432,0.482816,0.482848,0.480656,0.481936,0.479728,0.481648,0.48232,0.48224
Borda ranking,0.0694112,0.482832,0.0,0.272384,0.230992,0.087216,0.083728,0.484288,0.244416,0.394208,0.370464,0.166784,0.319584
Plurality ranking,0.2900696,0.482624,0.272384,0.0,0.29904,0.301312,0.305904,0.494896,0.377072,0.435504,0.410672,0.33608,0.41376
STV,0.22842479999999993,0.482432,0.230992,0.29904,0.0,0.227712,0.243824,0.479696,0.344992,0.414496,0.374352,0.2872,0.38496
Approval Voting (AV),0.0695144,0.482816,0.087216,0.301312,0.227712,0.0,0.077088,0.47432,0.27056,0.404816,0.355712,0.177232,0.338304
Proportional Approval Voting (PAV),0.10375039999999999,0.482848,0.083728,0.305904,0.243824,0.077088,0.0,0.4776,0.20848,0.399808,0.365392,0.14464,0.299616
Approval Chamberlin-Courant (CC),0.46861920000000007,0.480656,0.484288,0.494896,0.479696,0.47432,0.4776,0.0,0.46848,0.785856,0.15696,0.501888,0.321488
Lexicographic Chamberlin-Courant (lex-CC),0.26853040000000006,0.481936,0.244416,0.377072,0.344992,0.27056,0.20848,0.46848,0.0,0.404368,0.403744,0.217408,0.157936
Sequential Approval Chamberlin-Courant (seq-CC),0.4115448,0.479728,0.394208,0.435504,0.414496,0.404816,0.399808,0.785856,0.404368,0.0,0.67024,0.374352,0.522096
Monroe's Approval Rule (Monroe),0.35340960000000005,0.481648,0.370464,0.410672,0.374352,0.355712,0.365392,0.15696,0.403744,0.67024,0.0,0.40368,0.313216
Greedy Monroe,0.18638000000000002,0.48232,0.166784,0.33608,0.2872,0.177232,0.14464,0.501888,0.217408,0.374352,0.40368,0.0,0.30984
Minimax Approval Voting (MAV),0.32938800000000007,0.48224,0.319584,0.41376,0.38496,0.338304,0.299616,0.321488,0.157936,0.522096,0.313216,0.30984,0.0
