,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.3214240000000001,0.04528000000000001,0.04528000000000001,0.0,0.0,0.0,0.0,0.0,0.04528000000000001,0.0,0.04528000000000001,0.3099839999999999
Random Choice,0.3214240000000001,0.0,0.320912,0.320912,0.321424,0.321424,0.321424,0.321424,0.321424,0.320912,0.321424,0.320912,0.318528
Borda ranking,0.04528000000000001,0.320912,0.0,0.0,0.04528,0.04528,0.04528,0.04528,0.04528,0.0,0.04528,0.0,0.328192
Plurality ranking,0.04528000000000001,0.320912,0.0,0.0,0.04528,0.04528,0.04528,0.04528,0.04528,0.0,0.04528,0.0,0.328192
STV,0.0,0.321424,0.04528,0.04528,0.0,0.0,0.0,0.0,0.0,0.04528,0.0,0.04528,0.309984
Approval Voting (AV),0.0,0.321424,0.04528,0.04528,0.0,0.0,0.0,0.0,0.0,0.04528,0.0,0.04528,0.309984
Proportional Approval Voting (PAV),0.0,0.321424,0.04528,0.04528,0.0,0.0,0.0,0.0,0.0,0.04528,0.0,0.04528,0.309984
Approval Chamberlin-Courant (CC),0.0,0.321424,0.04528,0.04528,0.0,0.0,0.0,0.0,0.0,0.04528,0.0,0.04528,0.309984
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.321424,0.04528,0.04528,0.0,0.0,0.0,0.0,0.0,0.04528,0.0,0.04528,0.309984
Sequential Approval Chamberlin-Courant (seq-CC),0.04528000000000001,0.320912,0.0,0.0,0.04528,0.04528,0.04528,0.04528,0.04528,0.0,0.04528,0.0,0.328192
Monroe's Approval Rule (Monroe),0.0,0.321424,0.04528,0.04528,0.0,0.0,0.0,0.0,0.0,0.04528,0.0,0.04528,0.309984
Greedy Monroe,0.04528000000000001,0.320912,0.0,0.0,0.04528,0.04528,0.04528,0.04528,0.04528,0.0,0.04528,0.0,0.328192
Minimax Approval Voting (MAV),0.3099839999999999,0.318528,0.328192,0.328192,0.309984,0.309984,0.309984,0.309984,0.309984,0.328192,0.309984,0.328192,0.0
