,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4897714285714284,0.0,0.3797485714285713,0.0,0.0,0.0,0.4575200000000001,0.0,0.45689142857142867,0.0,0.0,0.0
Random Choice,0.4897714285714284,0.0,0.4897714285714286,0.4872114285714286,0.4897714285714286,0.4897714285714286,0.4897714285714286,0.4904342857142857,0.4897714285714286,0.48841142857142855,0.4897714285714286,0.4897714285714286,0.4897714285714286
Borda ranking,0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Plurality ranking,0.3797485714285713,0.4872114285714286,0.37974857142857144,0.0,0.37974857142857144,0.37974857142857144,0.37974857142857144,0.7175428571428571,0.37974857142857144,0.15272,0.37974857142857144,0.37974857142857144,0.37974857142857144
STV,0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Approval Voting (AV),0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4575200000000001,0.4904342857142857,0.45752,0.7175428571428571,0.45752,0.45752,0.45752,0.0,0.45752,0.8408,0.45752,0.45752,0.45752
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.45689142857142867,0.48841142857142855,0.45689142857142856,0.15272,0.45689142857142856,0.45689142857142856,0.45689142857142856,0.8408,0.45689142857142856,0.0,0.45689142857142856,0.45689142857142856,0.45689142857142856
Monroe's Approval Rule (Monroe),0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Greedy Monroe,0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.4897714285714286,0.0,0.37974857142857144,0.0,0.0,0.0,0.45752,0.0,0.45689142857142856,0.0,0.0,0.0
