,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2457171428571428,0.049564571428571416,0.163504,0.09232,0.1632274285714286,0.1632274285714286,0.1632274285714286,0.1632274285714286,0.163504,0.1632274285714286,0.163504,0.24030742857142856
Random Choice,0.2457171428571428,0.0,0.24582857142857142,0.24545142857142857,0.24554285714285715,0.24536,0.24536,0.24536,0.24536,0.24545142857142857,0.24536,0.24545142857142857,0.24448
Borda ranking,0.049564571428571416,0.24582857142857142,0.0,0.18629714285714286,0.11994285714285714,0.18713142857142856,0.18713142857142856,0.18713142857142856,0.18713142857142856,0.18629714285714286,0.18713142857142856,0.18629714285714286,0.24645714285714285
Plurality ranking,0.163504,0.24545142857142857,0.18629714285714286,0.0,0.12713142857142856,0.027234285714285714,0.027234285714285714,0.027234285714285714,0.027234285714285714,0.0,0.027234285714285714,0.0,0.24789714285714284
STV,0.09232,0.24554285714285715,0.11994285714285714,0.12713142857142856,0.0,0.12582857142857143,0.12582857142857143,0.12582857142857143,0.12582857142857143,0.12713142857142856,0.12582857142857143,0.12713142857142856,0.24038857142857142
Approval Voting (AV),0.1632274285714286,0.24536,0.18713142857142856,0.027234285714285714,0.12582857142857143,0.0,0.0,0.0,0.0,0.027234285714285714,0.0,0.027234285714285714,0.2398742857142857
Proportional Approval Voting (PAV),0.1632274285714286,0.24536,0.18713142857142856,0.027234285714285714,0.12582857142857143,0.0,0.0,0.0,0.0,0.027234285714285714,0.0,0.027234285714285714,0.2398742857142857
Approval Chamberlin-Courant (CC),0.1632274285714286,0.24536,0.18713142857142856,0.027234285714285714,0.12582857142857143,0.0,0.0,0.0,0.0,0.027234285714285714,0.0,0.027234285714285714,0.2398742857142857
Lexicographic Chamberlin-Courant (lex-CC),0.1632274285714286,0.24536,0.18713142857142856,0.027234285714285714,0.12582857142857143,0.0,0.0,0.0,0.0,0.027234285714285714,0.0,0.027234285714285714,0.2398742857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.163504,0.24545142857142857,0.18629714285714286,0.0,0.12713142857142856,0.027234285714285714,0.027234285714285714,0.027234285714285714,0.027234285714285714,0.0,0.027234285714285714,0.0,0.24789714285714284
Monroe's Approval Rule (Monroe),0.1632274285714286,0.24536,0.18713142857142856,0.027234285714285714,0.12582857142857143,0.0,0.0,0.0,0.0,0.027234285714285714,0.0,0.027234285714285714,0.2398742857142857
Greedy Monroe,0.163504,0.24545142857142857,0.18629714285714286,0.0,0.12713142857142856,0.027234285714285714,0.027234285714285714,0.027234285714285714,0.027234285714285714,0.0,0.027234285714285714,0.0,0.24789714285714284
Minimax Approval Voting (MAV),0.24030742857142856,0.24448,0.24645714285714285,0.24789714285714284,0.24038857142857142,0.2398742857142857,0.2398742857142857,0.2398742857142857,0.2398742857142857,0.24789714285714284,0.2398742857142857,0.24789714285714284,0.0
