,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.49008914285714283,0.28538628571428576,0.40046228571428577,0.3691794285714286,0.3099514285714285,0.33503485714285713,0.37917028571428574,0.3850765714285714,0.42053942857142856,0.37850799999999996,0.39752571428571426,0.2470274285714286
Random Choice,0.49008914285714283,0.0,0.4890285714285714,0.48907428571428574,0.48828571428571427,0.4901371428571429,0.48913142857142855,0.4891542857142857,0.4891885714285714,0.4892228571428571,0.4894171428571429,0.4883085714285714,0.4890285714285714
Borda ranking,0.28538628571428576,0.4890285714285714,0.0,0.29409142857142856,0.29477714285714285,0.18109714285714285,0.20713142857142858,0.3335657142857143,0.29456,0.30728,0.33229714285714285,0.2765714285714286,0.47928
Plurality ranking,0.40046228571428577,0.48907428571428574,0.29409142857142856,0.0,0.2500914285714286,0.34950857142857145,0.3567542857142857,0.41272,0.39030857142857145,0.3920228571428571,0.4121485714285714,0.38008,0.5140114285714286
STV,0.3691794285714286,0.48828571428571427,0.29477714285714285,0.2500914285714286,0.0,0.32790857142857144,0.33824,0.39564571428571427,0.3793485714285714,0.39085714285714285,0.39462857142857144,0.3765257142857143,0.46368
Approval Voting (AV),0.3099514285714285,0.4901371428571429,0.18109714285714285,0.34950857142857145,0.32790857142857144,0.0,0.12162285714285714,0.3024342857142857,0.2565257142857143,0.28194285714285716,0.30110857142857145,0.24213714285714286,0.4485485714285714
Proportional Approval Voting (PAV),0.33503485714285713,0.48913142857142855,0.20713142857142858,0.3567542857142857,0.33824,0.12162285714285714,0.0,0.24709714285714285,0.17401142857142857,0.21886857142857144,0.24570285714285714,0.20702857142857142,0.45901714285714285
Approval Chamberlin-Courant (CC),0.37917028571428574,0.4891542857142857,0.3335657142857143,0.41272,0.39564571428571427,0.3024342857142857,0.24709714285714285,0.0,0.12009142857142857,0.2564457142857143,0.004354285714285714,0.2988342857142857,0.4029257142857143
Lexicographic Chamberlin-Courant (lex-CC),0.3850765714285714,0.4891885714285714,0.29456,0.39030857142857145,0.3793485714285714,0.2565257142857143,0.17401142857142857,0.12009142857142857,0.0,0.1872,0.12025142857142856,0.24645714285714285,0.45462857142857144
Sequential Approval Chamberlin-Courant (seq-CC),0.42053942857142856,0.4892228571428571,0.30728,0.3920228571428571,0.39085714285714285,0.28194285714285716,0.21886857142857144,0.2564457142857143,0.1872,0.0,0.25730285714285717,0.22177142857142856,0.5122971428571429
Monroe's Approval Rule (Monroe),0.37850799999999996,0.4894171428571429,0.33229714285714285,0.4121485714285714,0.39462857142857144,0.30110857142857145,0.24570285714285714,0.004354285714285714,0.12025142857142856,0.25730285714285717,0.0,0.2979771428571429,0.40361142857142857
Greedy Monroe,0.39752571428571426,0.4883085714285714,0.2765714285714286,0.38008,0.3765257142857143,0.24213714285714286,0.20702857142857142,0.2988342857142857,0.24645714285714285,0.22177142857142856,0.2979771428571429,0.0,0.5038971428571428
Minimax Approval Voting (MAV),0.2470274285714286,0.4890285714285714,0.47928,0.5140114285714286,0.46368,0.4485485714285714,0.45901714285714285,0.4029257142857143,0.45462857142857144,0.5122971428571429,0.40361142857142857,0.5038971428571428,0.0
