,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.47884720000000003,0.0818408,0.31044960000000005,0.2506072,0.08386400000000001,0.1278856,0.4614856000000001,0.2765712,0.4197063999999999,0.36499760000000003,0.20892080000000002,0.33316160000000006
Random Choice,0.47884720000000003,0.0,0.479648,0.481808,0.480896,0.478432,0.479584,0.481552,0.480912,0.476912,0.48016,0.47928,0.481152
Borda ranking,0.0818408,0.479648,0.0,0.29144,0.252112,0.101696,0.100928,0.481008,0.246768,0.398272,0.386896,0.183904,0.320992
Plurality ranking,0.31044960000000005,0.481808,0.29144,0.0,0.314912,0.325024,0.331168,0.496768,0.38832,0.438272,0.428256,0.35952,0.42184
STV,0.2506072,0.480896,0.252112,0.314912,0.0,0.251232,0.269488,0.478928,0.354528,0.419088,0.392144,0.310992,0.38936
Approval Voting (AV),0.08386400000000001,0.478432,0.101696,0.325024,0.251232,0.0,0.091248,0.470256,0.271248,0.410528,0.36928,0.193952,0.33888
Proportional Approval Voting (PAV),0.1278856,0.479584,0.100928,0.331168,0.269488,0.091248,0.0,0.474304,0.195632,0.401824,0.381968,0.155728,0.293904
Approval Chamberlin-Courant (CC),0.4614856000000001,0.481552,0.481008,0.496768,0.478928,0.470256,0.474304,0.0,0.468688,0.78576,0.13872,0.504976,0.318656
Lexicographic Chamberlin-Courant (lex-CC),0.2765712,0.480912,0.246768,0.38832,0.354528,0.271248,0.195632,0.468688,0.0,0.401632,0.408832,0.216304,0.162064
Sequential Approval Chamberlin-Courant (seq-CC),0.4197063999999999,0.476912,0.398272,0.438272,0.419088,0.410528,0.401824,0.78576,0.401632,0.0,0.686832,0.371488,0.523424
Monroe's Approval Rule (Monroe),0.36499760000000003,0.48016,0.386896,0.428256,0.392144,0.36928,0.381968,0.13872,0.408832,0.686832,0.0,0.424032,0.30336
Greedy Monroe,0.20892080000000002,0.47928,0.183904,0.35952,0.310992,0.193952,0.155728,0.504976,0.216304,0.371488,0.424032,0.0,0.311552
Minimax Approval Voting (MAV),0.33316160000000006,0.481152,0.320992,0.42184,0.38936,0.33888,0.293904,0.318656,0.162064,0.523424,0.30336,0.311552,0.0
