,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.48704457142857155,0.053018857142857145,0.13694228571428574,0.108276,0.06341714285714285,0.06937828571428571,0.327412,0.12794,0.3083057142857143,0.17364685714285716,0.11105999999999999,0.26293371428571427
Random Choice,0.48704457142857155,0.0,0.48769142857142855,0.4888914285714286,0.4873142857142857,0.4875885714285714,0.48768,0.4884914285714286,0.4874742857142857,0.48894857142857145,0.48897142857142856,0.4885028571428571,0.48970285714285716
Borda ranking,0.053018857142857145,0.48769142857142855,0.0,0.11846857142857142,0.09502857142857143,0.040754285714285715,0.04665142857142857,0.3198628571428571,0.11142857142857143,0.2883085714285714,0.16582857142857144,0.09089142857142857,0.2941142857142857
Plurality ranking,0.13694228571428574,0.4888914285714286,0.11846857142857142,0.0,0.12877714285714287,0.1319657142857143,0.13304,0.3573485714285714,0.1702857142857143,0.2895542857142857,0.21694857142857144,0.15474285714285715,0.32682285714285714
STV,0.108276,0.4873142857142857,0.09502857142857143,0.12877714285714287,0.0,0.10113142857142857,0.10594285714285714,0.33803428571428573,0.14691428571428572,0.3114742857142857,0.18326857142857142,0.1335542857142857,0.29952
Approval Voting (AV),0.06341714285714285,0.4875885714285714,0.040754285714285715,0.1319657142857143,0.10113142857142857,0.0,0.027714285714285716,0.31429714285714283,0.10521142857142857,0.28624,0.16006857142857142,0.08442285714285715,0.28856
Proportional Approval Voting (PAV),0.06937828571428571,0.48768,0.04665142857142857,0.13304,0.10594285714285714,0.027714285714285716,0.0,0.30237714285714284,0.08538285714285715,0.2706742857142857,0.14769142857142858,0.07596571428571429,0.28650285714285717
Approval Chamberlin-Courant (CC),0.327412,0.4884914285714286,0.3198628571428571,0.3573485714285714,0.33803428571428573,0.31429714285714283,0.30237714285714284,0.0,0.25752,0.4344914285714286,0.19110857142857143,0.31853714285714285,0.17417142857142856
Lexicographic Chamberlin-Courant (lex-CC),0.12794,0.4874742857142857,0.11142857142857143,0.1702857142857143,0.14691428571428572,0.10521142857142857,0.08538285714285715,0.25752,0.0,0.24641142857142856,0.11140571428571429,0.10963428571428571,0.2635314285714286
Sequential Approval Chamberlin-Courant (seq-CC),0.3083057142857143,0.48894857142857145,0.2883085714285714,0.2895542857142857,0.3114742857142857,0.28624,0.2706742857142857,0.4344914285714286,0.24641142857142856,0.0,0.31955428571428574,0.2727542857142857,0.4363657142857143
Monroe's Approval Rule (Monroe),0.17364685714285716,0.48897142857142856,0.16582857142857144,0.21694857142857144,0.18326857142857142,0.16006857142857142,0.14769142857142858,0.19110857142857143,0.11140571428571429,0.31955428571428574,0.0,0.16426285714285715,0.22109714285714285
Greedy Monroe,0.11105999999999999,0.4885028571428571,0.09089142857142857,0.15474285714285715,0.1335542857142857,0.08442285714285715,0.07596571428571429,0.31853714285714285,0.10963428571428571,0.2727542857142857,0.16426285714285715,0.0,0.30244571428571426
Minimax Approval Voting (MAV),0.26293371428571427,0.48970285714285716,0.2941142857142857,0.32682285714285714,0.29952,0.28856,0.28650285714285717,0.17417142857142856,0.2635314285714286,0.4363657142857143,0.22109714285714285,0.30244571428571426,0.0
