,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4878057142857142,0.0,0.42711999999999983,0.0,0.0,0.0,0.49023999999999984,0.0,0.489062857142857,0.0,0.0,0.0
Random Choice,0.4878057142857142,0.0,0.4878057142857143,0.48688,0.4878057142857143,0.4878057142857143,0.4878057142857143,0.4934857142857143,0.4878057142857143,0.48828571428571427,0.4878057142857143,0.4878057142857143,0.4878057142857143
Borda ranking,0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Plurality ranking,0.42711999999999983,0.48688,0.42712,0.0,0.42712,0.42712,0.42712,0.8571428571428571,0.42712,0.12380571428571428,0.42712,0.42712,0.42712
STV,0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Approval Voting (AV),0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.49023999999999984,0.4934857142857143,0.49024,0.8571428571428571,0.49024,0.49024,0.49024,0.0,0.49024,0.8571428571428571,0.49024,0.49024,0.49024
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.489062857142857,0.48828571428571427,0.48906285714285713,0.12380571428571428,0.48906285714285713,0.48906285714285713,0.48906285714285713,0.8571428571428571,0.48906285714285713,0.0,0.48906285714285713,0.48906285714285713,0.48906285714285713
Monroe's Approval Rule (Monroe),0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Greedy Monroe,0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.4878057142857143,0.0,0.42712,0.0,0.0,0.0,0.49024,0.0,0.48906285714285713,0.0,0.0,0.0
