Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.045200000000000004,0.0,0.023,0.00044,0.17648,0.00036,0.00076,0.0,0.1802,4e-05,0.00368,0.16088,0.04172,4e-05
NN-1,0.04632307692307692,4e-05,0.02772,0.00036,0.17972,0.00024,0.00016,0.0,0.18404,0.00012,0.004,0.16472,0.04108,0.0
NN-2,0.047292307692307696,8e-05,0.03024,0.0006,0.18124,0.00044,0.00072,0.0,0.1854,0.00012,0.00512,0.16548,0.04536,0.0
NN-3,0.04577846153846154,0.0,0.02948,0.00036,0.17668,0.00024,0.00064,0.0,0.18036,4e-05,0.00364,0.16112,0.04256,0.0
NN-4,0.0456,4e-05,0.0248,0.00048,0.17776,0.00032,0.00016,0.0,0.1824,8e-05,0.003,0.16308,0.04068,0.0
NN-5,0.045612307692307695,4e-05,0.0242,0.00048,0.1774,0.00032,0.00024,0.0,0.18244,0.00016,0.0034,0.16308,0.0412,0.0
NN-6,0.04355384615384616,4e-05,0.01652,0.00036,0.17284,0.00028,8e-05,0.0,0.17812,4e-05,0.00176,0.15904,0.03712,0.0
NN-7,0.04486153846153846,4e-05,0.01952,0.00028,0.17672,0.0002,0.0002,0.0,0.1822,0.0,0.00236,0.16244,0.03924,0.0
NN-8,0.04560923076923077,4e-05,0.02516,0.00044,0.17732,0.00028,0.0004,0.0,0.1814,8e-05,0.00364,0.16188,0.04228,0.0
NN-9,0.04642153846153845,4e-05,0.0226,0.00052,0.18104,0.00036,0.00032,0.0,0.1856,0.0002,0.00392,0.16616,0.04272,0.0
NN-10,0.04444923076923077,0.0,0.0248,0.00032,0.17388,0.00024,0.00028,0.0,0.17792,8e-05,0.00264,0.1586,0.03908,0.0
NN-11,0.04547076923076924,0.0,0.02836,0.00036,0.17604,0.00028,0.00056,0.0,0.17924,0.00012,0.00336,0.16012,0.04268,0.0
NN-12,0.04624923076923078,8e-05,0.02628,0.0006,0.17904,0.00036,0.0002,0.0,0.18296,0.00012,0.00416,0.16388,0.04356,0.0
NN-13,0.04358461538461538,0.0,0.01716,0.0002,0.17356,0.00016,0.00024,0.0,0.17716,0.0,0.00168,0.15896,0.03748,0.0
NN-14,0.044230769230769226,0.0,0.02188,0.00032,0.17348,0.0002,0.001,0.0,0.178,0.0002,0.00236,0.15936,0.0382,0.0
NN-15,0.04401230769230769,0.0,0.01992,0.00028,0.17304,0.00016,0.00052,0.0,0.17744,0.0,0.0026,0.15788,0.04032,0.0
NN-16,0.045513846153846155,4e-05,0.02064,0.00044,0.1784,0.00028,0.0004,0.0,0.18336,0.00016,0.00332,0.16372,0.04092,0.0
NN-17,0.045741538461538465,0.0,0.02336,0.00036,0.17908,0.00032,0.00012,0.0,0.18316,8e-05,0.00328,0.16376,0.04112,0.0
