Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.029283076923076926,0.0,0.03568,0.00048,0.098,0.00016,0.0,0.0,0.16908,0.00056,0.0016,0.06292,0.0122,0.0
NN-1,0.02856307692307692,0.0,0.02952,0.0004,0.09756,0.00012,0.0,0.0,0.16772,0.00056,0.00144,0.06248,0.01152,0.0
NN-2,0.030206153846153848,0.0,0.04024,0.00056,0.09964,0.00016,4e-05,0.0,0.17208,0.00048,0.00172,0.06408,0.01368,0.0
NN-3,0.028987692307692305,0.0,0.03572,0.00028,0.09804,8e-05,0.0,0.0,0.16712,0.00056,0.00132,0.06252,0.0112,0.0
NN-4,0.028796923076923074,0.0,0.03436,0.00044,0.09712,0.00016,0.0,0.0,0.16672,0.00048,0.0016,0.0622,0.01128,0.0
NN-5,0.03144307692307692,8e-05,0.04476,0.00068,0.10224,0.00028,0.0,0.0,0.17548,0.00064,0.00236,0.06592,0.01632,0.0
NN-6,0.031812307692307695,0.0,0.04928,0.00064,0.10248,0.00016,0.00012,0.0,0.1754,0.00064,0.00264,0.06564,0.01656,0.0
NN-7,0.029273846153846154,0.0,0.03636,0.0004,0.09812,0.00012,0.0,0.0,0.16784,0.00044,0.00164,0.06308,0.01256,0.0
NN-8,0.029673846153846155,0.0,0.03956,0.00056,0.0986,0.0002,0.0,0.0,0.16924,0.0004,0.00188,0.06332,0.012,0.0
NN-9,0.02843692307692308,0.0,0.03124,0.00032,0.09676,0.00012,0.0,0.0,0.16692,0.00044,0.0012,0.06172,0.01096,0.0
NN-10,0.030147692307692306,0.0,0.0426,0.00052,0.09864,0.00016,0.0,0.0,0.17116,0.0006,0.00176,0.06312,0.01336,0.0
NN-11,0.02820923076923077,0.0,0.0342,0.00032,0.09568,0.00012,0.0,0.0,0.164,0.00044,0.0012,0.06064,0.01012,0.0
NN-12,0.029886153846153847,0.0,0.0416,0.0004,0.09868,0.00016,0.0,0.0,0.16976,0.0004,0.00176,0.06292,0.01284,0.0
NN-13,0.02976923076923077,0.0,0.04012,0.00036,0.0986,0.00012,0.0,0.0,0.16964,0.0004,0.00184,0.06296,0.01296,0.0
NN-14,0.029735384615384615,0.0,0.04052,0.00032,0.09868,0.00016,0.0,0.0,0.16972,0.00048,0.00148,0.06324,0.01196,0.0
NN-15,0.029756923076923077,0.0,0.03548,0.00048,0.09988,0.0002,0.0,0.0,0.1714,0.00056,0.00196,0.06368,0.0132,0.0
NN-16,0.03086769230769231,0.0,0.04484,0.00036,0.10116,0.00012,8e-05,0.0,0.17348,0.00052,0.00176,0.0644,0.01456,0.0
NN-17,0.029273846153846157,0.0,0.03828,0.00044,0.09784,0.00012,0.0,0.0,0.16812,0.00052,0.00152,0.06224,0.01148,0.0
NN-18,0.02884307692307692,0.0,0.03368,0.00056,0.09768,0.0002,0.0,0.0,0.16712,0.0004,0.00164,0.06236,0.01132,0.0
NN-19,0.029520000000000005,0.0,0.0368,0.0004,0.09892,0.0002,0.0,0.0,0.16976,0.00044,0.00144,0.0634,0.0124,0.0
Min Violations Committee,0.015510769230769229,0.0,0.06068,0.0,0.01308,0.0,0.00144,0.0,0.12072,0.0,0.00104,0.00332,0.00136,0.0
Max Violations Committee,0.4905692307692308,0.62428,0.89424,0.55088,0.76228,0.51716,0.12136,0.0,0.9186,0.12572,0.3398,0.67444,0.78288,0.06576
Random Choice,0.2768892307692308,0.02052,0.86476,0.15824,0.48596,0.13984,0.11864,0.0,0.56292,0.05412,0.19224,0.36568,0.5724,0.06424
Borda ranking,0.029646153846153846,0.0,0.1408,0.0,0.07752,0.0,0.00764,0.0,0.10744,0.0,0.00024,0.0464,0.00536,0.0
Plurality ranking,0.12097846153846153,0.00248,0.71024,0.0806,0.08228,0.07324,0.10404,0.0,0.01248,0.0,0.0974,0.0,0.3476,0.06236
STV,0.062276923076923084,0.00044,0.53456,0.001,0.0,8e-05,0.01756,0.0,0.00104,0.0,0.03276,0.0,0.22216,0.0
Approval Voting (AV),0.040646153846153846,0.0,0.17524,0.0,0.1074,0.0,0.0,0.0,0.17616,4e-05,8e-05,0.06948,0.0,0.0
Proportional Approval Voting (PAV),0.047329230769230776,0.0,0.24468,0.0,0.12372,0.0,0.0058,0.0,0.1556,0.00104,0.00072,0.08372,0.0,0.0
Approval Chamberlin-Courant (CC),0.27778461538461535,0.02136,0.86524,0.15692,0.48948,0.13956,0.11772,0.0,0.5634,0.054,0.19608,0.36568,0.57768,0.06408
Lexicographic Chamberlin-Courant (lex-CC),0.07651076923076923,0.0,0.45164,0.0,0.18036,0.0,0.0342,0.0,0.18944,0.00612,0.00816,0.12472,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2450584615384615,0.0026,0.84656,0.12076,0.43856,0.11768,0.11732,0.0,0.47796,0.04608,0.17236,0.31648,0.46564,0.06376
Monroe's Approval Rule (Monroe),0.18335384615384615,0.00652,0.75132,0.01176,0.34848,0.0078,0.03032,0.0,0.44296,0.01024,0.06864,0.273,0.43256,0.0
Greedy Monroe,0.0766276923076923,0.0,0.45628,0.0,0.16128,0.0,0.01668,0.0,0.20508,0.00264,0.00896,0.11252,0.03272,0.0
