Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.026600000000000006,0.0,0.0014,0.0,0.15104,0.0,0.0,0.0,0.09664,0.0,0.0,0.09664,8e-05,0.0
NN-1,0.026646153846153844,0.0,0.00084,0.0,0.1514,0.0,0.0,0.0,0.097,0.0,0.0,0.097,0.00016,0.0
NN-2,0.0266,0.0,0.00072,0.0,0.1514,0.0,0.0,0.0,0.09676,0.0,0.0,0.09676,0.00016,0.0
NN-3,0.026707692307692307,0.0,0.00092,0.0,0.15192,0.0,0.0,0.0,0.09712,0.0,0.0,0.09712,0.00012,0.0
NN-4,0.026606153846153842,0.0,0.00096,0.0,0.15136,0.0,0.0,0.0,0.09672,0.0,0.0,0.09672,0.00012,0.0
NN-5,0.026593846153846155,0.0,0.0008,0.0,0.1514,0.0,0.0,0.0,0.09672,0.0,0.0,0.09672,8e-05,0.0
NN-6,0.026556923076923075,4e-05,0.00124,0.0,0.15108,0.0,0.0,0.0,0.09636,0.0,0.0,0.09636,0.00016,0.0
NN-7,0.026670769230769227,0.00012,0.00116,0.0,0.15152,0.0,0.0,0.0,0.09684,0.0,0.0,0.09684,0.00024,0.0
NN-8,0.02661846153846154,0.0,0.00084,0.0,0.1514,0.0,0.0,0.0,0.09684,0.0,0.0,0.09684,0.00012,0.0
NN-9,0.02669230769230769,4e-05,0.0006,0.0,0.15192,0.0,0.0,0.0,0.09716,0.0,0.0,0.09716,0.00012,0.0
NN-10,0.026627692307692304,0.0,0.00092,0.0,0.15144,0.0,0.0,0.0,0.09684,0.0,0.0,0.09684,0.00012,0.0
NN-11,0.026686153846153846,0.0,0.00152,0.0,0.15136,0.0,0.0,0.0,0.09696,0.0,0.0,0.09696,0.00012,0.0
NN-12,0.02672,0.0,0.00204,0.0,0.15136,0.0,0.0,0.0,0.09692,0.0,0.0,0.09692,0.00012,0.0
NN-13,0.026701538461538464,0.0,0.00104,0.0,0.1516,0.0,0.0,0.0,0.09712,0.0,0.0,0.09712,0.00024,0.0
NN-14,0.026587692307692312,4e-05,0.00092,0.0,0.15124,0.0,0.0,0.0,0.0966,0.0,0.0,0.0966,0.00024,0.0
NN-15,0.02665846153846154,0.0,0.00108,0.0,0.15164,0.0,0.0,0.0,0.09688,0.0,0.0,0.09688,8e-05,0.0
NN-16,0.02671384615384615,0.0,0.00164,0.0,0.15172,0.0,0.0,0.0,0.09696,0.0,0.0,0.09696,0.0,0.0
NN-17,0.026655384615384616,4e-05,0.00092,0.0,0.1514,0.0,0.0,0.0,0.097,0.0,0.0,0.097,0.00016,0.0
NN-18,0.026661538461538462,4e-05,0.0012,0.0,0.15132,0.0,0.0,0.0,0.0968,0.0,0.0,0.0968,0.00044,0.0
NN-19,0.0266,0.0,0.00128,0.0,0.15112,0.0,0.0,0.0,0.09648,0.0,0.0,0.09648,0.00044,0.0
