Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01839076923076923,0.0,0.02404,0.00476,0.0396,0.00476,0.0,0.00476,0.135,0.0,0.00012,0.02264,0.0034,0.0
NN-1,0.018163076923076924,0.0,0.02372,0.0046,0.03916,0.0046,0.0,0.0046,0.13416,0.0,4e-05,0.02224,0.003,0.0
NN-2,0.018206153846153844,0.0,0.02444,0.00456,0.03904,0.00456,0.0,0.00456,0.13324,0.0,8e-05,0.02244,0.00376,0.0
NN-3,0.017873846153846153,0.0,0.02016,0.0046,0.03924,0.0046,0.0,0.0046,0.13324,0.0,8e-05,0.02244,0.0034,0.0
NN-4,0.017772307692307695,0.0,0.01736,0.00476,0.03944,0.00476,0.0,0.00476,0.13416,0.0,0.00012,0.02252,0.00316,0.0
NN-5,0.01816,0.0,0.02384,0.00456,0.03916,0.00456,0.0,0.00456,0.13348,0.0,8e-05,0.02236,0.00348,0.0
NN-6,0.018273846153846154,0.0,0.023,0.00464,0.0396,0.00464,0.0,0.00464,0.13432,0.0,0.00012,0.02256,0.00404,0.0
NN-7,0.018181538461538464,0.0,0.02376,0.00468,0.039,0.00468,0.0,0.00468,0.13336,0.0,0.00016,0.02232,0.00372,0.0
NN-8,0.018304615384615384,0.0,0.02456,0.00452,0.03916,0.00452,0.0,0.00452,0.13392,0.0,0.00016,0.0224,0.0042,0.0
NN-9,0.01781230769230769,0.0,0.01948,0.00476,0.03876,0.00476,0.0,0.00476,0.13364,0.0,8e-05,0.02216,0.00316,0.0
NN-10,0.017898461538461537,0.0,0.01996,0.00476,0.0392,0.00476,0.0,0.00476,0.13376,0.0,4e-05,0.02228,0.00316,0.0
NN-11,0.01806153846153846,0.0,0.02316,0.00444,0.0388,0.00444,0.0,0.00444,0.13336,0.0,8e-05,0.0222,0.00388,0.0
NN-12,0.017963076923076922,0.0,0.02032,0.0046,0.0394,0.0046,0.0,0.0046,0.13364,0.0,0.00016,0.02256,0.00364,0.0
NN-13,0.018344615384615383,0.0,0.0252,0.00464,0.039,0.00464,0.0,0.00464,0.13396,0.0,8e-05,0.02232,0.004,0.0
