Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0022430769230769236,0.00044,0.00028,0.0,0.00948,0.0,0.0,0.0,0.00948,0.0,0.0,0.00948,0.0,0.0
NN-1,0.002350769230769231,0.00068,0.00036,0.0,0.00984,0.0,0.0,0.0,0.00984,0.0,0.0,0.00984,0.0,0.0
NN-2,0.002196923076923077,0.00024,0.00024,0.0,0.00936,0.0,0.0,0.0,0.00936,0.0,0.0,0.00936,0.0,0.0
NN-3,0.002353846153846154,0.00044,0.00064,0.0,0.00984,0.0,0.0,0.0,0.00984,0.0,0.0,0.00984,0.0,0.0
NN-4,0.0022953846153846154,0.0004,0.00052,0.0,0.00964,0.0,0.0,0.0,0.00964,0.0,0.0,0.00964,0.0,0.0
NN-5,0.002396923076923077,0.00072,0.00056,0.0,0.00996,0.0,0.0,0.0,0.00996,0.0,0.0,0.00996,0.0,0.0
NN-6,0.0020769230769230773,0.00016,0.00044,0.0,0.0088,0.0,0.0,0.0,0.0088,0.0,0.0,0.0088,0.0,0.0
NN-7,0.0023046153846153846,0.00068,0.00024,0.0,0.00968,0.0,0.0,0.0,0.00968,0.0,0.0,0.00968,0.0,0.0
NN-8,0.002144615384615384,0.00016,0.00048,0.0,0.00908,0.0,0.0,0.0,0.00908,0.0,0.0,0.00908,0.0,0.0
NN-9,0.00236,0.00068,0.00036,0.0,0.00988,0.0,0.0,0.0,0.00988,0.0,0.0,0.00988,0.0,0.0
NN-10,0.0022892307692307695,0.00044,0.00028,0.0,0.00968,0.0,0.0,0.0,0.00968,0.0,0.0,0.00968,0.0,0.0
NN-11,0.002323076923076923,0.00044,0.00048,0.0,0.00976,0.0,0.0,0.0,0.00976,0.0,0.0,0.00976,0.0,0.0
NN-12,0.002387692307692308,0.0008,0.00024,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0
NN-13,0.0024553846153846154,0.00088,0.0008,0.0,0.01008,0.0,0.0,0.0,0.01008,0.0,0.0,0.01008,0.0,0.0
NN-14,0.00224,0.00028,0.0004,0.0,0.00948,0.0,0.0,0.0,0.00948,0.0,0.0,0.00948,0.0,0.0
NN-15,0.0024276923076923074,0.00076,0.00056,0.0,0.01008,0.0,0.0,0.0,0.01008,0.0,0.0,0.01008,0.0,0.0
NN-16,0.0022861538461538457,0.00028,0.00028,0.0,0.00972,0.0,0.0,0.0,0.00972,0.0,0.0,0.00972,0.0,0.0
NN-17,0.002036923076923077,0.00012,0.00032,0.0,0.00868,0.0,0.0,0.0,0.00868,0.0,0.0,0.00868,0.0,0.0
NN-18,0.00232,0.00052,0.00048,0.0,0.00972,0.0,0.0,0.0,0.00972,0.0,0.0,0.00972,0.0,0.0
NN-19,0.0023015384615384616,0.00048,0.00028,0.0,0.00972,0.0,0.0,0.0,0.00972,0.0,0.0,0.00972,0.0,0.0
Min Violations Committee,0.00032307692307692305,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.5188523076923077,0.8902,0.97892,0.01284,0.99864,0.01284,0.46244,0.0,0.99864,0.46244,0.46244,0.99864,0.4542,0.01284
Random Choice,0.2347015384615385,0.15024,0.80944,0.0106,0.41596,0.0106,0.38404,0.0,0.30344,0.0768,0.38404,0.30344,0.19192,0.0106
Borda ranking,0.004116923076923077,0.0,0.03964,0.0,0.0046,0.0,4e-05,0.0,0.0046,0.0,4e-05,0.0046,0.0,0.0
Plurality ranking,0.08520307692307692,0.00068,0.45776,0.00972,0.06888,0.00972,0.24792,0.0,0.0,0.0,0.24792,0.0,0.05532,0.00972
STV,0.009110769230769231,0.00044,0.11616,0.0,0.0,0.0,0.00092,0.0,0.0,0.0,0.00092,0.0,0.0,0.0
Approval Voting (AV),0.013876923076923077,0.00048,0.09616,0.0,0.02792,0.0,0.0,0.0,0.02792,0.0,0.0,0.02792,0.0,0.0
Proportional Approval Voting (PAV),0.013876923076923077,0.00048,0.09616,0.0,0.02792,0.0,0.0,0.0,0.02792,0.0,0.0,0.02792,0.0,0.0
Approval Chamberlin-Courant (CC),0.2345476923076923,0.15236,0.81256,0.01032,0.40984,0.01032,0.3874,0.0,0.29888,0.07964,0.3874,0.29888,0.1912,0.01032
Lexicographic Chamberlin-Courant (lex-CC),0.013876923076923077,0.00048,0.09616,0.0,0.02792,0.0,0.0,0.0,0.02792,0.0,0.0,0.02792,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.21163076923076923,0.10112,0.78816,0.01048,0.35704,0.01048,0.37972,0.0,0.2456,0.0612,0.37972,0.2456,0.1616,0.01048
Monroe's Approval Rule (Monroe),0.17981846153846154,0.12592,0.6856,0.0,0.31116,0.0,0.26044,0.0,0.27008,0.0532,0.26044,0.27008,0.10072,0.0
Greedy Monroe,0.0339723076923077,0.00468,0.25184,0.0,0.04632,0.0,0.02308,0.0,0.04632,0.0,0.02308,0.04632,0.0,0.0
Minimax Approval Voting (MAV),0.22745846153846155,0.14996,0.80224,0.0,0.39952,0.0,0.37708,0.0,0.29648,0.07724,0.37708,0.29648,0.18088,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.013812307692307691,0.00052,0.0954,0.0,0.02788,0.0,0.0,0.0,0.02788,0.0,0.0,0.02788,0.0,0.0
E Pluribus Hugo (EPH),0.013876923076923077,0.00048,0.09616,0.0,0.02792,0.0,0.0,0.0,0.02792,0.0,0.0,0.02792,0.0,0.0
Random Serial Dictator,0.07995076923076924,0.02788,0.45324,0.0,0.10668,0.0,0.12228,0.0,0.10256,0.00188,0.12228,0.10256,0.0,0.0
