Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.025350769230769232,0.00052,0.00244,0.0,0.10932,0.0,0.0,0.0,0.10068,8e-05,0.0,0.10068,0.01584,0.0
NN-1,0.024707692307692306,0.00072,0.00092,0.0,0.107,0.0,0.0,0.0,0.099,0.00024,0.0,0.099,0.01432,0.0
NN-2,0.025083076923076923,0.00056,0.00256,0.0,0.10844,0.0,0.0,0.0,0.0996,0.0,0.0,0.0996,0.01532,0.0
NN-3,0.024818461538461536,0.00036,0.00216,0.0,0.1072,0.0,0.0,0.0,0.09896,4e-05,0.0,0.09896,0.01496,0.0
NN-4,0.025581538461538465,0.00044,0.00184,0.0,0.11068,0.0,0.0,0.0,0.10176,4e-05,0.0,0.10176,0.01604,0.0
NN-5,0.024846153846153848,0.00016,0.00112,0.0,0.108,0.0,0.0,0.0,0.09944,0.0,0.0,0.09944,0.01484,0.0
NN-6,0.024726153846153846,0.00084,0.00132,0.0,0.1072,0.0,0.0,0.0,0.09864,0.00016,0.0,0.09864,0.01464,0.0
NN-7,0.02529846153846154,0.00056,0.00128,0.0,0.1096,0.0,0.0,0.0,0.1012,0.0002,0.0,0.1012,0.01484,0.0
NN-8,0.024707692307692312,0.00108,0.00216,0.0,0.10644,0.0,0.0,0.0,0.09772,0.0002,0.0,0.09772,0.01588,0.0
NN-9,0.025249230769230767,0.00024,0.0006,0.0,0.10984,0.0,0.0,0.0,0.10148,0.0,0.0,0.10148,0.0146,0.0
NN-10,0.025298461538461544,0.00044,0.0028,0.0,0.1092,0.0,0.0,0.0,0.10036,4e-05,0.0,0.10036,0.01568,0.0
NN-11,0.02477846153846154,0.00088,0.0014,0.0,0.10712,0.0,0.0,0.0,0.09876,0.0004,0.0,0.09876,0.0148,0.0
NN-12,0.02475692307692308,0.00068,0.00184,0.0,0.10716,0.0,0.0,0.0,0.0982,0.0,0.0,0.0982,0.01576,0.0
NN-13,0.025064615384615387,0.00032,0.001,0.0,0.10896,0.0,0.0,0.0,0.1002,4e-05,0.0,0.1002,0.01512,0.0
NN-14,0.02600615384615385,0.00044,0.002,0.0,0.1122,0.0,0.0,0.0,0.10388,0.00012,0.0,0.10388,0.01556,0.0
NN-15,0.02579076923076923,0.00088,0.00216,0.0,0.11132,0.0,4e-05,0.0,0.10252,8e-05,4e-05,0.10252,0.01572,0.0
NN-16,0.02474153846153846,0.00048,0.00164,0.0,0.10716,0.0,0.0,0.0,0.09872,0.00012,0.0,0.09872,0.0148,0.0
NN-17,0.024292307692307693,0.00016,0.00164,0.0,0.10532,0.0,0.0,0.0,0.0972,0.0,0.0,0.0972,0.01428,0.0
NN-18,0.02526153846153846,0.00056,0.00228,0.0,0.1092,0.0,0.0,0.0,0.10032,8e-05,0.0,0.10032,0.01564,0.0
NN-19,0.025476923076923078,0.00048,0.00132,0.0,0.11028,0.0,0.0,0.0,0.10192,0.0,0.0,0.10192,0.01528,0.0
Min Violations Committee,0.013587692307692304,0.0,0.0338,0.0,0.04968,0.0,0.0,0.0,0.04528,0.0,0.0,0.04528,0.0026,0.0
Max Violations Committee,0.5234184615384615,0.76876,0.89324,0.04916,0.99816,0.04916,0.5292,0.0,0.99196,0.52752,0.5292,0.99196,0.42696,0.04916
Random Choice,0.2603015384615385,0.13628,0.74552,0.04092,0.49084,0.04092,0.44412,0.0,0.30532,0.09064,0.44412,0.30532,0.299,0.04092
Borda ranking,0.033135384615384615,0.0,0.13996,0.0,0.0434,0.0,0.06748,0.0,0.04216,0.0,0.06748,0.04216,0.02812,0.0
Plurality ranking,0.16069846153846154,0.00412,0.65136,0.03752,0.23796,0.03752,0.41648,0.0,0.0,0.0,0.41648,0.0,0.25012,0.03752
STV,0.05330153846153846,0.00084,0.30628,0.0,0.0,0.0,0.15036,0.0,0.0,0.0,0.15036,0.0,0.08508,0.0
Approval Voting (AV),0.047418461538461534,0.00432,0.1234,0.0,0.16812,0.0,0.0,0.0,0.15964,0.00132,0.0,0.15964,0.0,0.0
Proportional Approval Voting (PAV),0.047418461538461534,0.00432,0.1234,0.0,0.16812,0.0,0.0,0.0,0.15964,0.00132,0.0,0.15964,0.0,0.0
Approval Chamberlin-Courant (CC),0.2588492307692307,0.13504,0.741,0.04096,0.4892,0.04096,0.43936,0.0,0.30444,0.08736,0.43936,0.30444,0.30196,0.04096
Lexicographic Chamberlin-Courant (lex-CC),0.047418461538461534,0.00432,0.1234,0.0,0.16812,0.0,0.0,0.0,0.15964,0.00132,0.0,0.15964,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2540492307692308,0.12648,0.73088,0.04008,0.4858,0.04008,0.43932,0.0,0.3014,0.08808,0.43932,0.3014,0.26972,0.04008
Monroe's Approval Rule (Monroe),0.1796092307692308,0.10132,0.57456,0.0,0.35272,0.0,0.27292,0.0,0.265,0.054,0.27292,0.265,0.17648,0.0
Greedy Monroe,0.06530153846153847,0.01524,0.21936,0.0,0.19264,0.0,0.03392,0.0,0.1732,0.00744,0.03392,0.1732,0.0,0.0
Minimax Approval Voting (MAV),0.23088307692307694,0.12648,0.70004,0.0,0.44824,0.0,0.3984,0.0,0.29504,0.07884,0.3984,0.29504,0.261,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.047523076923076925,0.00488,0.12436,0.0,0.16816,0.0,0.0,0.0,0.15948,0.00144,0.0,0.15948,0.0,0.0
E Pluribus Hugo (EPH),0.047418461538461534,0.00432,0.1234,0.0,0.16812,0.0,0.0,0.0,0.15964,0.00132,0.0,0.15964,0.0,0.0
Random Serial Dictator,0.10652307692307691,0.04788,0.37292,0.0,0.2562,0.0,0.13504,0.0,0.20576,0.0262,0.13504,0.20576,0.0,0.0
