Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.028541538461538465,0.0,0.01924,0.0,0.1186,0.0,0.0,0.0,0.1578,0.0,0.0004,0.07184,0.00316,0.0
NN-1,0.02799692307692308,0.0,0.01468,0.0,0.11728,0.0,0.0,0.0,0.15748,0.0,4e-05,0.07152,0.00296,0.0
NN-2,0.02844923076923077,0.0,0.01844,0.0,0.11816,0.0,0.0,0.0,0.15752,0.0,0.0002,0.072,0.00352,0.0
NN-3,0.02798769230769231,0.0,0.01516,0.0,0.1178,0.0,0.0,0.0,0.15676,0.0,8e-05,0.07136,0.00268,0.0
NN-4,0.028181538461538463,0.0,0.01728,0.0,0.1176,0.0,0.0,0.0,0.15724,0.0,8e-05,0.07148,0.00268,0.0
NN-5,0.02833230769230769,0.0,0.01736,0.0,0.11784,0.0,0.0,0.0,0.158,0.0,0.0002,0.07176,0.00316,0.0
NN-6,0.028513846153846154,0.0,0.0188,0.0,0.11816,0.0,0.0,0.0,0.15812,0.0,8e-05,0.07196,0.00356,0.0
NN-7,0.0280676923076923,0.0,0.0162,0.0,0.11728,0.0,0.0,0.0,0.15688,0.0,0.0004,0.07108,0.00304,0.0
NN-8,0.028215384615384618,0.0,0.01616,0.0,0.11772,0.0,0.0,0.0,0.158,0.0,0.0,0.0722,0.00272,0.0
NN-9,0.028098461538461537,0.0,0.01568,0.0,0.11752,0.0,0.0,0.0,0.15748,0.0,4e-05,0.07172,0.00284,0.0
NN-10,0.028489230769230763,0.0,0.01804,0.0,0.11832,0.0,0.0,0.0,0.15812,0.0,0.00032,0.07224,0.00332,0.0
NN-11,0.02812307692307692,0.0,0.01652,0.0,0.11744,0.0,0.0,0.0,0.157,0.0,0.00012,0.0718,0.00272,0.0
NN-12,0.02846769230769231,0.0,0.01864,0.0,0.11828,0.0,0.0,0.0,0.15776,0.0,0.00024,0.07208,0.00308,0.0
NN-13,0.028319999999999998,0.0,0.01716,0.0,0.1176,0.0,0.0,0.0,0.1578,0.0,8e-05,0.07192,0.0036,0.0
NN-14,0.02847076923076923,0.0,0.01848,0.0,0.1182,0.0,0.0,0.0,0.15768,0.0,0.00036,0.07196,0.00344,0.0
NN-15,0.02868,0.0,0.02036,0.0,0.11856,0.0,0.0,0.0,0.15836,0.0,0.00024,0.07224,0.00308,0.0
NN-16,0.028046153846153846,0.0,0.0156,0.0,0.1176,0.0,0.0,0.0,0.15712,0.0,0.00016,0.07148,0.00264,0.0
NN-17,0.028163076923076926,0.0,0.01616,0.0,0.11792,0.0,0.0,0.0,0.15712,0.0,0.00012,0.07172,0.00308,0.0
NN-18,0.028175384615384616,0.0,0.01676,0.0,0.11744,0.0,0.0,0.0,0.1572,0.0,0.00028,0.0716,0.003,0.0
NN-19,0.028498461538461535,0.0,0.01852,0.0,0.11816,0.0,0.0,0.0,0.158,0.0,0.0002,0.07212,0.00348,0.0
Min Violations Committee,0.01587076923076923,0.0,0.08728,0.0,0.0154,0.0,0.00016,0.0,0.10124,0.0,0.0008,0.00068,0.00076,0.0
Max Violations Committee,0.48600615384615387,0.6706,0.96524,0.51988,0.82172,0.45236,0.02188,0.0,0.95548,0.00956,0.2748,0.70868,0.91788,0.0
Random Choice,0.2451323076923077,0.02344,0.93484,0.04412,0.4544,0.0226,0.0212,0.0,0.56696,0.00468,0.15784,0.35896,0.59768,0.0
Borda ranking,0.03499692307692308,0.0,0.16612,0.0,0.10668,0.0,0.00344,0.0,0.11336,0.0,4e-05,0.06344,0.00188,0.0
Plurality ranking,0.09991076923076923,0.00352,0.80188,0.01404,0.00044,0.00336,0.01596,0.0,0.01144,0.0,0.06248,0.0,0.38572,0.0
STV,0.07952923076923078,0.00064,0.70548,0.00196,0.0,4e-05,0.01176,0.0,0.00092,0.0,0.02936,0.0,0.28372,0.0
Approval Voting (AV),0.04571384615384615,0.0,0.19508,0.0,0.13572,0.0,0.0,0.0,0.17748,0.0,0.0002,0.0858,0.0,0.0
Proportional Approval Voting (PAV),0.05545230769230769,0.0,0.2956,0.0,0.16084,0.0,0.00424,0.0,0.15408,0.0,4e-05,0.10608,0.0,0.0
Approval Chamberlin-Courant (CC),0.24679076923076926,0.0234,0.93656,0.0462,0.45576,0.02464,0.02156,0.0,0.57104,0.00428,0.1604,0.35988,0.60456,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0972153846153846,0.0,0.59444,0.0,0.25232,0.0,0.02156,0.0,0.20844,0.00104,0.00336,0.18264,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.21193846153846158,0.00076,0.9138,0.00536,0.4204,0.00404,0.02088,0.0,0.50072,0.00336,0.1328,0.33204,0.42104,0.0
Monroe's Approval Rule (Monroe),0.21896307692307695,0.0084,0.9222,0.01008,0.40984,0.00188,0.01936,0.0,0.50144,0.0032,0.093,0.31976,0.55736,0.0
Greedy Monroe,0.09304615384615385,0.0,0.54668,0.0,0.22504,0.0,0.0144,0.0,0.22016,0.00032,0.00836,0.15912,0.03552,0.0
Minimax Approval Voting (MAV),0.21855384615384615,0.0,0.92832,0.00268,0.42844,0.00268,0.0218,0.0,0.4534,0.00392,0.1144,0.33396,0.5516,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.07352923076923078,0.0,0.43688,0.0,0.1952,0.0,0.01048,0.0,0.16948,0.00016,0.00088,0.1342,0.0086,0.0
E Pluribus Hugo (EPH),0.04847384615384615,0.0,0.22852,0.0,0.14232,0.0,0.00168,0.0,0.16584,0.0,0.0002,0.09152,8e-05,0.0
Random Serial Dictator,0.14962769230769235,0.00448,0.74988,0.01136,0.3206,0.00928,0.0096,0.0,0.52588,0.00188,0.06876,0.24344,0.0,0.0
