,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4893645714285715,0.0,0.48949714285714285,0.49,0.4889942857142857,0.4893257142857143,0.4887314285714286,0.48900571428571427,0.48913142857142855,0.48973714285714287,0.48907428571428574,0.4893828571428571,0.48900571428571427,0.4889257142857143,0.48907428571428574,0.4902971428571429
Borda ranking,0.04573257142857142,0.48949714285714285,0.0,0.45584,0.41032,0.19721142857142857,0.25258285714285716,0.4460685714285714,0.28438857142857144,0.36965714285714285,0.33961142857142856,0.2689371428571429,0.4460685714285714,0.27704,0.20395428571428573,0.40258285714285713
Plurality ranking,0.4475737142857143,0.49,0.45584,0.0,0.22805714285714285,0.42237714285714284,0.43864,0.5213257142857143,0.4483885714285714,0.4649257142857143,0.48064,0.4433371428571429,0.5213257142857143,0.4446857142857143,0.4315771428571429,0.4649371428571429
STV,0.40419542857142854,0.4889942857142857,0.41032,0.22805714285714285,0.0,0.3900228571428571,0.39712,0.45473142857142856,0.40264,0.47707428571428573,0.40366857142857143,0.4023085714285714,0.45473142857142856,0.4009142857142857,0.39394285714285715,0.45264
Approval Voting (AV),0.18797371428571433,0.4893257142857143,0.19721142857142857,0.42237714285714284,0.3900228571428571,0.0,0.07177142857142857,0.4460571428571429,0.10276571428571428,0.37056,0.38736,0.10763428571428571,0.4460571428571429,0.10029714285714286,0.026731428571428573,0.38704
Proportional Approval Voting (PAV),0.2534737142857143,0.4887314285714286,0.25258285714285716,0.43864,0.39712,0.07177142857142857,0.0,0.45489142857142856,0.03188571428571429,0.3565714285714286,0.40282285714285715,0.051474285714285715,0.45489142857142856,0.033005714285714284,0.05102857142857143,0.3899542857142857
Approval Chamberlin-Courant (CC),0.4413091428571428,0.48900571428571427,0.4460685714285714,0.5213257142857143,0.45473142857142856,0.4460571428571429,0.45489142857142856,0.0,0.45725714285714286,0.6875314285714286,0.24584,0.4679542857142857,0.0,0.45872,0.4484228571428571,0.47944
Lexicographic Chamberlin-Courant (lex-CC),0.284468,0.48913142857142855,0.28438857142857144,0.4483885714285714,0.40264,0.10276571428571428,0.03188571428571429,0.45725714285714286,0.0,0.3552342857142857,0.41549714285714284,0.036308571428571426,0.45725714285714286,0.015588571428571429,0.08291428571428572,0.3931314285714286
Sequential Approval Chamberlin-Courant (seq-CC),0.389336,0.48973714285714287,0.36965714285714285,0.4649257142857143,0.47707428571428573,0.37056,0.3565714285714286,0.6875314285714286,0.3552342857142857,0.0,0.6214628571428571,0.34596571428571427,0.6875314285714286,0.35602285714285714,0.3601142857142857,0.4436342857142857
Monroe's Approval Rule (Monroe),0.33532399999999996,0.48907428571428574,0.33961142857142856,0.48064,0.40366857142857143,0.38736,0.40282285714285715,0.24584,0.41549714285714284,0.6214628571428571,0.0,0.41629714285714287,0.24584,0.4146057142857143,0.3856342857142857,0.44785142857142857
Greedy Monroe,0.26877028571428574,0.4893828571428571,0.2689371428571429,0.4433371428571429,0.4023085714285714,0.10763428571428571,0.051474285714285715,0.4679542857142857,0.036308571428571426,0.34596571428571427,0.41629714285714287,0.0,0.4679542857142857,0.03158857142857143,0.08819428571428571,0.3932
Minimax Approval Voting (MAV),0.4413091428571428,0.48900571428571427,0.4460685714285714,0.5213257142857143,0.45473142857142856,0.4460571428571429,0.45489142857142856,0.0,0.45725714285714286,0.6875314285714286,0.24584,0.4679542857142857,0.0,0.45872,0.4484228571428571,0.47944
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2774051428571429,0.4889257142857143,0.27704,0.4446857142857143,0.4009142857142857,0.10029714285714286,0.033005714285714284,0.45872,0.015588571428571429,0.35602285714285714,0.4146057142857143,0.03158857142857143,0.45872,0.0,0.08005714285714285,0.39176
E Pluribus Hugo (EPH),0.2076817142857143,0.48907428571428574,0.20395428571428573,0.4315771428571429,0.39394285714285715,0.026731428571428573,0.05102857142857143,0.4484228571428571,0.08291428571428572,0.3601142857142857,0.3856342857142857,0.08819428571428571,0.4484228571428571,0.08005714285714285,0.0,0.38778285714285715
Random Serial Dictator,0.40126228571428574,0.4902971428571429,0.40258285714285713,0.4649371428571429,0.45264,0.38704,0.3899542857142857,0.47944,0.3931314285714286,0.4436342857142857,0.44785142857142857,0.3932,0.47944,0.39176,0.38778285714285715,0.0
NN,,0.4893645714285715,0.04573257142857142,0.4475737142857143,0.40419542857142854,0.18797371428571433,0.2534737142857143,0.4413091428571428,0.284468,0.389336,0.33532399999999996,0.26877028571428574,0.4413091428571428,0.2774051428571429,0.2076817142857143,0.40126228571428574
