,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4438786666666667,0.0,0.44362666666666667,0.4444266666666667,0.4438533333333333,0.44393333333333335,0.44290666666666667,0.4426933333333333,0.4432,0.4447333333333333,0.44278666666666666,0.44324,0.44228,0.4425733333333333,0.44382666666666665,0.44338666666666665
Borda ranking,0.06923733333333333,0.44362666666666667,0.0,0.2742266666666667,0.19844,0.08557333333333333,0.08785333333333334,0.44705333333333336,0.2182,0.40166666666666667,0.4277066666666667,0.16434666666666667,0.3290133333333333,0.12837333333333334,0.08538666666666667,0.28430666666666665
Plurality ranking,0.29636333333333337,0.4444266666666667,0.2742266666666667,0.0,0.14416,0.30661333333333335,0.30861333333333335,0.46492,0.3549866666666667,0.4117866666666667,0.45076,0.3334933333333333,0.4086666666666667,0.3225733333333333,0.30701333333333336,0.3795866666666667
STV,0.22467733333333334,0.4438533333333333,0.19844,0.14416,0.0,0.23882666666666666,0.24094666666666667,0.44338666666666665,0.306,0.41830666666666666,0.42616,0.27608,0.36838666666666664,0.25788,0.23886666666666667,0.3396
Approval Voting (AV),0.07122733333333334,0.44393333333333335,0.08557333333333333,0.30661333333333335,0.23882666666666666,0.0,0.05674666666666667,0.43978666666666666,0.22584,0.40976,0.4203866666666667,0.16110666666666668,0.3328,0.12826666666666667,0.0077733333333333335,0.27813333333333334
Proportional Approval Voting (PAV),0.09719133333333332,0.44290666666666667,0.08785333333333334,0.30861333333333335,0.24094666666666667,0.05674666666666667,0.0,0.44381333333333334,0.17948,0.4052,0.4245333333333333,0.14373333333333332,0.31361333333333336,0.08238666666666666,0.05110666666666667,0.27974666666666664
Approval Chamberlin-Courant (CC),0.4327986666666668,0.4426933333333333,0.44705333333333336,0.46492,0.44338666666666665,0.43978666666666666,0.44381333333333334,0.0,0.43905333333333335,0.6666666666666666,0.022613333333333333,0.4684,0.21457333333333334,0.4476266666666667,0.44018666666666667,0.44384
Lexicographic Chamberlin-Courant (lex-CC),0.23595733333333335,0.4432,0.2182,0.3549866666666667,0.306,0.22584,0.17948,0.43905333333333335,0.0,0.4083333333333333,0.42761333333333335,0.19625333333333334,0.22929333333333332,0.13881333333333334,0.22186666666666666,0.31634666666666666
Sequential Approval Chamberlin-Courant (seq-CC),0.4170746666666667,0.4447333333333333,0.40166666666666667,0.4117866666666667,0.41830666666666666,0.40976,0.4052,0.6666666666666666,0.4083333333333333,0.0,0.6554933333333334,0.37818666666666667,0.5436666666666666,0.40041333333333334,0.40914666666666666,0.4066266666666667
Monroe's Approval Rule (Monroe),0.413316,0.44278666666666666,0.4277066666666667,0.45076,0.42616,0.4203866666666667,0.4245333333333333,0.022613333333333333,0.42761333333333335,0.6554933333333334,0.0,0.45142666666666664,0.21525333333333332,0.4296,0.4208133333333333,0.4308533333333333
Greedy Monroe,0.17645333333333335,0.44324,0.16434666666666667,0.3334933333333333,0.27608,0.16110666666666668,0.14373333333333332,0.4684,0.19625333333333334,0.37818666666666667,0.45142666666666664,0.0,0.33132,0.14322666666666667,0.15921333333333335,0.2984
Minimax Approval Voting (MAV),0.32923733333333327,0.44228,0.3290133333333333,0.4086666666666667,0.36838666666666664,0.3328,0.31361333333333336,0.21457333333333334,0.22929333333333332,0.5436666666666666,0.21525333333333332,0.33132,0.0,0.2982666666666667,0.33165333333333336,0.37312
Method of Equal Shares (aka Rule X) with Phragmén phase,0.14955466666666667,0.4425733333333333,0.12837333333333334,0.3225733333333333,0.25788,0.12826666666666667,0.08238666666666666,0.4476266666666667,0.13881333333333334,0.40041333333333334,0.4296,0.14322666666666667,0.2982666666666667,0.0,0.12377333333333333,0.28998666666666667
E Pluribus Hugo (EPH),0.07457933333333333,0.44382666666666665,0.08538666666666667,0.30701333333333336,0.23886666666666667,0.0077733333333333335,0.05110666666666667,0.44018666666666667,0.22186666666666666,0.40914666666666666,0.4208133333333333,0.15921333333333335,0.33165333333333336,0.12377333333333333,0.0,0.27848
Random Serial Dictator,0.28320533333333336,0.44338666666666665,0.28430666666666665,0.3795866666666667,0.3396,0.27813333333333334,0.27974666666666664,0.44384,0.31634666666666666,0.4066266666666667,0.4308533333333333,0.2984,0.37312,0.28998666666666667,0.27848,0.0
NN,,0.4438786666666667,0.06923733333333333,0.29636333333333337,0.22467733333333334,0.07122733333333334,0.09719133333333332,0.4327986666666668,0.23595733333333335,0.4170746666666667,0.413316,0.17645333333333335,0.32923733333333327,0.14955466666666667,0.07457933333333333,0.28320533333333336
