,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.07033314285714284,0.0,0.5564,0.40878857142857145,0.10188571428571429,0.28866285714285717,0.22057142857142858,0.1332,0.15002285714285715,0.3815657142857143,0.23498285714285713,0.4156228571428571,0.37909714285714285,0.21021714285714285,0.3287542857142857,0.1990742857142857,0.1354857142857143,0.2850285714285714
Max Violations Committee,0.5465720000000001,0.5564,0.0,0.4080457142857143,0.5504114285714286,0.4955542857142857,0.5293028571428572,0.5420114285714286,0.5417942857142857,0.45925714285714286,0.53056,0.3805142857142857,0.4599542857142857,0.5279771428571428,0.48356571428571427,0.5371771428571429,0.5419314285714286,0.5008342857142857
Random Choice,0.408392,0.40878857142857145,0.4080457142857143,0.0,0.4081828571428571,0.40766857142857144,0.40747428571428573,0.40848,0.40797714285714287,0.40866285714285716,0.4074628571428571,0.4076457142857143,0.40862857142857145,0.40698285714285715,0.40744,0.4082057142857143,0.40829714285714286,0.40794285714285716
Borda ranking,0.07694,0.10188571428571429,0.5504114285714286,0.4081828571428571,0.0,0.28610285714285716,0.2119542857142857,0.10318857142857144,0.10734857142857143,0.4076457142857143,0.20044571428571428,0.38974857142857144,0.4050057142857143,0.17598857142857144,0.34013714285714286,0.15548571428571428,0.10344,0.2742742857142857
Plurality ranking,0.30662457142857147,0.28866285714285717,0.4955542857142857,0.40766857142857144,0.28610285714285716,0.0,0.15065142857142858,0.3235085714285714,0.3249485714285714,0.4077142857142857,0.34533714285714284,0.40432,0.40605714285714284,0.3427657142857143,0.38792,0.3362057142857143,0.32378285714285715,0.37296
STV,0.23935657142857142,0.22057142857142858,0.5293028571428572,0.40747428571428573,0.2119542857142857,0.15065142857142858,0.0,0.26138285714285714,0.26365714285714287,0.4057142857142857,0.29979428571428574,0.3981828571428571,0.4031657142857143,0.28973714285714286,0.36818285714285715,0.2816228571428571,0.26130285714285717,0.33576
Approval Voting (AV),0.08987314285714286,0.1332,0.5420114285714286,0.40848,0.10318857142857144,0.3235085714285714,0.26138285714285714,0.0,0.05165714285714286,0.40187428571428574,0.18661714285714287,0.39696,0.3992685714285714,0.1600342857142857,0.3362514285714286,0.1368457142857143,0.0071085714285714285,0.2674285714285714
Proportional Approval Voting (PAV),0.11217314285714287,0.15002285714285715,0.5417942857142857,0.40797714285714287,0.10734857142857143,0.3249485714285714,0.26365714285714287,0.05165714285714286,0.0,0.406,0.1431542857142857,0.3920342857142857,0.40334857142857145,0.14728,0.32748571428571427,0.09414857142857143,0.04620571428571429,0.2681257142857143
Approval Chamberlin-Courant (CC),0.39415085714285714,0.3815657142857143,0.45925714285714286,0.40866285714285716,0.4076457142857143,0.4077142857142857,0.4057142857142857,0.40187428571428574,0.406,0.0,0.40422857142857144,0.5714285714285714,0.0030628571428571428,0.4310742857142857,0.11510857142857144,0.4094285714285714,0.40298285714285714,0.40794285714285716
Lexicographic Chamberlin-Courant (lex-CC),0.21719371428571432,0.23498285714285713,0.53056,0.4074628571428571,0.20044571428571428,0.34533714285714284,0.29979428571428574,0.18661714285714287,0.1431542857142857,0.40422857142857144,0.0,0.3926057142857143,0.4021257142857143,0.17824,0.29096,0.09256,0.18262857142857142,0.28856
