,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.40727714285714284,0.0,0.40718857142857146,0.4082057142857143,0.4088914285714286,0.40874285714285713,0.40946285714285713,0.40914285714285714,0.4088685714285714,0.40910857142857143,0.40914285714285714,0.4091314285714286,0.40734857142857145,0.40934857142857145,0.40838857142857143,0.4089942857142857
Borda ranking,0.21034057142857143,0.40718857142857146,0.0,0.24925714285714284,0.19769142857142857,0.1886057142857143,0.19597714285714285,0.22035428571428572,0.20968,0.21493714285714285,0.22035428571428572,0.21493714285714285,0.4130285714285714,0.2009142857142857,0.18950857142857142,0.3736114285714286
Plurality ranking,0.3158514285714286,0.4082057142857143,0.24925714285714284,0.0,0.18889142857142857,0.24626285714285714,0.25136,0.2677257142857143,0.2584457142857143,0.25957714285714284,0.26773714285714284,0.25955428571428574,0.43296,0.25208,0.24657142857142858,0.37997714285714285
STV,0.2583194285714286,0.4088914285714286,0.19769142857142857,0.18889142857142857,0.0,0.19761142857142858,0.19606857142857143,0.2102857142857143,0.20413714285714285,0.2146057142857143,0.21029714285714285,0.2145942857142857,0.39646857142857145,0.20219428571428572,0.19786285714285715,0.37341714285714284
Approval Voting (AV),0.2565502857142857,0.40874285714285713,0.1886057142857143,0.24626285714285714,0.19761142857142858,0.0,0.07636571428571429,0.14059428571428573,0.11452571428571429,0.14273142857142856,0.14058285714285715,0.14268571428571428,0.3878971428571429,0.1076,0.019257142857142858,0.3654057142857143
Proportional Approval Voting (PAV),0.2672422857142857,0.40946285714285713,0.19597714285714285,0.25136,0.19606857142857143,0.07636571428571429,0.0,0.07522285714285715,0.041645714285714286,0.08848,0.07521142857142857,0.08848,0.39692571428571427,0.04946285714285714,0.07012571428571429,0.36779428571428574
Approval Chamberlin-Courant (CC),0.27916457142857143,0.40914285714285714,0.22035428571428572,0.2677257142857143,0.2102857142857143,0.14059428571428573,0.07522285714285715,0.0,0.03784,0.09787428571428572,2.2857142857142858e-05,0.09788571428571428,0.3874057142857143,0.08139428571428571,0.13398857142857143,0.37038857142857146
Lexicographic Chamberlin-Courant (lex-CC),0.28023085714285717,0.4088685714285714,0.20968,0.2584457142857143,0.20413714285714285,0.11452571428571429,0.041645714285714286,0.03784,0.0,0.06670857142857142,0.03784,0.06675428571428571,0.40402285714285713,0.04750857142857143,0.10734857142857143,0.36928
Sequential Approval Chamberlin-Courant (seq-CC),0.2969411428571429,0.40910857142857143,0.21493714285714285,0.25957714285714284,0.2146057142857143,0.14273142857142856,0.08848,0.09787428571428572,0.06670857142857142,0.0,0.09788571428571428,0.00013714285714285713,0.43,0.04177142857142857,0.13452571428571428,0.3701714285714286
Monroe's Approval Rule (Monroe),0.27917371428571425,0.40914285714285714,0.22035428571428572,0.26773714285714284,0.21029714285714285,0.14058285714285715,0.07521142857142857,2.2857142857142858e-05,0.03784,0.09788571428571428,0.0,0.09788571428571428,0.3874057142857143,0.08138285714285715,0.13397714285714285,0.37038857142857146
Greedy Monroe,0.29692971428571435,0.4091314285714286,0.21493714285714285,0.25955428571428574,0.2145942857142857,0.14268571428571428,0.08848,0.09788571428571428,0.06675428571428571,0.00013714285714285713,0.09788571428571428,0.0,0.4300342857142857,0.041737142857142855,0.13449142857142857,0.3701714285714286
Minimax Approval Voting (MAV),0.23962685714285714,0.40734857142857145,0.4130285714285714,0.43296,0.39646857142857145,0.3878971428571429,0.39692571428571427,0.3874057142857143,0.40402285714285713,0.43,0.3874057142857143,0.4300342857142857,0.0,0.4157142857142857,0.3942514285714286,0.40730285714285713
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2808274285714285,0.40934857142857145,0.2009142857142857,0.25208,0.20219428571428572,0.1076,0.04946285714285714,0.08139428571428571,0.04750857142857143,0.04177142857142857,0.08138285714285715,0.041737142857142855,0.4157142857142857,0.0,0.09948571428571429,0.3681714285714286
E Pluribus Hugo (EPH),0.26099085714285714,0.40838857142857143,0.18950857142857142,0.24657142857142858,0.19786285714285715,0.019257142857142858,0.07012571428571429,0.13398857142857143,0.10734857142857143,0.13452571428571428,0.13397714285714285,0.13449142857142857,0.3942514285714286,0.09948571428571429,0.0,0.366
Random Serial Dictator,0.3862188571428571,0.4089942857142857,0.3736114285714286,0.37997714285714285,0.37341714285714284,0.3654057142857143,0.36779428571428574,0.37038857142857146,0.36928,0.3701714285714286,0.37038857142857146,0.3701714285714286,0.40730285714285713,0.3681714285714286,0.366,0.0
NN,,0.40727714285714284,0.21034057142857143,0.3158514285714286,0.2583194285714286,0.2565502857142857,0.2672422857142857,0.27916457142857143,0.28023085714285717,0.2969411428571429,0.27917371428571425,0.29692971428571435,0.23962685714285714,0.2808274285714285,0.26099085714285714,0.3862188571428571
