,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.24485657142857142,0.0,0.24557714285714285,0.2452,0.24506285714285714,0.24492571428571427,0.24492571428571427,0.24450285714285713,0.24492571428571427,0.24490285714285714,0.24450285714285713,0.2459657142857143,0.24450285714285713,0.24498285714285714,0.24492571428571427,0.24456
Borda ranking,0.05637485714285714,0.24557714285714285,0.0,0.17701714285714285,0.12420571428571428,0.08004571428571429,0.08004571428571429,0.24616,0.08004571428571429,0.24441142857142859,0.24613714285714286,0.12725714285714285,0.24616,0.07930285714285715,0.08004571428571429,0.1655542857142857
Plurality ranking,0.1979782857142857,0.2452,0.17701714285714285,0.0,0.11540571428571429,0.20842285714285713,0.20842285714285713,0.2535428571428571,0.20842285714285713,0.2354857142857143,0.25352,0.21621714285714286,0.2535428571428571,0.2076,0.20842285714285713,0.22652571428571427
STV,0.15379885714285713,0.24506285714285714,0.12420571428571428,0.11540571428571429,0.0,0.17354285714285714,0.17354285714285714,0.24472,0.17354285714285714,0.2458057142857143,0.24469714285714286,0.18905142857142856,0.24472,0.17326857142857144,0.17354285714285714,0.20568
Approval Voting (AV),0.05878571428571429,0.24492571428571427,0.08004571428571429,0.20842285714285713,0.17354285714285714,0.0,0.0,0.24338285714285715,0.0,0.248,0.24336,0.11074285714285714,0.24338285714285715,0.014182857142857143,0.0,0.15837714285714286
Proportional Approval Voting (PAV),0.05878571428571429,0.24492571428571427,0.08004571428571429,0.20842285714285713,0.17354285714285714,0.0,0.0,0.24338285714285715,0.0,0.248,0.24336,0.11074285714285714,0.24338285714285715,0.014182857142857143,0.0,0.15837714285714286
Approval Chamberlin-Courant (CC),0.24094571428571432,0.24450285714285713,0.24616,0.2535428571428571,0.24472,0.24338285714285715,0.24338285714285715,0.0,0.24338285714285715,0.2857142857142857,2.2857142857142858e-05,0.25352,0.0,0.24742857142857144,0.24338285714285715,0.24557714285714285
Lexicographic Chamberlin-Courant (lex-CC),0.05878571428571429,0.24492571428571427,0.08004571428571429,0.20842285714285713,0.17354285714285714,0.0,0.0,0.24338285714285715,0.0,0.248,0.24336,0.11074285714285714,0.24338285714285715,0.014182857142857143,0.0,0.15837714285714286
Sequential Approval Chamberlin-Courant (seq-CC),0.24963600000000002,0.24490285714285714,0.24441142857142859,0.2354857142857143,0.2458057142857143,0.248,0.248,0.2857142857142857,0.248,0.0,0.2857142857142857,0.23522285714285715,0.2857142857142857,0.24417142857142857,0.248,0.24509714285714285
Monroe's Approval Rule (Monroe),0.24092285714285716,0.24450285714285713,0.24613714285714286,0.25352,0.24469714285714286,0.24336,0.24336,2.2857142857142858e-05,0.24336,0.2857142857142857,0.0,0.25349714285714287,2.2857142857142858e-05,0.24740571428571428,0.24336,0.24555428571428572
Greedy Monroe,0.12354914285714286,0.2459657142857143,0.12725714285714285,0.21621714285714286,0.18905142857142856,0.11074285714285714,0.11074285714285714,0.25352,0.11074285714285714,0.23522285714285715,0.25349714285714287,0.0,0.25352,0.10805714285714285,0.11074285714285714,0.1711542857142857
Minimax Approval Voting (MAV),0.24094571428571432,0.24450285714285713,0.24616,0.2535428571428571,0.24472,0.24338285714285715,0.24338285714285715,0.0,0.24338285714285715,0.2857142857142857,2.2857142857142858e-05,0.25352,0.0,0.24742857142857144,0.24338285714285715,0.24557714285714285
Method of Equal Shares (aka Rule X) with Phragmén phase,0.06111314285714285,0.24498285714285714,0.07930285714285715,0.2076,0.17326857142857144,0.014182857142857143,0.014182857142857143,0.24742857142857144,0.014182857142857143,0.24417142857142857,0.24740571428571428,0.10805714285714285,0.24742857142857144,0.0,0.014182857142857143,0.15808
E Pluribus Hugo (EPH),0.05878571428571429,0.24492571428571427,0.08004571428571429,0.20842285714285713,0.17354285714285714,0.0,0.0,0.24338285714285715,0.0,0.248,0.24336,0.11074285714285714,0.24338285714285715,0.014182857142857143,0.0,0.15837714285714286
Random Serial Dictator,0.16310799999999998,0.24456,0.1655542857142857,0.22652571428571427,0.20568,0.15837714285714286,0.15837714285714286,0.24557714285714285,0.15837714285714286,0.24509714285714285,0.24555428571428572,0.1711542857142857,0.24557714285714285,0.15808,0.15837714285714286,0.0
NN,,0.24485657142857142,0.05637485714285714,0.1979782857142857,0.15379885714285713,0.05878571428571429,0.05878571428571429,0.24094571428571432,0.05878571428571429,0.24963600000000002,0.24092285714285716,0.12354914285714286,0.24094571428571432,0.06111314285714285,0.05878571428571429,0.16310799999999998
