,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44597733333333334,0.0,0.4457333333333333,0.44482666666666665,0.44516,0.44510666666666665,0.4445733333333333,0.444,0.44397333333333333,0.44276,0.44392,0.44321333333333335,0.4434,0.44462666666666667,0.44488,0.44396
Borda ranking,0.08514266666666667,0.4457333333333333,0.0,0.2922666666666667,0.22508,0.11172,0.11998666666666667,0.44888,0.23554666666666665,0.39852,0.44068,0.19729333333333332,0.35389333333333334,0.1742,0.11217333333333333,0.3055733333333333
Plurality ranking,0.3189446666666667,0.44482666666666665,0.2922666666666667,0.0,0.14476,0.33896,0.34042666666666666,0.46310666666666667,0.37374666666666667,0.41736,0.45804,0.3640933333333333,0.42724,0.35604,0.3392133333333333,0.4017733333333333
STV,0.255434,0.44516,0.22508,0.14476,0.0,0.27976,0.28286666666666666,0.44369333333333333,0.33297333333333334,0.42042666666666667,0.4369733333333333,0.317,0.3923333333333333,0.30568,0.27996,0.36744
Approval Voting (AV),0.09601066666666665,0.44510666666666665,0.11172,0.33896,0.27976,0.0,0.07584,0.43721333333333334,0.22933333333333333,0.4108266666666667,0.42888,0.18468,0.3506533333333333,0.16262666666666667,0.012986666666666667,0.29768
Proportional Approval Voting (PAV),0.13203333333333334,0.4445733333333333,0.11998666666666667,0.34042666666666666,0.28286666666666666,0.07584,0.0,0.44237333333333334,0.16581333333333334,0.4046,0.43408,0.16384,0.32968,0.10550666666666667,0.06605333333333334,0.3009866666666667
Approval Chamberlin-Courant (CC),0.4285953333333333,0.444,0.44888,0.46310666666666667,0.44369333333333333,0.43721333333333334,0.44237333333333334,0.0,0.4407466666666667,0.6666666666666666,0.009213333333333334,0.47154666666666667,0.17770666666666668,0.45084,0.43877333333333335,0.44493333333333335
Lexicographic Chamberlin-Courant (lex-CC),0.25670933333333334,0.44397333333333333,0.23554666666666665,0.37374666666666667,0.33297333333333334,0.22933333333333333,0.16581333333333334,0.4407466666666667,0.0,0.40742666666666666,0.43648,0.20068,0.26608,0.12298666666666666,0.22266666666666668,0.32993333333333336
Sequential Approval Chamberlin-Courant (seq-CC),0.42141400000000007,0.44276,0.39852,0.41736,0.42042666666666667,0.4108266666666667,0.4046,0.6666666666666666,0.40742666666666666,0.0,0.6624666666666666,0.37432,0.5648533333333333,0.39698666666666665,0.40942666666666666,0.40745333333333333
Monroe's Approval Rule (Monroe),0.420262,0.44392,0.44068,0.45804,0.4369733333333333,0.42888,0.43408,0.009213333333333334,0.43648,0.6624666666666666,0.0,0.4653333333333333,0.17790666666666666,0.44356,0.43046666666666666,0.43984
Greedy Monroe,0.20956866666666663,0.44321333333333335,0.19729333333333332,0.3640933333333333,0.317,0.18468,0.16384,0.47154666666666667,0.20068,0.37432,0.4653333333333333,0.0,0.35533333333333333,0.16786666666666666,0.18133333333333335,0.31788
Minimax Approval Voting (MAV),0.350382,0.4434,0.35389333333333334,0.42724,0.3923333333333333,0.3506533333333333,0.32968,0.17770666666666668,0.26608,0.5648533333333333,0.17790666666666666,0.35533333333333333,0.0,0.3199066666666667,0.35002666666666665,0.38954666666666665
Method of Equal Shares (aka Rule X) with Phragmén phase,0.19791466666666668,0.44462666666666667,0.1742,0.35604,0.30568,0.16262666666666667,0.10550666666666667,0.45084,0.12298666666666666,0.39698666666666665,0.44356,0.16786666666666666,0.3199066666666667,0.0,0.15576,0.31362666666666666
E Pluribus Hugo (EPH),0.10165666666666667,0.44488,0.11217333333333333,0.3392133333333333,0.27996,0.012986666666666667,0.06605333333333334,0.43877333333333335,0.22266666666666668,0.40942666666666666,0.43046666666666666,0.18133333333333335,0.35002666666666665,0.15576,0.0,0.2978133333333333
Random Serial Dictator,0.3050806666666667,0.44396,0.3055733333333333,0.4017733333333333,0.36744,0.29768,0.3009866666666667,0.44493333333333335,0.32993333333333336,0.40745333333333333,0.43984,0.31788,0.38954666666666665,0.31362666666666666,0.2978133333333333,0.0
NN,,0.44597733333333334,0.08514266666666667,0.3189446666666667,0.255434,0.09601066666666665,0.13203333333333334,0.4285953333333333,0.25670933333333334,0.42141400000000007,0.420262,0.20956866666666663,0.350382,0.19791466666666668,0.10165666666666667,0.3050806666666667
