,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.03818514285714285,0.0,0.7548,0.49021714285714285,0.10072,0.34957714285714286,0.2813942857142857,0.12419428571428572,0.17792,0.40632,0.23738285714285715,0.38985142857142857,0.2986857142857143,0.23465142857142857,0.4063085714285714,0.19588571428571427,0.14820571428571427,0.3630285714285714
Max Violations Committee,0.7599771428571429,0.7548,0.0,0.48835428571428574,0.7453714285714286,0.6312457142857143,0.6682171428571428,0.7729714285714285,0.72976,0.5554057142857143,0.6911428571428572,0.5504342857142858,0.67272,0.6923314285714286,0.5554171428571428,0.7208685714285714,0.7479314285714286,0.6004685714285715
Random Choice,0.490244,0.49021714285714285,0.48835428571428574,0.0,0.49028571428571427,0.49069714285714283,0.48981714285714284,0.49098285714285717,0.48953142857142856,0.49149714285714285,0.4892114285714286,0.48744,0.4898057142857143,0.48904,0.4915085714285714,0.48970285714285716,0.48976,0.4924914285714286
Borda ranking,0.08080342857142858,0.10072,0.7453714285714286,0.49028571428571427,0.0,0.35576,0.27517714285714284,0.12242285714285714,0.13601142857142856,0.41877714285714285,0.19859428571428572,0.35612571428571427,0.29368,0.19874285714285714,0.4187657142857143,0.15617142857142857,0.11980571428571428,0.36098285714285716
Plurality ranking,0.3502594285714286,0.34957714285714286,0.6312457142857143,0.49069714285714283,0.35576,0.0,0.16912,0.3438171428571429,0.38269714285714285,0.48723428571428573,0.41826285714285716,0.46809142857142855,0.41688,0.40149714285714283,0.4872228571428571,0.38696,0.3605714285714286,0.4275085714285714
STV,0.2801725714285714,0.2813942857142857,0.6682171428571428,0.48981714285714284,0.27517714285714284,0.16912,0.0,0.28182857142857143,0.3055428571428571,0.44621714285714287,0.34498285714285715,0.4361714285714286,0.3583657142857143,0.33608,0.44620571428571426,0.31333714285714287,0.28917714285714285,0.40580571428571427
Approval Voting (AV),0.11078971428571426,0.12419428571428572,0.7729714285714285,0.49098285714285717,0.12242285714285714,0.3438171428571429,0.28182857142857143,0.0,0.11421714285714285,0.4230514285714286,0.18818285714285715,0.37749714285714286,0.29793142857142857,0.19515428571428572,0.42304,0.14412571428571427,0.05778285714285714,0.3517485714285714
Proportional Approval Voting (PAV),0.16416742857142858,0.17792,0.72976,0.48953142857142856,0.13601142857142856,0.38269714285714285,0.3055428571428571,0.11421714285714285,0.0,0.4152914285714286,0.09820571428571429,0.34536,0.2762057142857143,0.14221714285714285,0.41528,0.07300571428571428,0.0748,0.3603657142857143
Approval Chamberlin-Courant (CC),0.4120537142857143,0.40632,0.5554057142857143,0.49149714285714285,0.41877714285714285,0.48723428571428573,0.44621714285714287,0.4230514285714286,0.4152914285714286,0.0,0.41533714285714285,0.5692228571428571,0.28432,0.4430742857142857,1.1428571428571429e-05,0.42192,0.42010285714285717,0.46217142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.22551142857142856,0.23738285714285715,0.6911428571428572,0.4892114285714286,0.19859428571428572,0.41826285714285716,0.34498285714285715,0.18818285714285715,0.09820571428571429,0.41533714285714285,0.0,0.33213714285714285,0.2728685714285714,0.16097142857142857,0.4153257142857143,0.12148571428571428,0.15610285714285715,0.3751771428571429
Sequential Approval Chamberlin-Courant (seq-CC),0.3800685714285714,0.38985142857142857,0.5504342857142858,0.48744,0.35612571428571427,0.46809142857142855,0.4361714285714286,0.37749714285714286,0.34536,0.5692228571428571,0.33213714285714285,0.0,0.46366857142857143,0.32869714285714285,0.5692114285714286,0.3390057142857143,0.3565257142857143,0.4310171428571429
Monroe's Approval Rule (Monroe),0.2966199999999999,0.2986857142857143,0.67272,0.4898057142857143,0.29368,0.41688,0.3583657142857143,0.29793142857142857,0.2762057142857143,0.28432,0.2728685714285714,0.46366857142857143,0.0,0.3146514285714286,0.2843085714285714,0.28582857142857143,0.2905714285714286,0.40396571428571426
Greedy Monroe,0.22188800000000003,0.23465142857142857,0.6923314285714286,0.48904,0.19874285714285714,0.40149714285714283,0.33608,0.19515428571428572,0.14221714285714285,0.4430742857142857,0.16097142857142857,0.32869714285714285,0.3146514285714286,0.0,0.44306285714285715,0.11771428571428572,0.17142857142857143,0.37453714285714285
Minimax Approval Voting (MAV),0.41204228571428575,0.4063085714285714,0.5554171428571428,0.4915085714285714,0.4187657142857143,0.4872228571428571,0.44620571428571426,0.42304,0.41528,1.1428571428571429e-05,0.4153257142857143,0.5692114285714286,0.2843085714285714,0.44306285714285715,0.0,0.4219085714285714,0.42009142857142856,0.46216
Method of Equal Shares (aka Rule X) with Phragmén phase,0.18206514285714287,0.19588571428571427,0.7208685714285714,0.48970285714285716,0.15617142857142857,0.38696,0.31333714285714287,0.14412571428571427,0.07300571428571428,0.42192,0.12148571428571428,0.3390057142857143,0.28582857142857143,0.11771428571428572,0.4219085714285714,0.0,0.11422857142857143,0.3626742857142857
E Pluribus Hugo (EPH),0.13483199999999998,0.14820571428571427,0.7479314285714286,0.48976,0.11980571428571428,0.3605714285714286,0.28917714285714285,0.05778285714285714,0.0748,0.42010285714285717,0.15610285714285715,0.3565257142857143,0.2905714285714286,0.17142857142857143,0.42009142857142856,0.11422857142857143,0.0,0.35584
Random Serial Dictator,0.359556,0.3630285714285714,0.6004685714285715,0.4924914285714286,0.36098285714285716,0.4275085714285714,0.40580571428571427,0.3517485714285714,0.3603657142857143,0.46217142857142857,0.3751771428571429,0.4310171428571429,0.40396571428571426,0.37453714285714285,0.46216,0.3626742857142857,0.35584,0.0
NN,,0.03818514285714285,0.7599771428571429,0.490244,0.08080342857142858,0.3502594285714286,0.2801725714285714,0.11078971428571426,0.16416742857142858,0.4120537142857143,0.22551142857142856,0.3800685714285714,0.2966199999999999,0.22188800000000003,0.41204228571428575,0.18206514285714287,0.13483199999999998,0.359556
