,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Sequential Approval Chamberlin-Courant (seq-CC),0.19220879999999996,0.192208,0.372512,0.320912,0.175968,0.0,0.169808,0.063664,0.063664,0.063664,0.063664,0.0,0.063664,0.0,0.331872,0.0,0.063664,0.288112,0.281584,0.20624,0.251888,0.153664,0.15912,0.163728,0.129728,0.218896,0.182624,0.180752,0.178064,0.2568,0.18472,0.166576,0.1756,0.185168,0.208688,0.175472,0.177936,0.188384,0.17984,0.185184,0.188672,0.178624,0.197232,0.180992,0.187088,0.177696,0.178272,0.19816,0.19816,0.176864,0.176864,0.181472,0.108,0.174896,0.162192,0.168272,0.165152,0.177712,0.078288,0.175296,0.174768,0.175488,0.239872,0.2532,0.179584,0.146192,0.160208
Monroe's Approval Rule (Monroe),0.1843519999999999,0.184352,0.381392,0.32056,0.17848,0.063664,0.163296,0.0,0.0,0.0,0.0,0.063664,0.0,0.063664,0.305216,0.063664,0.0,0.288848,0.285232,0.212496,0.254448,0.160208,0.1656,0.169984,0.14656,0.222656,0.18952,0.187616,0.184048,0.282128,0.192064,0.174112,0.177888,0.201072,0.222912,0.183072,0.18832,0.203376,0.190576,0.201088,0.205584,0.188464,0.213408,0.19168,0.195856,0.185392,0.186752,0.213952,0.213952,0.178688,0.178688,0.188176,0.128272,0.176736,0.168384,0.177968,0.172368,0.18536,0.110688,0.179952,0.176704,0.182896,0.241808,0.275808,0.180896,0.147648,0.164784
Greedy Monroe,0.19220879999999996,0.192208,0.372512,0.320912,0.175968,0.0,0.169808,0.063664,0.063664,0.063664,0.063664,0.0,0.063664,0.0,0.331872,0.0,0.063664,0.288112,0.281584,0.20624,0.251888,0.153664,0.15912,0.163728,0.129728,0.218896,0.182624,0.180752,0.178064,0.2568,0.18472,0.166576,0.1756,0.185168,0.208688,0.175472,0.177936,0.188384,0.17984,0.185184,0.188672,0.178624,0.197232,0.180992,0.187088,0.177696,0.178272,0.19816,0.19816,0.176864,0.176864,0.181472,0.108,0.174896,0.162192,0.168272,0.165152,0.177712,0.078288,0.175296,0.174768,0.175488,0.239872,0.2532,0.179584,0.146192,0.160208
Minimax Approval Voting (MAV),0.2739215999999999,0.27392,0.356096,0.320912,0.324384,0.331872,0.303344,0.305216,0.305216,0.305216,0.305216,0.331872,0.305216,0.331872,0.0,0.331872,0.305216,0.321136,0.33368,0.33064,0.331744,0.331168,0.331968,0.331312,0.341504,0.330688,0.335184,0.333856,0.331632,0.38448,0.33808,0.33408,0.323776,0.35592,0.35592,0.334176,0.340816,0.35592,0.341328,0.35592,0.35592,0.339488,0.35592,0.341328,0.3396,0.335728,0.33872,0.355824,0.355824,0.322512,0.322512,0.333344,0.329776,0.323488,0.33144,0.3388,0.333552,0.335728,0.327632,0.327056,0.322704,0.335552,0.329888,0.378016,0.323312,0.321296,0.324128
Method of Equal Shares (aka Rule X) with Phragmén phase,0.19220879999999996,0.192208,0.372512,0.320912,0.175968,0.0,0.169808,0.063664,0.063664,0.063664,0.063664,0.0,0.063664,0.0,0.331872,0.0,0.063664,0.288112,0.281584,0.20624,0.251888,0.153664,0.15912,0.163728,0.129728,0.218896,0.182624,0.180752,0.178064,0.2568,0.18472,0.166576,0.1756,0.185168,0.208688,0.175472,0.177936,0.188384,0.17984,0.185184,0.188672,0.178624,0.197232,0.180992,0.187088,0.177696,0.178272,0.19816,0.19816,0.176864,0.176864,0.181472,0.108,0.174896,0.162192,0.168272,0.165152,0.177712,0.078288,0.175296,0.174768,0.175488,0.239872,0.2532,0.179584,0.146192,0.160208
E Pluribus Hugo (EPH),0.1843519999999999,0.184352,0.381392,0.32056,0.17848,0.063664,0.163296,0.0,0.0,0.0,0.0,0.063664,0.0,0.063664,0.305216,0.063664,0.0,0.288848,0.285232,0.212496,0.254448,0.160208,0.1656,0.169984,0.14656,0.222656,0.18952,0.187616,0.184048,0.282128,0.192064,0.174112,0.177888,0.201072,0.222912,0.183072,0.18832,0.203376,0.190576,0.201088,0.205584,0.188464,0.213408,0.19168,0.195856,0.185392,0.186752,0.213952,0.213952,0.178688,0.178688,0.188176,0.128272,0.176736,0.168384,0.177968,0.172368,0.18536,0.110688,0.179952,0.176704,0.182896,0.241808,0.275808,0.180896,0.147648,0.164784
Random Serial Dictator,0.296496,0.296496,0.336816,0.319264,0.297952,0.288112,0.293392,0.288848,0.288848,0.288848,0.288848,0.288112,0.288848,0.288112,0.321136,0.288112,0.288848,0.0,0.312016,0.3028,0.30824,0.294064,0.295152,0.294816,0.294416,0.30168,0.297712,0.297856,0.297312,0.311584,0.29832,0.295056,0.295904,0.299984,0.304384,0.297264,0.297952,0.299504,0.298096,0.3,0.300112,0.29816,0.301872,0.298736,0.29864,0.297264,0.29728,0.302464,0.302464,0.295856,0.295856,0.29784,0.292624,0.296848,0.294592,0.295696,0.29496,0.297232,0.291568,0.296816,0.296144,0.297376,0.306768,0.311584,0.298656,0.29416,0.294928
Anti-Plurality,0.22187200000000007,0.221872,0.37024,0.318864,0.19336,0.281584,0.244112,0.285232,0.285232,0.285232,0.285232,0.281584,0.285232,0.281584,0.33368,0.281584,0.285232,0.312016,0.0,0.256848,0.211248,0.242864,0.225664,0.229072,0.2476,0.188064,0.212304,0.211264,0.21056,0.267936,0.214144,0.227376,0.205216,0.212448,0.232016,0.206304,0.207952,0.216016,0.209344,0.21248,0.215872,0.211056,0.221712,0.210352,0.215776,0.209056,0.209248,0.224096,0.224096,0.207744,0.207744,0.211456,0.236528,0.198352,0.230464,0.227824,0.228928,0.208912,0.240496,0.2088,0.204512,0.207408,0.218992,0.271088,0.210608,0.228416,0.214704
Two-Approval,0.1589608,0.15896,0.379552,0.320432,0.123488,0.20624,0.163936,0.212496,0.212496,0.212496,0.212496,0.20624,0.212496,0.20624,0.33064,0.20624,0.212496,0.3028,0.256848,0.0,0.191968,0.158784,0.146928,0.152208,0.176208,0.17736,0.148656,0.146544,0.144,0.249056,0.15256,0.151776,0.13264,0.152576,0.182688,0.13896,0.142128,0.157776,0.144624,0.152624,0.158256,0.14512,0.16912,0.145984,0.153744,0.140576,0.141632,0.171056,0.171056,0.136416,0.136416,0.147392,0.155104,0.126496,0.151456,0.150976,0.151136,0.140496,0.161904,0.139552,0.13248,0.138064,0.16016,0.210832,0.122464,0.154688,0.14576
Three-Approval,0.17288080000000006,0.17288,0.379712,0.321072,0.131328,0.251888,0.194608,0.254448,0.254448,0.254448,0.254448,0.251888,0.254448,0.251888,0.331744,0.251888,0.254448,0.30824,0.211248,0.191968,0.0,0.19528,0.175792,0.180688,0.208144,0.158544,0.164352,0.161696,0.157936,0.257008,0.166736,0.177936,0.147888,0.167344,0.195872,0.152672,0.156352,0.171616,0.158432,0.167376,0.173024,0.160528,0.183616,0.160704,0.168288,0.156464,0.157152,0.185056,0.185056,0.149744,0.149744,0.161712,0.190592,0.137584,0.181632,0.179824,0.17928,0.156448,0.196848,0.153344,0.145408,0.153616,0.031808,0.246176,0.11824,0.181152,0.163872
Instant Runoff,0.12708879999999997,0.127088,0.385792,0.32072,0.12472,0.153664,0.075312,0.160208,0.160208,0.160208,0.160208,0.153664,0.160208,0.153664,0.331168,0.153664,0.160208,0.294064,0.242864,0.158784,0.19528,0.0,0.06568,0.02392,0.07856,0.14824,0.087552,0.087728,0.089344,0.231584,0.089856,0.036656,0.1016,0.113648,0.148784,0.097168,0.096256,0.10576,0.097696,0.113712,0.116304,0.091392,0.131072,0.100064,0.114288,0.092784,0.090976,0.13536,0.13536,0.100224,0.100224,0.090976,0.096096,0.112208,0.01992,0.040896,0.03144,0.092688,0.103824,0.092768,0.10288,0.091072,0.181056,0.23568,0.128608,0.089648,0.09128
Bottom-Two-Runoff Instant Runoff,0.0998888,0.099888,0.389984,0.320816,0.099664,0.15912,0.104528,0.1656,0.1656,0.1656,0.1656,0.15912,0.1656,0.15912,0.331968,0.15912,0.1656,0.295152,0.225664,0.146928,0.175792,0.06568,0.0,0.044528,0.089952,0.116208,0.057216,0.053552,0.0532,0.224432,0.061968,0.042752,0.067056,0.08648,0.128672,0.062144,0.060096,0.078672,0.061904,0.086528,0.091968,0.05352,0.109872,0.064624,0.08632,0.056944,0.055008,0.115024,0.115024,0.066944,0.066944,0.058224,0.067488,0.08232,0.04576,0.051072,0.043872,0.05688,0.080832,0.055072,0.069248,0.055728,0.161856,0.232816,0.104688,0.073344,0.068432
Benham,0.10545679999999996,0.105456,0.38888,0.32104,0.108624,0.163728,0.083408,0.169984,0.169984,0.169984,0.169984,0.163728,0.169984,0.163728,0.331312,0.163728,0.169984,0.294816,0.229072,0.152208,0.180688,0.02392,0.044528,0.0,0.084208,0.128256,0.065184,0.065344,0.06712,0.225312,0.067632,0.013488,0.079584,0.092912,0.128992,0.074912,0.074592,0.08488,0.076064,0.093008,0.095824,0.06936,0.111104,0.07848,0.09288,0.071136,0.069376,0.115424,0.115424,0.077872,0.077872,0.068432,0.077296,0.09128,0.004,0.0228,0.013536,0.07104,0.08544,0.070576,0.080768,0.068992,0.16672,0.234016,0.11368,0.071648,0.067984
PluralityWRunoff PUT,0.14817679999999991,0.148176,0.37992,0.320368,0.13592,0.129728,0.125232,0.14656,0.14656,0.14656,0.14656,0.129728,0.14656,0.129728,0.341504,0.129728,0.14656,0.294416,0.2476,0.176208,0.208144,0.07856,0.089952,0.084208,0.0,0.161776,0.107152,0.107248,0.109664,0.224112,0.108208,0.086752,0.119296,0.119824,0.153872,0.113456,0.110336,0.11384,0.111536,0.11984,0.120992,0.107152,0.135504,0.11384,0.125264,0.110192,0.107616,0.139904,0.139904,0.119664,0.119664,0.110192,0.104912,0.126464,0.08368,0.085008,0.086576,0.110048,0.1048,0.112064,0.120352,0.107312,0.19552,0.23152,0.140752,0.103888,0.099584
Coombs,0.1276808,0.12768,0.385824,0.320784,0.120016,0.218896,0.159744,0.222656,0.222656,0.222656,0.222656,0.218896,0.222656,0.218896,0.330688,0.218896,0.222656,0.30168,0.188064,0.17736,0.158544,0.14824,0.116208,0.128256,0.161776,0.0,0.089776,0.088336,0.089376,0.234784,0.091872,0.124624,0.100176,0.115536,0.151008,0.09632,0.095344,0.108576,0.097616,0.115632,0.119376,0.092752,0.13392,0.100256,0.11616,0.092448,0.090592,0.138512,0.138512,0.098384,0.098384,0.091616,0.141072,0.108512,0.129344,0.12584,0.126208,0.092288,0.146144,0.094,0.1012,0.090208,0.153488,0.24136,0.127888,0.128784,0.11784
Baldwin,0.09579040000000001,0.095792,0.391264,0.319968,0.100192,0.182624,0.117744,0.18952,0.18952,0.18952,0.18952,0.182624,0.18952,0.182624,0.335184,0.182624,0.18952,0.297712,0.212304,0.148656,0.164352,0.087552,0.057216,0.065184,0.107152,0.089776,0.0,0.011216,0.030608,0.219744,0.014704,0.058816,0.058448,0.07624,0.125296,0.054288,0.043184,0.064928,0.044768,0.076336,0.082608,0.034912,0.104464,0.048144,0.074688,0.030976,0.026224,0.10792,0.10792,0.050032,0.050032,0.020896,0.095056,0.082848,0.067632,0.06288,0.061936,0.030752,0.104336,0.048448,0.06568,0.031456,0.151696,0.23024,0.106128,0.082096,0.075056
Strict Nanson,0.09305439999999998,0.093056,0.391424,0.320048,0.096272,0.180752,0.115664,0.187616,0.187616,0.187616,0.187616,0.180752,0.187616,0.180752,0.333856,0.180752,0.187616,0.297856,0.211264,0.146544,0.161696,0.087728,0.053552,0.065344,0.107248,0.088336,0.011216,0.0,0.023024,0.221248,0.0212,0.059344,0.052672,0.075648,0.12632,0.050928,0.039984,0.067904,0.043216,0.07576,0.084752,0.028656,0.106032,0.046288,0.0756,0.028256,0.02224,0.109888,0.109888,0.045648,0.045648,0.021264,0.092656,0.078928,0.067808,0.064048,0.062528,0.028048,0.102464,0.04296,0.06136,0.027968,0.149056,0.230576,0.102432,0.078928,0.072
Weak Nanson,0.08832160000000003,0.08832,0.392016,0.320336,0.089104,0.178064,0.111712,0.184048,0.184048,0.184048,0.184048,0.178064,0.184048,0.178064,0.331632,0.178064,0.184048,0.297312,0.21056,0.144,0.157936,0.089344,0.0532,0.06712,0.109664,0.089376,0.030608,0.023024,0.0,0.22496,0.038992,0.061456,0.04552,0.081136,0.129456,0.04376,0.043936,0.074304,0.04768,0.081248,0.090432,0.034592,0.10984,0.050704,0.076496,0.033328,0.028672,0.113808,0.113808,0.03848,0.03848,0.036784,0.089424,0.07176,0.069424,0.066976,0.064528,0.033152,0.099776,0.031104,0.05192,0.03264,0.14512,0.233328,0.094784,0.07528,0.064336
Iterated Removal Condorcet Loser,0.2655200000000001,0.26552,0.257552,0.319648,0.245152,0.2568,0.263792,0.282128,0.282128,0.282128,0.282128,0.2568,0.282128,0.2568,0.38448,0.2568,0.282128,0.311584,0.267936,0.249056,0.257008,0.231584,0.224432,0.225312,0.224112,0.234784,0.219744,0.221248,0.22496,0.0,0.216528,0.221648,0.2364,0.171536,0.136912,0.217648,0.206032,0.178272,0.19952,0.171408,0.154976,0.207936,0.11616,0.190448,0.205568,0.219152,0.21528,0.150288,0.150288,0.237856,0.237856,0.222208,0.224608,0.235584,0.225344,0.214528,0.22216,0.219056,0.231296,0.229648,0.237616,0.218864,0.253568,0.125984,0.248448,0.239952,0.234704
Raynaud,0.10145440000000003,0.101456,0.389904,0.320032,0.106704,0.18472,0.123216,0.192064,0.192064,0.192064,0.192064,0.18472,0.192064,0.18472,0.33808,0.18472,0.192064,0.29832,0.214144,0.15256,0.166736,0.089856,0.061968,0.067632,0.108208,0.091872,0.014704,0.0212,0.038992,0.216528,0.0,0.061264,0.065952,0.077136,0.122544,0.059808,0.048112,0.059664,0.04944,0.077216,0.079264,0.041824,0.101232,0.052752,0.075488,0.037616,0.034144,0.104368,0.104368,0.060032,0.060032,0.02416,0.097376,0.08936,0.069936,0.06376,0.064224,0.037456,0.106432,0.056112,0.072544,0.038448,0.154624,0.22848,0.112272,0.086384,0.079696
Tideman Alternative Top Cycle,0.10888080000000001,0.10888,0.388672,0.320704,0.10784,0.166576,0.090848,0.174112,0.174112,0.174112,0.174112,0.166576,0.174112,0.166576,0.33408,0.166576,0.174112,0.295056,0.227376,0.151776,0.177936,0.036656,0.042752,0.013488,0.086752,0.124624,0.058816,0.059344,0.061456,0.221648,0.061264,0.0,0.078432,0.088416,0.126672,0.070992,0.06976,0.078864,0.071216,0.088512,0.090768,0.064064,0.106528,0.073696,0.09128,0.065728,0.063568,0.112336,0.112336,0.076272,0.076272,0.063024,0.07504,0.090496,0.016736,0.026496,0.005376,0.065568,0.088288,0.066608,0.079408,0.063472,0.164384,0.231824,0.113072,0.076064,0.070976
Knockout Voting,0.07299280000000002,0.072992,0.392672,0.321232,0.047392,0.1756,0.101344,0.177888,0.177888,0.177888,0.177888,0.1756,0.177888,0.1756,0.323776,0.1756,0.177888,0.295904,0.205216,0.13264,0.147888,0.1016,0.067056,0.079584,0.119296,0.100176,0.058448,0.052672,0.04552,0.2364,0.065952,0.078432,0.0,0.098176,0.13664,0.047568,0.056368,0.094224,0.060768,0.098288,0.107504,0.052848,0.123344,0.063904,0.079504,0.051776,0.054048,0.124096,0.124096,0.032464,0.032464,0.054784,0.093344,0.030048,0.08168,0.081392,0.080752,0.051632,0.097312,0.039008,0.025424,0.040752,0.1332,0.235728,0.060864,0.072144,0.059616
Banks,0.140176,0.140176,0.366832,0.319712,0.115968,0.185168,0.145264,0.201072,0.201072,0.201072,0.201072,0.185168,0.201072,0.185168,0.35592,0.185168,0.201072,0.299984,0.212448,0.152576,0.167344,0.113648,0.08648,0.092912,0.119824,0.115536,0.07624,0.075648,0.081136,0.171536,0.077136,0.088416,0.098176,0.0,0.083296,0.072704,0.058416,0.04992,0.049984,0.000176,0.0208,0.057568,0.055824,0.053328,0.071184,0.074576,0.068688,0.06872,0.06872,0.099968,0.099968,0.076464,0.0992,0.098624,0.093728,0.083136,0.089952,0.074464,0.10688,0.089152,0.099168,0.074256,0.155856,0.19032,0.121552,0.10816,0.095136
Condorcet,0.15844799999999995,0.158448,0.310432,0.320496,0.153168,0.208688,0.16736,0.222912,0.222912,0.222912,0.222912,0.208688,0.222912,0.208688,0.35592,0.208688,0.222912,0.304384,0.232016,0.182688,0.195872,0.148784,0.128672,0.128992,0.153872,0.151008,0.125296,0.12632,0.129456,0.136912,0.122544,0.126672,0.13664,0.083296,0.0,0.123376,0.113728,0.08944,0.107696,0.083168,0.069344,0.115136,0.033408,0.099104,0.11048,0.124624,0.121088,0.042544,0.042544,0.138048,0.138048,0.127424,0.128848,0.135824,0.128864,0.12,0.12712,0.124688,0.1304,0.133184,0.137424,0.12456,0.185072,0.143232,0.158224,0.141904,0.135232
Copeland,0.0864648,0.086464,0.389232,0.320624,0.077504,0.175472,0.111424,0.183072,0.183072,0.183072,0.183072,0.175472,0.183072,0.175472,0.334176,0.175472,0.183072,0.297264,0.206304,0.13896,0.152672,0.097168,0.062144,0.074912,0.113456,0.09632,0.054288,0.050928,0.04376,0.217648,0.059808,0.070992,0.047568,0.072704,0.123376,0.0,0.026496,0.071568,0.03424,0.0728,0.083712,0.0388,0.10232,0.038832,0.065776,0.04112,0.045712,0.108768,0.108768,0.041248,0.041248,0.045168,0.087472,0.06016,0.077248,0.074432,0.073008,0.04096,0.097184,0.02032,0.030656,0.039056,0.13928,0.226368,0.083984,0.073616,0.04552
Llull,0.09614239999999998,0.096144,0.385504,0.320512,0.090496,0.177936,0.11968,0.18832,0.18832,0.18832,0.18832,0.177936,0.18832,0.177936,0.340816,0.177936,0.18832,0.297952,0.207952,0.142128,0.156352,0.096256,0.060096,0.074592,0.110336,0.095344,0.043184,0.039984,0.043936,0.206032,0.048112,0.06976,0.056368,0.058416,0.113728,0.026496,0.0,0.050336,0.00952,0.058512,0.06664,0.022944,0.090608,0.016896,0.055632,0.02632,0.031616,0.097008,0.097008,0.053872,0.053872,0.030752,0.090656,0.073152,0.076336,0.070416,0.071792,0.026176,0.099648,0.040176,0.053808,0.029216,0.143408,0.217728,0.096928,0.077872,0.069312
