,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.2455622857142857,0.0,0.24585142857142858,0.24465142857142858,0.2452342857142857,0.2457257142857143,0.2457257142857143,0.24517714285714284,0.2457257142857143,0.24593142857142858,0.24517714285714284,0.24585142857142858,0.24517714285714284,0.24521142857142858,0.2457257142857143,0.24517714285714284
Borda ranking,0.05454228571428571,0.24585142857142858,0.0,0.16872,0.11725714285714285,0.07838857142857143,0.07838857142857143,0.24566857142857143,0.07838857142857143,0.24428571428571427,0.24565714285714285,0.1258857142857143,0.24566857142857143,0.07787428571428572,0.07838857142857143,0.16114285714285714
Plurality ranking,0.19136057142857144,0.24465142857142858,0.16872,0.0,0.11325714285714286,0.20252571428571428,0.20252571428571428,0.254,0.20252571428571428,0.23344,0.254,0.2098057142857143,0.254,0.20173714285714286,0.20252571428571428,0.22070857142857142
STV,0.1476782857142857,0.2452342857142857,0.11725714285714285,0.11325714285714286,0.0,0.16829714285714287,0.16829714285714287,0.24489142857142857,0.16829714285714287,0.24481142857142857,0.24488,0.18376,0.24489142857142857,0.1681942857142857,0.16829714285714287,0.19889142857142858
Approval Voting (AV),0.056713714285714284,0.2457257142857143,0.07838857142857143,0.20252571428571428,0.16829714285714287,0.0,0.0,0.24182857142857142,0.0,0.24681142857142857,0.24181714285714287,0.10867428571428571,0.24182857142857142,0.013382857142857143,0.0,0.15438857142857143
Proportional Approval Voting (PAV),0.056713714285714284,0.2457257142857143,0.07838857142857143,0.20252571428571428,0.16829714285714287,0.0,0.0,0.24182857142857142,0.0,0.24681142857142857,0.24181714285714287,0.10867428571428571,0.24182857142857142,0.013382857142857143,0.0,0.15438857142857143
Approval Chamberlin-Courant (CC),0.2406045714285714,0.24517714285714284,0.24566857142857143,0.254,0.24489142857142857,0.24182857142857142,0.24182857142857142,0.0,0.24182857142857142,0.2857142857142857,1.1428571428571429e-05,0.25297142857142857,0.0,0.24546285714285715,0.24182857142857142,0.24409142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.056713714285714284,0.2457257142857143,0.07838857142857143,0.20252571428571428,0.16829714285714287,0.0,0.0,0.24182857142857142,0.0,0.24681142857142857,0.24181714285714287,0.10867428571428571,0.24182857142857142,0.013382857142857143,0.0,0.15438857142857143
Sequential Approval Chamberlin-Courant (seq-CC),0.2490045714285714,0.24593142857142858,0.24428571428571427,0.23344,0.24481142857142857,0.24681142857142857,0.24681142857142857,0.2857142857142857,0.24681142857142857,0.0,0.28570285714285715,0.23582857142857142,0.2857142857142857,0.2431542857142857,0.24681142857142857,0.24385142857142858
Monroe's Approval Rule (Monroe),0.24059314285714287,0.24517714285714284,0.24565714285714285,0.254,0.24488,0.24181714285714287,0.24181714285714287,1.1428571428571429e-05,0.24181714285714287,0.28570285714285715,0.0,0.25296,1.1428571428571429e-05,0.24545142857142857,0.24181714285714287,0.24408
Greedy Monroe,0.12081314285714286,0.24585142857142858,0.1258857142857143,0.2098057142857143,0.18376,0.10867428571428571,0.10867428571428571,0.25297142857142857,0.10867428571428571,0.23582857142857142,0.25296,0.0,0.25297142857142857,0.10686857142857142,0.10867428571428571,0.16586285714285715
Minimax Approval Voting (MAV),0.2406045714285714,0.24517714285714284,0.24566857142857143,0.254,0.24489142857142857,0.24182857142857142,0.24182857142857142,0.0,0.24182857142857142,0.2857142857142857,1.1428571428571429e-05,0.25297142857142857,0.0,0.24546285714285715,0.24182857142857142,0.24409142857142857
Method of Equal Shares (aka Rule X) with Phragmén phase,0.058623428571428576,0.24521142857142858,0.07787428571428572,0.20173714285714286,0.1681942857142857,0.013382857142857143,0.013382857142857143,0.24546285714285715,0.013382857142857143,0.2431542857142857,0.24545142857142857,0.10686857142857142,0.24546285714285715,0.0,0.013382857142857143,0.15336
E Pluribus Hugo (EPH),0.056713714285714284,0.2457257142857143,0.07838857142857143,0.20252571428571428,0.16829714285714287,0.0,0.0,0.24182857142857142,0.0,0.24681142857142857,0.24181714285714287,0.10867428571428571,0.24182857142857142,0.013382857142857143,0.0,0.15438857142857143
Random Serial Dictator,0.15843885714285713,0.24517714285714284,0.16114285714285714,0.22070857142857142,0.19889142857142858,0.15438857142857143,0.15438857142857143,0.24409142857142857,0.15438857142857143,0.24385142857142858,0.24408,0.16586285714285715,0.24409142857142857,0.15336,0.15438857142857143,0.0
NN,,0.2455622857142857,0.05454228571428571,0.19136057142857144,0.1476782857142857,0.056713714285714284,0.056713714285714284,0.2406045714285714,0.056713714285714284,0.2490045714285714,0.24059314285714287,0.12081314285714286,0.2406045714285714,0.058623428571428576,0.056713714285714284,0.15843885714285713
