,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.013885333333333333,0.0,0.96224,0.5012266666666667,0.04410666666666667,0.13865333333333332,0.07002666666666667,0.05717333333333333,0.06346666666666667,0.3865866666666667,0.11938666666666667,0.3423333333333333,0.19792,0.11136,0.29904,0.06809333333333334,0.05784,0.2545733333333333
Max Violations Committee,0.9624733333333333,0.96224,0.0,0.4993066666666667,0.9262933333333333,0.8414533333333334,0.9098133333333334,0.9197333333333333,0.9139733333333333,0.61136,0.8642,0.6389866666666667,0.7983866666666667,0.8685466666666667,0.70104,0.90928,0.9187466666666667,0.7416133333333333
Random Choice,0.5010466666666666,0.5012266666666667,0.4993066666666667,0.0,0.5005866666666666,0.5014,0.5013333333333333,0.5000533333333333,0.4998,0.49990666666666667,0.49977333333333335,0.4991333333333333,0.5024266666666667,0.5003866666666666,0.5001733333333334,0.50036,0.49988,0.5010266666666666
Borda ranking,0.04510866666666667,0.04410666666666667,0.9262933333333333,0.5005866666666666,0.0,0.12173333333333333,0.05773333333333333,0.0368,0.04290666666666667,0.38493333333333335,0.10678666666666667,0.3256266666666667,0.19728,0.09514666666666667,0.29992,0.04753333333333333,0.03724,0.2528666666666667
Plurality ranking,0.13912466666666667,0.13865333333333332,0.8414533333333334,0.5014,0.12173333333333333,0.0,0.09638666666666666,0.14090666666666668,0.14149333333333333,0.42406666666666665,0.17337333333333332,0.31965333333333334,0.25136,0.16409333333333334,0.34182666666666667,0.14238666666666666,0.14032,0.29134666666666664
STV,0.069978,0.07002666666666667,0.9098133333333334,0.5013333333333333,0.05773333333333333,0.09638666666666666,0.0,0.07357333333333334,0.07605333333333333,0.3920533333333333,0.12174666666666667,0.33937333333333336,0.20344,0.11213333333333333,0.3068533333333333,0.07736,0.07368,0.25756
Approval Voting (AV),0.056925333333333335,0.05717333333333333,0.9197333333333333,0.5000533333333333,0.0368,0.14090666666666668,0.07357333333333334,0.0,0.02616,0.3817466666666667,0.10277333333333333,0.32482666666666665,0.1936,0.08985333333333333,0.29658666666666667,0.036066666666666664,0.004346666666666667,0.25228
Proportional Approval Voting (PAV),0.06301533333333333,0.06346666666666667,0.9139733333333333,0.4998,0.04290666666666667,0.14149333333333333,0.07605333333333333,0.02616,0.0,0.37549333333333335,0.08498666666666667,0.3131333333333333,0.18708,0.08522666666666667,0.2906666666666667,0.018586666666666668,0.024533333333333334,0.25249333333333335
Approval Chamberlin-Courant (CC),0.38683799999999996,0.3865866666666667,0.61136,0.49990666666666667,0.38493333333333335,0.42406666666666665,0.3920533333333333,0.3817466666666667,0.37549333333333335,0.0,0.35076,0.5681066666666666,0.22372,0.39266666666666666,0.10850666666666667,0.37816,0.3811466666666667,0.4444133333333333
Lexicographic Chamberlin-Courant (lex-CC),0.11974866666666667,0.11938666666666667,0.8642,0.49977333333333335,0.10678666666666667,0.17337333333333332,0.12174666666666667,0.10277333333333333,0.08498666666666667,0.35076,0.0,0.29902666666666666,0.16433333333333333,0.11593333333333333,0.26188,0.08642666666666667,0.10172,0.26572
