,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.40930114285714275,0.0,0.4086057142857143,0.4094514285714286,0.40808,0.40810285714285716,0.40829714285714286,0.40910857142857143,0.40933714285714284,0.4075885714285714,0.4091542857142857,0.408,0.40782857142857143,0.4089942857142857,0.40782857142857143,0.40878857142857145
Borda ranking,0.06605542857142856,0.4086057142857143,0.0,0.2646742857142857,0.19214857142857142,0.08549714285714285,0.08724571428571429,0.4082514285714286,0.19379428571428572,0.3890057142857143,0.40468571428571426,0.16058285714285714,0.33121142857142855,0.13169142857142857,0.08546285714285715,0.25981714285714286
Plurality ranking,0.2868017142857142,0.4094514285714286,0.2646742857142857,0.0,0.14585142857142858,0.29810285714285717,0.29973714285714287,0.42716571428571426,0.32992,0.38138285714285713,0.4246628571428571,0.31930285714285717,0.3961485714285714,0.3116,0.29822857142857145,0.3572914285714286
STV,0.21825485714285714,0.40808,0.19214857142857142,0.14585142857142858,0.0,0.23385142857142857,0.23545142857142856,0.40794285714285716,0.28224,0.39502857142857145,0.40475428571428573,0.2658285714285714,0.36326857142857144,0.25285714285714284,0.23394285714285715,0.3179657142857143
Approval Voting (AV),0.07160514285714285,0.40810285714285716,0.08549714285714285,0.29810285714285717,0.23385142857142857,0.0,0.04421714285714286,0.4020114285714286,0.18976,0.3962857142857143,0.39846857142857145,0.15078857142857144,0.3289714285714286,0.12254857142857142,0.005074285714285714,0.25339428571428574
Proportional Approval Voting (PAV),0.0895617142857143,0.40829714285714286,0.08724571428571429,0.29973714285714287,0.23545142857142856,0.04421714285714286,0.0,0.4057142857142857,0.15384,0.3924,0.4021828571428571,0.13921142857142857,0.3200571428571429,0.08592,0.04030857142857143,0.2554057142857143
Approval Chamberlin-Courant (CC),0.3967200000000001,0.40910857142857143,0.4082514285714286,0.42716571428571426,0.40794285714285716,0.4020114285714286,0.4057142857142857,0.0,0.40325714285714287,0.5714285714285714,0.00392,0.42765714285714285,0.13125714285714285,0.40893714285714283,0.4028114285714286,0.4076571428571429
Lexicographic Chamberlin-Courant (lex-CC),0.20837657142857147,0.40933714285714284,0.19379428571428572,0.32992,0.28224,0.18976,0.15384,0.40325714285714287,0.0,0.3949485714285714,0.40106285714285717,0.17544,0.27403428571428573,0.10499428571428572,0.1871657142857143,0.28196571428571426
Sequential Approval Chamberlin-Courant (seq-CC),0.40224799999999994,0.4075885714285714,0.3890057142857143,0.38138285714285713,0.39502857142857145,0.3962857142857143,0.3924,0.5714285714285714,0.3949485714285714,0.0,0.5701142857142857,0.36860571428571426,0.5175885714285714,0.38954285714285714,0.39574857142857145,0.39154285714285714
Monroe's Approval Rule (Monroe),0.3931777142857143,0.4091542857142857,0.40468571428571426,0.4246628571428571,0.40475428571428573,0.39846857142857145,0.4021828571428571,0.00392,0.40106285714285717,0.5701142857142857,0.0,0.4244342857142857,0.13152,0.40541714285714286,0.3992685714285714,0.4052685714285714
Greedy Monroe,0.167572,0.408,0.16058285714285714,0.31930285714285717,0.2658285714285714,0.15078857142857144,0.13921142857142857,0.42765714285714285,0.17544,0.36860571428571426,0.4244342857142857,0.0,0.33766857142857143,0.14212571428571427,0.14989714285714287,0.27173714285714284
Minimax Approval Voting (MAV),0.32838742857142855,0.40782857142857143,0.33121142857142855,0.3961485714285714,0.36326857142857144,0.3289714285714286,0.3200571428571429,0.13125714285714285,0.27403428571428573,0.5175885714285714,0.13152,0.33766857142857143,0.0,0.3089942857142857,0.32925714285714286,0.3600342857142857
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1466165714285714,0.4089942857142857,0.13169142857142857,0.3116,0.25285714285714284,0.12254857142857142,0.08592,0.40893714285714283,0.10499428571428572,0.38954285714285714,0.40541714285714286,0.14212571428571427,0.3089942857142857,0.0,0.11947428571428571,0.26488
E Pluribus Hugo (EPH),0.07317142857142857,0.40782857142857143,0.08546285714285715,0.29822857142857145,0.23394285714285715,0.005074285714285714,0.04030857142857143,0.4028114285714286,0.1871657142857143,0.39574857142857145,0.3992685714285714,0.14989714285714287,0.32925714285714286,0.11947428571428571,0.0,0.25349714285714287
Random Serial Dictator,0.25928,0.40878857142857145,0.25981714285714286,0.3572914285714286,0.3179657142857143,0.25339428571428574,0.2554057142857143,0.4076571428571429,0.28196571428571426,0.39154285714285714,0.4052685714285714,0.27173714285714284,0.3600342857142857,0.26488,0.25349714285714287,0.0
NN,,0.40930114285714275,0.06605542857142856,0.2868017142857142,0.21825485714285714,0.07160514285714285,0.0895617142857143,0.3967200000000001,0.20837657142857147,0.40224799999999994,0.3931777142857143,0.167572,0.32838742857142855,0.1466165714285714,0.07317142857142857,0.25928
