,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.408072,0.0,0.40848,0.40872,0.4083657142857143,0.4087657142857143,0.40819428571428573,0.40731428571428574,0.4073257142857143,0.40930285714285713,0.40731428571428574,0.4077142857142857,0.40731428571428574,0.40740571428571426,0.40864,0.40914285714285714
Borda ranking,0.20279999999999998,0.40848,0.0,0.26227428571428574,0.2399542857142857,0.1880342857142857,0.1872457142857143,0.41328,0.21083428571428572,0.3755428571428571,0.41328,0.2888914285714286,0.41328,0.20482285714285714,0.18782857142857143,0.3730857142857143
Plurality ranking,0.32478285714285715,0.40872,0.26227428571428574,0.0,0.10896,0.35307428571428573,0.35082285714285716,0.4362742857142857,0.35478857142857145,0.3716114285714286,0.4362742857142857,0.3682285714285714,0.4362742857142857,0.3532228571428571,0.3528342857142857,0.39744
STV,0.2947828571428571,0.4083657142857143,0.2399542857142857,0.10896,0.0,0.3356914285714286,0.3354285714285714,0.4050057142857143,0.34096,0.3994971428571429,0.4050057142857143,0.3652457142857143,0.4050057142857143,0.3403085714285714,0.33574857142857145,0.39665142857142854
Approval Voting (AV),0.25284685714285715,0.4087657142857143,0.1880342857142857,0.35307428571428573,0.3356914285714286,0.0,0.036777142857142855,0.38876571428571427,0.11504,0.39768,0.38876571428571427,0.2623657142857143,0.38876571428571427,0.10937142857142858,0.00384,0.3654057142857143
Proportional Approval Voting (PAV),0.2612411428571429,0.40819428571428573,0.1872457142857143,0.35082285714285716,0.3354285714285714,0.036777142857142855,0.0,0.40494857142857144,0.08248,0.3807542857142857,0.40494857142857144,0.25837714285714286,0.40494857142857144,0.07790857142857142,0.03425142857142857,0.36579428571428574
Approval Chamberlin-Courant (CC),0.24688285714285713,0.40731428571428574,0.41328,0.4362742857142857,0.4050057142857143,0.38876571428571427,0.40494857142857144,0.0,0.40449142857142856,0.5714285714285714,0.0,0.44548571428571426,0.0,0.41189714285714285,0.39090285714285716,0.40802285714285713
Lexicographic Chamberlin-Courant (lex-CC),0.2768491428571429,0.4073257142857143,0.21083428571428572,0.35478857142857145,0.34096,0.11504,0.08248,0.40449142857142856,0.0,0.3788,0.40449142857142856,0.26978285714285716,0.40449142857142856,0.048217142857142854,0.11299428571428571,0.3696342857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.46044799999999997,0.40930285714285713,0.3755428571428571,0.3716114285714286,0.3994971428571429,0.39768,0.3807542857142857,0.5714285714285714,0.3788,0.0,0.5714285714285714,0.3389371428571429,0.5714285714285714,0.3724342857142857,0.39692571428571427,0.39721142857142855
Monroe's Approval Rule (Monroe),0.24688285714285713,0.40731428571428574,0.41328,0.4362742857142857,0.4050057142857143,0.38876571428571427,0.40494857142857144,0.0,0.40449142857142856,0.5714285714285714,0.0,0.44548571428571426,0.0,0.41189714285714285,0.39090285714285716,0.40802285714285713
Greedy Monroe,0.34714400000000006,0.4077142857142857,0.2888914285714286,0.3682285714285714,0.3652457142857143,0.2623657142857143,0.25837714285714286,0.44548571428571426,0.26978285714285716,0.3389371428571429,0.44548571428571426,0.0,0.44548571428571426,0.26410285714285714,0.2622857142857143,0.38090285714285715
Minimax Approval Voting (MAV),0.24688285714285713,0.40731428571428574,0.41328,0.4362742857142857,0.4050057142857143,0.38876571428571427,0.40494857142857144,0.0,0.40449142857142856,0.5714285714285714,0.0,0.44548571428571426,0.0,0.41189714285714285,0.39090285714285716,0.40802285714285713
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2763634285714285,0.40740571428571426,0.20482285714285714,0.3532228571428571,0.3403085714285714,0.10937142857142858,0.07790857142857142,0.41189714285714285,0.048217142857142854,0.3724342857142857,0.41189714285714285,0.26410285714285714,0.41189714285714285,0.0,0.10763428571428571,0.3686628571428571
E Pluribus Hugo (EPH),0.2537542857142857,0.40864,0.18782857142857143,0.3528342857142857,0.33574857142857145,0.00384,0.03425142857142857,0.39090285714285716,0.11299428571428571,0.39692571428571427,0.39090285714285716,0.2622857142857143,0.39090285714285716,0.10763428571428571,0.0,0.36517714285714287
Random Serial Dictator,0.38545885714285716,0.40914285714285714,0.3730857142857143,0.39744,0.39665142857142854,0.3654057142857143,0.36579428571428574,0.40802285714285713,0.3696342857142857,0.39721142857142855,0.40802285714285713,0.38090285714285715,0.40802285714285713,0.3686628571428571,0.36517714285714287,0.0
NN,,0.408072,0.20279999999999998,0.32478285714285715,0.2947828571428571,0.25284685714285715,0.2612411428571429,0.24688285714285713,0.2768491428571429,0.46044799999999997,0.24688285714285713,0.34714400000000006,0.24688285714285713,0.2763634285714285,0.2537542857142857,0.38545885714285716
