,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Smith IRV,0.03824239999999999,0.318672,0.053744,0.137504,0.08096,0.142096,0.142096,0.142096,0.142096,0.137504,0.142096,0.137504,0.303792,0.137504,0.142096,0.241456,0.22096,0.126992,0.15008,0.06528,0.011136,0.00776,0.074352,0.031216,0.012432,0.013264,0.014352,0.092832,0.012512,0.001184,0.02432,0.018048,0.034864,0.015968,0.015344,0.016336,0.015568,0.018096,0.018304,0.014672,0.021152,0.01608,0.026496,0.014608,0.013936,0.029328,0.029328,0.023552,0.023552,0.01328,0.016256,0.027072,0.007552,0.008976,0.0,0.014592,0.025472,0.015488,0.024176,0.01424,0.089136,0.12696,0.053376,0.035392,0.020816
Smith-Minimax,0.0342944,0.318368,0.048256,0.139568,0.08744,0.14416,0.14416,0.14416,0.14416,0.139568,0.14416,0.139568,0.304,0.139568,0.14416,0.241792,0.217664,0.123472,0.145248,0.07784,0.012144,0.019248,0.080032,0.023632,0.005872,0.004752,0.00664,0.092672,0.0076,0.013984,0.017424,0.014656,0.034752,0.008704,0.005488,0.013888,0.006112,0.014672,0.016528,0.006576,0.02104,0.006944,0.022288,3.2e-05,0.001568,0.029024,0.029024,0.014192,0.014192,0.0056,0.018832,0.021584,0.020112,0.0192,0.014592,0.0,0.027536,0.008128,0.016816,0.002736,0.083808,0.125168,0.048112,0.034864,0.021408
Condorcet Plurality,0.03376879999999999,0.318592,0.059072,0.112032,0.081136,0.120912,0.120912,0.120912,0.120912,0.112032,0.120912,0.112032,0.299488,0.112032,0.120912,0.240288,0.230352,0.131056,0.15816,0.07912,0.023488,0.022288,0.078176,0.041312,0.027856,0.027664,0.02776,0.10264,0.028368,0.025776,0.031712,0.030096,0.038832,0.028576,0.02832,0.030352,0.028608,0.030112,0.030672,0.028288,0.032336,0.02912,0.03128,0.027536,0.027296,0.03432,0.03432,0.030272,0.030272,0.028256,0.013888,0.0324,0.021392,0.022736,0.025472,0.027536,0.0,0.027872,0.030912,0.027568,0.094928,0.133232,0.056592,0.030048,0.019808
Copeland-Local-Borda,0.0307984,0.318448,0.0464,0.139904,0.086016,0.14392,0.14392,0.14392,0.14392,0.139904,0.14392,0.139904,0.301936,0.139904,0.14392,0.242048,0.217488,0.122752,0.144848,0.078576,0.01328,0.019792,0.081456,0.023456,0.010544,0.0088,0.005808,0.09504,0.012032,0.01496,0.014576,0.018256,0.036448,0.004768,0.008816,0.01776,0.010032,0.018272,0.02024,0.008176,0.023472,0.010688,0.0236,0.008144,0.00872,0.031456,0.031456,0.013312,0.013312,0.009488,0.019536,0.019728,0.020848,0.020528,0.015488,0.008128,0.027872,0.0,0.012272,0.008368,0.082816,0.126112,0.046176,0.033648,0.017728
Copeland-Global-Borda,0.022953600000000005,0.318384,0.034448,0.142944,0.083856,0.146272,0.146272,0.146272,0.146272,0.142944,0.146272,0.142944,0.298416,0.142944,0.146272,0.24304,0.217488,0.120064,0.139632,0.084128,0.021728,0.025616,0.087376,0.030176,0.019824,0.018592,0.016176,0.10208,0.021456,0.023632,0.005952,0.026128,0.039568,0.012816,0.017472,0.026,0.018624,0.026144,0.02816,0.01848,0.031328,0.019216,0.024544,0.016832,0.017568,0.0352,0.0352,0.008624,0.008624,0.019008,0.026352,0.007776,0.0264,0.026336,0.024176,0.016816,0.030912,0.012272,0.0,0.016112,0.079696,0.128304,0.040144,0.036864,0.020992
Borda-Minimax Faceoff,0.03480559999999999,0.31832,0.045648,0.1396,0.087632,0.144288,0.144288,0.144288,0.144288,0.1396,0.144288,0.1396,0.304064,0.1396,0.144288,0.24176,0.216928,0.12328,0.144112,0.077504,0.01216,0.018944,0.079792,0.023344,0.006144,0.00528,0.0072,0.092352,0.007696,0.013616,0.015408,0.014864,0.034496,0.009024,0.006304,0.013424,0.007024,0.01488,0.016336,0.007024,0.02072,0.008032,0.0224,0.002768,0.00336,0.02872,0.02872,0.014624,0.014624,0.006192,0.018672,0.018976,0.019776,0.0188,0.01424,0.002736,0.027568,0.008368,0.016112,0.0,0.083168,0.124912,0.046432,0.03472,0.021264
Bucklin,0.08944560000000001,0.31944,0.079296,0.172768,0.1212,0.17656,0.17656,0.17656,0.17656,0.172768,0.17656,0.172768,0.301456,0.172768,0.17656,0.250208,0.215856,0.068224,0.149248,0.122512,0.088368,0.090368,0.12944,0.085984,0.086256,0.08544,0.084496,0.145584,0.086944,0.089072,0.08,0.086112,0.097456,0.082544,0.084032,0.087408,0.084544,0.08616,0.087248,0.085104,0.089344,0.085072,0.088432,0.08384,0.084304,0.093264,0.093264,0.080656,0.080656,0.085648,0.090864,0.078384,0.090768,0.090272,0.089136,0.083808,0.094928,0.082816,0.079696,0.083168,0.0,0.086272,0.062896,0.095824,0.088
Simplified Bucklin,0.1395832,0.319504,0.131616,0.179712,0.15368,0.18952,0.18952,0.18952,0.18952,0.179712,0.18952,0.179712,0.329776,0.179712,0.18952,0.252464,0.211872,0.117008,0.208672,0.144816,0.127424,0.12912,0.150656,0.12944,0.12624,0.126032,0.126288,0.143568,0.126064,0.126944,0.128928,0.119712,0.12208,0.124304,0.123424,0.12096,0.122736,0.119696,0.118128,0.124,0.114736,0.122032,0.127696,0.125152,0.124736,0.120272,0.120272,0.129216,0.129216,0.126384,0.129024,0.12816,0.129328,0.128048,0.12696,0.125168,0.133232,0.126112,0.128304,0.124912,0.086272,0.0,0.123072,0.135056,0.130832
Weighted Bucklin,0.054241599999999994,0.318352,0.0392,0.150816,0.101872,0.153472,0.153472,0.153472,0.153472,0.150816,0.153472,0.150816,0.29912,0.150816,0.153472,0.24512,0.216592,0.109472,0.133312,0.102048,0.051984,0.054384,0.107264,0.054624,0.05088,0.049808,0.048208,0.122208,0.052288,0.053296,0.04016,0.053344,0.06544,0.046512,0.049104,0.054496,0.050064,0.053376,0.05488,0.050048,0.05752,0.05056,0.054448,0.048144,0.048576,0.060912,0.060912,0.042608,0.042608,0.050688,0.053552,0.036384,0.054672,0.054704,0.053376,0.048112,0.056592,0.046176,0.040144,0.046432,0.062896,0.123072,0.0,0.064352,0.050752
Bracket Voting,0.0365648,0.3188,0.066816,0.125808,0.0672,0.126704,0.126704,0.126704,0.126704,0.125808,0.126704,0.125808,0.298176,0.125808,0.126704,0.24032,0.231968,0.13136,0.165696,0.069968,0.033232,0.03,0.072096,0.048272,0.03512,0.034624,0.034256,0.110512,0.035824,0.034848,0.037824,0.040528,0.05208,0.034368,0.034928,0.040144,0.0356,0.040528,0.041696,0.034848,0.044544,0.03624,0.037872,0.03488,0.034928,0.048688,0.048688,0.036672,0.036672,0.034432,0.03464,0.041024,0.031808,0.032672,0.035392,0.034864,0.030048,0.033648,0.036864,0.03472,0.095824,0.135056,0.064352,0.0,0.024384
Superior Voting,0.027188000000000007,0.318256,0.052864,0.13184,0.075664,0.135936,0.135936,0.135936,0.135936,0.13184,0.135936,0.13184,0.298688,0.13184,0.135936,0.241344,0.224496,0.126624,0.151712,0.075312,0.020192,0.015776,0.075984,0.035264,0.021808,0.02136,0.019952,0.101952,0.022608,0.020224,0.023744,0.025824,0.039664,0.017616,0.021632,0.027728,0.022592,0.02584,0.027856,0.021504,0.031152,0.023184,0.027184,0.021424,0.021584,0.035136,0.035136,0.021856,0.021856,0.021152,0.023392,0.026192,0.017584,0.018,0.020816,0.021408,0.019808,0.017728,0.020992,0.021264,0.088,0.130832,0.050752,0.024384,0.0
NN,,0.31806799999999996,0.054872000000000004,0.14580080000000006,0.07574799999999998,0.14221999999999999,0.14221999999999999,0.14221999999999999,0.14221999999999999,0.14580080000000006,0.14221999999999999,0.14580080000000006,0.28502879999999997,0.14580080000000006,0.14221999999999999,0.24330480000000002,0.22874399999999998,0.12901279999999998,0.15067200000000003,0.0918904,0.0349312,0.033298400000000006,0.09498079999999998,0.04369359999999999,0.03513920000000001,0.03438240000000001,0.03272,0.11617840000000003,0.03632080000000001,0.03790639999999999,0.024392000000000004,0.043922400000000014,0.047777599999999976,0.033011200000000004,0.03557199999999999,0.043490400000000005,0.035732,0.04393839999999999,0.04576239999999998,0.03578560000000001,0.046850400000000014,0.035732,0.0279712,0.0342944,0.035351999999999995,0.04683439999999999,0.04683439999999999,0.022405599999999998,0.022405599999999998,0.03364160000000001,0.037960799999999996,0.0282,0.03416240000000001,0.0356616,0.03824239999999999,0.0342944,0.03376879999999999,0.0307984,0.022953600000000005,0.03480559999999999,0.08944560000000001,0.1395832,0.054241599999999994,0.0365648,0.027188000000000007
