,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,8.800000000000001e-05,0.0,0.2857142857142857,0.24456,0.05116571428571429,0.21889142857142857,0.19208,0.21771428571428572,0.21771428571428572,0.21771428571428572,0.21771428571428572,0.21889142857142857,0.21771428571428572,0.21889142857142857,0.23941714285714286,0.21889142857142857,0.21771428571428572,0.24011428571428572,0.23661714285714286,0.25410285714285713,0.1982742857142857,0.1924,0.027771428571428572,0.021394285714285713,0.16857142857142857,0.038034285714285715,0.03881142857142857,0.03881142857142857,0.03849142857142857,0.14195428571428573,0.03881142857142857,0.03838857142857143,0.020914285714285715,0.03881142857142857,0.03881142857142857,0.03798857142857143,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.019485714285714287,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.03881142857142857,0.01949714285714286,0.01949714285714286,0.03881142857142857,0.03742857142857143,0.021097142857142856,0.028605714285714286,0.03008,0.0384,0.03881142857142857,0.03315428571428571,0.03798857142857143,0.020948571428571428,0.03881142857142857,0.2048457142857143,0.23340571428571427,0.08854857142857143,0.08613714285714286,0.021302857142857144
Max Violations Committee,0.28571428571428575,0.2857142857142857,0.0,0.24461714285714287,0.2851657142857143,0.26597714285714286,0.2826742857142857,0.2682742857142857,0.2682742857142857,0.2682742857142857,0.2682742857142857,0.26597714285714286,0.2682742857142857,0.26597714285714286,0.24979428571428572,0.26597714285714286,0.2682742857142857,0.2488342857142857,0.2678514285714286,0.28005714285714284,0.2807428571428571,0.2810057142857143,0.28563428571428573,0.28565714285714283,0.2807314285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25846857142857144,0.2857142857142857,0.28568,0.2857142857142857,0.2857142857142857,0.2775885714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.28568,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2822857142857143,0.2822857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.28517714285714285,0.2857142857142857,0.2852914285714286,0.28524571428571427,0.28568,0.2857142857142857,0.28341714285714287,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2807428571428571,0.27658285714285713,0.28452571428571427,0.2839542857142857,0.2857142857142857
Random Choice,0.24456457142857135,0.24456,0.24461714285714287,0.0,0.24412571428571428,0.24470857142857144,0.24450285714285713,0.24416,0.24416,0.24416,0.24416,0.24470857142857144,0.24416,0.24470857142857144,0.24421714285714285,0.24470857142857144,0.24416,0.24347428571428573,0.24446857142857142,0.24420571428571428,0.24536,0.24462857142857142,0.24417142857142857,0.24437714285714285,0.2447542857142857,0.24411428571428573,0.24412571428571428,0.24412571428571428,0.24416,0.24429714285714285,0.24412571428571428,0.24411428571428573,0.24443428571428572,0.24412571428571428,0.24425142857142856,0.24413714285714286,0.24412571428571428,0.24412571428571428,0.24412571428571428,0.24412571428571428,0.24412571428571428,0.24412571428571428,0.24416,0.24412571428571428,0.24424,0.24412571428571428,0.24412571428571428,0.24432,0.24432,0.24438857142857143,0.24438857142857143,0.24412571428571428,0.2440342857142857,0.24442285714285714,0.24442285714285714,0.24432,0.24411428571428573,0.24412571428571428,0.24453714285714287,0.24413714285714286,0.24446857142857142,0.24412571428571428,0.24544,0.2446057142857143,0.24389714285714287,0.24433142857142856,0.2444
Borda ranking,0.051162857142857135,0.05116571428571429,0.2851657142857143,0.24412571428571428,0.0,0.2132342857142857,0.18257142857142858,0.21329142857142858,0.21329142857142858,0.21329142857142858,0.21329142857142858,0.2132342857142857,0.21329142857142858,0.2132342857142857,0.24665142857142858,0.2132342857142857,0.21329142857142858,0.23841142857142858,0.22657142857142856,0.2495542857142857,0.19889142857142858,0.18190857142857142,0.05008,0.048754285714285715,0.16062857142857143,0.04797714285714286,0.04819428571428572,0.04819428571428572,0.04816,0.14037714285714287,0.04819428571428572,0.04858285714285714,0.030434285714285716,0.04819428571428572,0.06288,0.048,0.04819428571428572,0.04819428571428572,0.04819428571428572,0.04819428571428572,0.04819428571428572,0.04819428571428572,0.04838857142857143,0.04819428571428572,0.049485714285714286,0.04819428571428572,0.04819428571428572,0.06172571428571429,0.06172571428571429,0.04570285714285714,0.04570285714285714,0.04819428571428572,0.05682285714285714,0.030068571428571427,0.05579428571428571,0.05552,0.04860571428571429,0.04819428571428572,0.061565714285714286,0.048,0.031062857142857142,0.048125714285714286,0.20555428571428572,0.2274742857142857,0.09048,0.08954285714285715,0.047074285714285714
Plurality ranking,0.21891028571428567,0.21889142857142857,0.26597714285714286,0.24470857142857144,0.2132342857142857,0.0,0.16589714285714285,0.05825142857142857,0.05825142857142857,0.05825142857142857,0.05825142857142857,0.0,0.05825142857142857,0.0,0.25296,0.0,0.05825142857142857,0.22341714285714287,0.23537142857142856,0.19281142857142858,0.2266057142857143,0.15952,0.21558857142857143,0.21248,0.1292,0.21786285714285714,0.21772571428571427,0.21772571428571427,0.21779428571428572,0.22049142857142856,0.21772571428571427,0.2174742857142857,0.21738285714285716,0.21772571428571427,0.21779428571428572,0.21787428571428571,0.21772571428571427,0.21772571428571427,0.21772571428571427,0.21772571428571427,0.21772571428571427,0.21772571428571427,0.21761142857142857,0.21772571428571427,0.21853714285714285,0.21772571428571427,0.21772571428571427,0.21643428571428572,0.21643428571428572,0.22264,0.22264,0.21772571428571427,0.21346285714285715,0.2172342857142857,0.20788571428571428,0.20841142857142858,0.21745142857142857,0.21772571428571427,0.18573714285714285,0.21787428571428571,0.21755428571428573,0.21769142857142856,0.2239657142857143,0.2239657142857143,0.22138285714285713,0.1906742857142857,0.21225142857142856
STV,0.19208628571428576,0.19208,0.2826742857142857,0.24450285714285713,0.18257142857142858,0.16589714285714285,0.0,0.16123428571428572,0.16123428571428572,0.16123428571428572,0.16123428571428572,0.16589714285714285,0.16123428571428572,0.16589714285714285,0.23608,0.16589714285714285,0.16123428571428572,0.23124571428571428,0.23894857142857143,0.19533714285714285,0.19875428571428572,0.061508571428571426,0.18930285714285713,0.1830057142857143,0.1317142857142857,0.19461714285714285,0.19451428571428572,0.19451428571428572,0.1946057142857143,0.21573714285714285,0.19451428571428572,0.1942057142857143,0.19096,0.19451428571428572,0.1995542857142857,0.1946057142857143,0.19451428571428572,0.19451428571428572,0.19451428571428572,0.19451428571428572,0.19451428571428572,0.19451428571428572,0.19428571428571428,0.19451428571428572,0.19316571428571427,0.19451428571428572,0.19451428571428572,0.19856,0.19856,0.19829714285714287,0.19829714285714287,0.19451428571428572,0.19462857142857143,0.1908,0.17350857142857143,0.17491428571428572,0.1942057142857143,0.19451428571428572,0.18793142857142858,0.1946057142857143,0.19115428571428572,0.19446857142857144,0.1962742857142857,0.20568,0.20122285714285715,0.14761142857142856,0.1860342857142857
Approval Voting (AV),0.21773199999999998,0.21771428571428572,0.2682742857142857,0.24416,0.21329142857142858,0.05825142857142857,0.16123428571428572,0.0,0.0,0.0,0.0,0.05825142857142857,0.0,0.05825142857142857,0.23432,0.05825142857142857,0.0,0.22369142857142857,0.2517942857142857,0.19478857142857142,0.22718857142857143,0.16146285714285713,0.21606857142857142,0.2126057142857143,0.13850285714285715,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.2186857142857143,0.2304342857142857,0.21861714285714287,0.2184457142857143,0.21721142857142858,0.21861714285714287,0.21968,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.2185257142857143,0.21861714285714287,0.2184,0.21861714285714287,0.21861714285714287,0.21869714285714287,0.21869714285714287,0.22245714285714285,0.22245714285714285,0.21861714285714287,0.21456,0.21707428571428572,0.20806857142857144,0.20914285714285713,0.21842285714285714,0.21861714285714287,0.19266285714285714,0.21873142857142858,0.2173942857142857,0.21858285714285713,0.22472,0.23403428571428572,0.22129142857142858,0.1901142857142857,0.2125257142857143
Proportional Approval Voting (PAV),0.21773199999999998,0.21771428571428572,0.2682742857142857,0.24416,0.21329142857142858,0.05825142857142857,0.16123428571428572,0.0,0.0,0.0,0.0,0.05825142857142857,0.0,0.05825142857142857,0.23432,0.05825142857142857,0.0,0.22369142857142857,0.2517942857142857,0.19478857142857142,0.22718857142857143,0.16146285714285713,0.21606857142857142,0.2126057142857143,0.13850285714285715,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.2186857142857143,0.2304342857142857,0.21861714285714287,0.2184457142857143,0.21721142857142858,0.21861714285714287,0.21968,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.2185257142857143,0.21861714285714287,0.2184,0.21861714285714287,0.21861714285714287,0.21869714285714287,0.21869714285714287,0.22245714285714285,0.22245714285714285,0.21861714285714287,0.21456,0.21707428571428572,0.20806857142857144,0.20914285714285713,0.21842285714285714,0.21861714285714287,0.19266285714285714,0.21873142857142858,0.2173942857142857,0.21858285714285713,0.22472,0.23403428571428572,0.22129142857142858,0.1901142857142857,0.2125257142857143
Approval Chamberlin-Courant (CC),0.21773199999999998,0.21771428571428572,0.2682742857142857,0.24416,0.21329142857142858,0.05825142857142857,0.16123428571428572,0.0,0.0,0.0,0.0,0.05825142857142857,0.0,0.05825142857142857,0.23432,0.05825142857142857,0.0,0.22369142857142857,0.2517942857142857,0.19478857142857142,0.22718857142857143,0.16146285714285713,0.21606857142857142,0.2126057142857143,0.13850285714285715,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.2186857142857143,0.2304342857142857,0.21861714285714287,0.2184457142857143,0.21721142857142858,0.21861714285714287,0.21968,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.2185257142857143,0.21861714285714287,0.2184,0.21861714285714287,0.21861714285714287,0.21869714285714287,0.21869714285714287,0.22245714285714285,0.22245714285714285,0.21861714285714287,0.21456,0.21707428571428572,0.20806857142857144,0.20914285714285713,0.21842285714285714,0.21861714285714287,0.19266285714285714,0.21873142857142858,0.2173942857142857,0.21858285714285713,0.22472,0.23403428571428572,0.22129142857142858,0.1901142857142857,0.2125257142857143
Lexicographic Chamberlin-Courant (lex-CC),0.21773199999999998,0.21771428571428572,0.2682742857142857,0.24416,0.21329142857142858,0.05825142857142857,0.16123428571428572,0.0,0.0,0.0,0.0,0.05825142857142857,0.0,0.05825142857142857,0.23432,0.05825142857142857,0.0,0.22369142857142857,0.2517942857142857,0.19478857142857142,0.22718857142857143,0.16146285714285713,0.21606857142857142,0.2126057142857143,0.13850285714285715,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.2186857142857143,0.2304342857142857,0.21861714285714287,0.2184457142857143,0.21721142857142858,0.21861714285714287,0.21968,0.21873142857142858,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.21861714285714287,0.2185257142857143,0.21861714285714287,0.2184,0.21861714285714287,0.21861714285714287,0.21869714285714287,0.21869714285714287,0.22245714285714285,0.22245714285714285,0.21861714285714287,0.21456,0.21707428571428572,0.20806857142857144,0.20914285714285713,0.21842285714285714,0.21861714285714287,0.19266285714285714,0.21873142857142858,0.2173942857142857,0.21858285714285713,0.22472,0.23403428571428572,0.22129142857142858,0.1901142857142857,0.2125257142857143
