,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44565466666666675,0.0,0.44554666666666665,0.4448933333333333,0.44577333333333335,0.44570666666666664,0.44533333333333336,0.44365333333333334,0.44461333333333336,0.44469333333333333,0.44405333333333336,0.44524,0.44456,0.44522666666666666,0.44572,0.44461333333333336
Borda ranking,0.06752666666666665,0.44554666666666665,0.0,0.2713333333333333,0.19794666666666666,0.08478666666666666,0.08572,0.44621333333333335,0.21701333333333334,0.40141333333333334,0.42708,0.16382666666666668,0.32937333333333335,0.12745333333333334,0.08457333333333333,0.28369333333333335
Plurality ranking,0.29246666666666665,0.4448933333333333,0.2713333333333333,0.0,0.14208,0.30448,0.30762666666666666,0.4633333333333333,0.35334666666666664,0.41369333333333336,0.44892,0.33086666666666664,0.40901333333333334,0.32124,0.30472,0.37909333333333334
STV,0.22383866666666663,0.44577333333333335,0.19794666666666666,0.14208,0.0,0.23861333333333334,0.24128,0.4434133333333333,0.30464,0.41776,0.42629333333333336,0.27408,0.37064,0.25749333333333335,0.23862666666666665,0.34130666666666665
Approval Voting (AV),0.07006933333333333,0.44570666666666664,0.08478666666666666,0.30448,0.23861333333333334,0.0,0.05570666666666667,0.43878666666666666,0.22481333333333334,0.41004,0.41946666666666665,0.16016,0.33398666666666665,0.12769333333333333,0.007333333333333333,0.278
Proportional Approval Voting (PAV),0.09445133333333335,0.44533333333333336,0.08572,0.30762666666666666,0.24128,0.05570666666666667,0.0,0.4423066666666667,0.18025333333333332,0.40572,0.4232,0.14385333333333333,0.315,0.0832,0.05024,0.28010666666666667
Approval Chamberlin-Courant (CC),0.43176533333333333,0.44365333333333334,0.44621333333333335,0.4633333333333333,0.4434133333333333,0.43878666666666666,0.4423066666666667,0.0,0.43937333333333334,0.6666666666666666,0.02288,0.46652,0.21122666666666667,0.4481866666666667,0.4392666666666667,0.4464266666666667
Lexicographic Chamberlin-Courant (lex-CC),0.23534000000000005,0.44461333333333336,0.21701333333333334,0.35334666666666664,0.30464,0.22481333333333334,0.18025333333333332,0.43937333333333334,0.0,0.40636,0.42693333333333333,0.19634666666666667,0.23286666666666667,0.14086666666666667,0.22117333333333333,0.3157466666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.41738933333333345,0.44469333333333333,0.40141333333333334,0.41369333333333336,0.41776,0.41004,0.40572,0.6666666666666666,0.40636,0.0,0.6549333333333334,0.37864,0.5452133333333333,0.3990533333333333,0.40936,0.4062
Monroe's Approval Rule (Monroe),0.412486,0.44405333333333336,0.42708,0.44892,0.42629333333333336,0.41946666666666665,0.4232,0.02288,0.42693333333333333,0.6549333333333334,0.0,0.44978666666666667,0.21058666666666667,0.43038666666666664,0.4199733333333333,0.4334
Greedy Monroe,0.1744146666666667,0.44524,0.16382666666666668,0.33086666666666664,0.27408,0.16016,0.14385333333333333,0.46652,0.19634666666666667,0.37864,0.44978666666666667,0.0,0.33141333333333334,0.14244,0.15842666666666666,0.2985466666666667
Minimax Approval Voting (MAV),0.33044066666666666,0.44456,0.32937333333333335,0.40901333333333334,0.37064,0.33398666666666665,0.315,0.21122666666666667,0.23286666666666667,0.5452133333333333,0.21058666666666667,0.33141333333333334,0.0,0.30228,0.33294666666666667,0.3755733333333333
Method of Equal Shares (aka Rule X) with Phragmén phase,0.14769000000000002,0.44522666666666666,0.12745333333333334,0.32124,0.25749333333333335,0.12769333333333333,0.0832,0.4481866666666667,0.14086666666666667,0.3990533333333333,0.43038666666666664,0.14244,0.30228,0.0,0.12349333333333333,0.28990666666666665
E Pluribus Hugo (EPH),0.07280599999999998,0.44572,0.08457333333333333,0.30472,0.23862666666666665,0.007333333333333333,0.05024,0.4392666666666667,0.22117333333333333,0.40936,0.4199733333333333,0.15842666666666666,0.33294666666666667,0.12349333333333333,0.0,0.27874666666666664
Random Serial Dictator,0.28322733333333333,0.44461333333333336,0.28369333333333335,0.37909333333333334,0.34130666666666665,0.278,0.28010666666666667,0.4464266666666667,0.3157466666666667,0.4062,0.4334,0.2985466666666667,0.3755733333333333,0.28990666666666665,0.27874666666666664,0.0
NN,,0.44565466666666675,0.06752666666666665,0.29246666666666665,0.22383866666666663,0.07006933333333333,0.09445133333333335,0.43176533333333333,0.23534000000000005,0.41738933333333345,0.412486,0.1744146666666667,0.33044066666666666,0.14769000000000002,0.07280599999999998,0.28322733333333333
