,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.0,0.3333333333333333,0.27757333333333334,0.05224,0.24121333333333334,0.10886666666666667,0.08106666666666666,0.08106666666666666,0.26592,0.08106666666666666,0.28714666666666666,0.26592,0.1732,0.26592,0.08752,0.08106666666666666,0.20442666666666667
Max Violations Committee,0.3333333333333333,0.3333333333333333,0.0,0.2785066666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29070666666666667,0.3333333333333333,0.25062666666666666,0.29070666666666667,0.3333333333333333,0.29070666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
Random Choice,0.2775733333333334,0.27757333333333334,0.2785066666666667,0.0,0.27828,0.27869333333333335,0.2776666666666667,0.27838666666666667,0.27838666666666667,0.2797866666666667,0.27838666666666667,0.279,0.2797866666666667,0.27716,0.2797866666666667,0.27854666666666666,0.27838666666666667,0.2773466666666667
Borda ranking,0.05224000000000003,0.05224,0.3333333333333333,0.27828,0.0,0.21538666666666667,0.09942666666666666,0.07877333333333333,0.07877333333333333,0.2812,0.07877333333333333,0.27442666666666665,0.2812,0.16548,0.2812,0.07494666666666666,0.07877333333333333,0.20289333333333334
Plurality ranking,0.2412133333333333,0.24121333333333334,0.3333333333333333,0.27869333333333335,0.21538666666666667,0.0,0.22210666666666667,0.23398666666666668,0.23398666666666668,0.3333333333333333,0.23398666666666668,0.16576,0.3333333333333333,0.19376,0.3333333333333333,0.21048,0.23398666666666668,0.22185333333333335
STV,0.10886666666666663,0.10886666666666667,0.3333333333333333,0.2776666666666667,0.09942666666666666,0.22210666666666667,0.0,0.157,0.157,0.27858666666666665,0.157,0.2786133333333333,0.27858666666666665,0.19206666666666666,0.27858666666666665,0.15626666666666666,0.157,0.21186666666666668
Approval Voting (AV),0.08106666666666669,0.08106666666666666,0.3333333333333333,0.27838666666666667,0.07877333333333333,0.23398666666666668,0.157,0.0,0.0,0.2722133333333333,0.0,0.28317333333333333,0.2722133333333333,0.16088,0.2722133333333333,0.034866666666666664,0.0,0.20154666666666668
Proportional Approval Voting (PAV),0.08106666666666669,0.08106666666666666,0.3333333333333333,0.27838666666666667,0.07877333333333333,0.23398666666666668,0.157,0.0,0.0,0.2722133333333333,0.0,0.28317333333333333,0.2722133333333333,0.16088,0.2722133333333333,0.034866666666666664,0.0,0.20154666666666668
Approval Chamberlin-Courant (CC),0.26592,0.26592,0.29070666666666667,0.2797866666666667,0.2812,0.3333333333333333,0.27858666666666665,0.2722133333333333,0.2722133333333333,0.0,0.2722133333333333,0.3333333333333333,0.0,0.28958666666666666,0.0,0.2836266666666667,0.2722133333333333,0.27752
Lexicographic Chamberlin-Courant (lex-CC),0.08106666666666669,0.08106666666666666,0.3333333333333333,0.27838666666666667,0.07877333333333333,0.23398666666666668,0.157,0.0,0.0,0.2722133333333333,0.0,0.28317333333333333,0.2722133333333333,0.16088,0.2722133333333333,0.034866666666666664,0.0,0.20154666666666668
Sequential Approval Chamberlin-Courant (seq-CC),0.28714666666666666,0.28714666666666666,0.25062666666666666,0.279,0.27442666666666665,0.16576,0.2786133333333333,0.28317333333333333,0.28317333333333333,0.3333333333333333,0.28317333333333333,0.0,0.3333333333333333,0.2636133333333333,0.3333333333333333,0.2715066666666667,0.28317333333333333,0.27672
Monroe's Approval Rule (Monroe),0.26592,0.26592,0.29070666666666667,0.2797866666666667,0.2812,0.3333333333333333,0.27858666666666665,0.2722133333333333,0.2722133333333333,0.0,0.2722133333333333,0.3333333333333333,0.0,0.28958666666666666,0.0,0.2836266666666667,0.2722133333333333,0.27752
