,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.011734285714285714,0.0,0.5454971428571429,0.4089942857142857,0.07605714285714285,0.2964342857142857,0.23246857142857144,0.16914285714285715,0.20785142857142858,0.2666742857142857,0.2606171428571429,0.25864,0.25474285714285716,0.25024,0.39020571428571427,0.21026285714285714,0.17598857142857144,0.3362742857142857
Max Violations Committee,0.5463051428571429,0.5454971428571429,0.0,0.40810285714285716,0.54208,0.5021828571428572,0.5258171428571429,0.5423885714285714,0.5304114285714285,0.5124685714285714,0.5137828571428571,0.5027657142857143,0.5199085714285714,0.50696,0.4499885714285714,0.52664,0.5413257142857143,0.4633942857142857
Random Choice,0.409048,0.4089942857142857,0.40810285714285716,0.0,0.4094514285714286,0.40793142857142856,0.40849142857142856,0.4099771428571429,0.41061714285714285,0.4100457142857143,0.4102057142857143,0.40989714285714285,0.41025142857142854,0.41013714285714287,0.40678857142857144,0.4111314285714286,0.4108342857142857,0.4091885714285714
Borda ranking,0.07162457142857143,0.07605714285714285,0.54208,0.4094514285714286,0.0,0.31339428571428574,0.23606857142857143,0.18981714285714285,0.20442285714285716,0.2547542857142857,0.24741714285714286,0.2450057142857143,0.24378285714285713,0.23755428571428572,0.40976,0.20673142857142857,0.18812571428571429,0.33882285714285715
Plurality ranking,0.2945754285714286,0.2964342857142857,0.5021828571428572,0.40793142857142856,0.31339428571428574,0.0,0.17059428571428573,0.23962285714285714,0.28194285714285716,0.32317714285714283,0.3193142857142857,0.3197942857142857,0.3106514285714286,0.31244571428571427,0.4209257142857143,0.2808685714285714,0.24930285714285713,0.3483428571428571
STV,0.23035314285714284,0.23246857142857144,0.5258171428571429,0.40849142857142856,0.23606857142857143,0.17059428571428573,0.0,0.20704,0.21869714285714287,0.2642514285714286,0.25945142857142856,0.26221714285714287,0.25096,0.2537257142857143,0.40305142857142856,0.22117714285714285,0.20625142857142856,0.3419542857142857
Approval Voting (AV),0.16639485714285715,0.16914285714285715,0.5423885714285714,0.4099771428571429,0.18981714285714285,0.23962285714285714,0.20704,0.0,0.1287542857142857,0.20397714285714286,0.19730285714285714,0.19993142857142857,0.19165714285714286,0.19045714285714285,0.39878857142857144,0.13533714285714285,0.04432,0.31732571428571427
Proportional Approval Voting (PAV),0.20501142857142854,0.20785142857142858,0.5304114285714285,0.41061714285714285,0.20442285714285716,0.28194285714285716,0.21869714285714287,0.1287542857142857,0.0,0.09130285714285714,0.07970285714285714,0.11346285714285714,0.07824,0.10278857142857142,0.40121142857142855,0.046514285714285716,0.10248,0.3259885714285714
Approval Chamberlin-Courant (CC),0.26435485714285717,0.2666742857142857,0.5124685714285714,0.4100457142857143,0.2547542857142857,0.32317714285714283,0.2642514285714286,0.20397714285714286,0.09130285714285714,0.0,0.01502857142857143,0.09003428571428572,0.034788571428571426,0.09353142857142857,0.39734857142857144,0.11275428571428571,0.18189714285714287,0.3390971428571429
Lexicographic Chamberlin-Courant (lex-CC),0.25805485714285714,0.2606171428571429,0.5137828571428571,0.4102057142857143,0.24741714285714286,0.3193142857142857,0.25945142857142856,0.19730285714285714,0.07970285714285714,0.01502857142857143,0.0,0.07706285714285714,0.041737142857142855,0.08101714285714286,0.40389714285714284,0.10123428571428572,0.17390857142857144,0.33770285714285714
Sequential Approval Chamberlin-Courant (seq-CC),0.25604571428571427,0.25864,0.5027657142857143,0.40989714285714285,0.2450057142857143,0.3197942857142857,0.26221714285714287,0.19993142857142857,0.11346285714285714,0.09003428571428572,0.07706285714285714,0.0,0.11424,0.014354285714285714,0.4206971428571429,0.07675428571428572,0.1758057142857143,0.33803428571428573
Monroe's Approval Rule (Monroe),0.25237314285714285,0.25474285714285716,0.5199085714285714,0.41025142857142854,0.24378285714285713,0.3106514285714286,0.25096,0.19165714285714286,0.07824,0.034788571428571426,0.041737142857142855,0.11424,0.0,0.10384,0.39678857142857143,0.09897142857142857,0.16957714285714287,0.33649142857142855
Greedy Monroe,0.24765485714285718,0.25024,0.50696,0.41013714285714287,0.23755428571428572,0.31244571428571427,0.2537257142857143,0.19045714285714285,0.10278857142857142,0.09353142857142857,0.08101714285714286,0.014354285714285714,0.10384,0.0,0.42054857142857144,0.06622857142857143,0.16613714285714284,0.3355885714285714
Minimax Approval Voting (MAV),0.3936680000000001,0.39020571428571427,0.4499885714285714,0.40678857142857144,0.40976,0.4209257142857143,0.40305142857142856,0.39878857142857144,0.40121142857142855,0.39734857142857144,0.40389714285714284,0.4206971428571429,0.39678857142857143,0.42054857142857144,0.0,0.41278857142857145,0.40268571428571426,0.40826285714285715
Method of Equal Shares (aka Rule X) with Phragmén phase,0.20748971428571428,0.21026285714285714,0.52664,0.4111314285714286,0.20673142857142857,0.2808685714285714,0.22117714285714285,0.13533714285714285,0.046514285714285716,0.11275428571428571,0.10123428571428572,0.07675428571428572,0.09897142857142857,0.06622857142857143,0.41278857142857145,0.0,0.10837714285714285,0.3257942857142857
E Pluribus Hugo (EPH),0.17311371428571434,0.17598857142857144,0.5413257142857143,0.4108342857142857,0.18812571428571429,0.24930285714285713,0.20625142857142856,0.04432,0.10248,0.18189714285714287,0.17390857142857144,0.1758057142857143,0.16957714285714287,0.16613714285714284,0.40268571428571426,0.10837714285714285,0.0,0.31936
Random Serial Dictator,0.33535600000000004,0.3362742857142857,0.4633942857142857,0.4091885714285714,0.33882285714285715,0.3483428571428571,0.3419542857142857,0.31732571428571427,0.3259885714285714,0.3390971428571429,0.33770285714285714,0.33803428571428573,0.33649142857142855,0.3355885714285714,0.40826285714285715,0.3257942857142857,0.31936,0.0
NN,,0.011734285714285714,0.5463051428571429,0.409048,0.07162457142857143,0.2945754285714286,0.23035314285714284,0.16639485714285715,0.20501142857142854,0.26435485714285717,0.25805485714285714,0.25604571428571427,0.25237314285714285,0.24765485714285718,0.3936680000000001,0.20748971428571428,0.17311371428571434,0.33535600000000004
