,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0020034285714285714,0.0,0.5714285714285714,0.4061828571428571,0.04409142857142857,0.08803428571428572,0.07044571428571429,0.06789714285714285,0.06789714285714285,0.16896,0.06789714285714285,0.1737942857142857,0.16621714285714287,0.12256,0.16896,0.07515428571428572,0.06789714285714285,0.17342857142857143
Max Violations Committee,0.5714222857142858,0.5714285714285714,0.0,0.41068571428571427,0.5714285714285714,0.5712,0.5713257142857143,0.5714285714285714,0.5714285714285714,0.5709257142857143,0.5714285714285714,0.5702971428571428,0.5711771428571428,0.5713142857142857,0.5709257142857143,0.5714285714285714,0.5714285714285714,0.5707542857142858
Random Choice,0.4062588571428571,0.4061828571428571,0.41068571428571427,0.0,0.4057485714285714,0.40552,0.40549714285714283,0.40596571428571426,0.40596571428571426,0.40754285714285715,0.40596571428571426,0.40689142857142857,0.4075885714285714,0.4069028571428571,0.40754285714285715,0.40584,0.40596571428571426,0.40789714285714285
Borda ranking,0.04543771428571428,0.04409142857142857,0.5714285714285714,0.4057485714285714,0.0,0.07254857142857143,0.06136,0.06638857142857142,0.06638857142857142,0.19436571428571428,0.06638857142857142,0.14798857142857144,0.19162285714285715,0.11513142857142857,0.19436571428571428,0.06492571428571428,0.06638857142857142,0.17380571428571429
Plurality ranking,0.08882514285714287,0.08803428571428572,0.5712,0.40552,0.07254857142857143,0.0,0.019737142857142856,0.13393142857142856,0.13393142857142856,0.19866285714285714,0.13393142857142856,0.16206857142857142,0.19636571428571428,0.1520342857142857,0.19866285714285714,0.13296,0.13393142857142856,0.1812457142857143
STV,0.07109885714285713,0.07044571428571429,0.5713257142857143,0.40549714285714283,0.06136,0.019737142857142856,0.0,0.12117714285714286,0.12117714285714286,0.18765714285714286,0.12117714285714286,0.16916571428571428,0.18514285714285714,0.14664,0.18765714285714286,0.12230857142857143,0.12117714285714286,0.17970285714285714
Approval Voting (AV),0.06837142857142857,0.06789714285714285,0.5714285714285714,0.40596571428571426,0.06638857142857142,0.13393142857142856,0.12117714285714286,0.0,0.0,0.17914285714285713,0.0,0.16453714285714285,0.1764,0.10096,0.17914285714285713,0.030411428571428572,0.0,0.17049142857142857
Proportional Approval Voting (PAV),0.06837142857142857,0.06789714285714285,0.5714285714285714,0.40596571428571426,0.06638857142857142,0.13393142857142856,0.12117714285714286,0.0,0.0,0.17914285714285713,0.0,0.16453714285714285,0.1764,0.10096,0.17914285714285713,0.030411428571428572,0.0,0.17049142857142857
Approval Chamberlin-Courant (CC),0.167148,0.16896,0.5709257142857143,0.40754285714285715,0.19436571428571428,0.19866285714285714,0.18765714285714286,0.17914285714285713,0.17914285714285713,0.0,0.17914285714285713,0.2857142857142857,0.002742857142857143,0.20406857142857143,0.0,0.19957714285714287,0.17914285714285713,0.1900457142857143
Lexicographic Chamberlin-Courant (lex-CC),0.06837142857142857,0.06789714285714285,0.5714285714285714,0.40596571428571426,0.06638857142857142,0.13393142857142856,0.12117714285714286,0.0,0.0,0.17914285714285713,0.0,0.16453714285714285,0.1764,0.10096,0.17914285714285713,0.030411428571428572,0.0,0.17049142857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.17537028571428573,0.1737942857142857,0.5702971428571428,0.40689142857142857,0.14798857142857144,0.16206857142857142,0.16916571428571428,0.16453714285714285,0.16453714285714285,0.2857142857142857,0.16453714285714285,0.0,0.28378285714285717,0.12814857142857142,0.2857142857142857,0.1341257142857143,0.16453714285714285,0.18132571428571428
Monroe's Approval Rule (Monroe),0.16440514285714283,0.16621714285714287,0.5711771428571428,0.4075885714285714,0.19162285714285715,0.19636571428571428,0.18514285714285714,0.1764,0.1764,0.002742857142857143,0.1764,0.28378285714285717,0.0,0.20158857142857142,0.002742857142857143,0.1968342857142857,0.1764,0.1892
