,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.24420571428571416,0.0,0.24422857142857143,0.2444,0.24438857142857143,0.24420571428571428,0.24420571428571428,0.24458285714285713,0.24420571428571428,0.2451542857142857,0.24458285714285713,0.24468571428571428,0.24458285714285713,0.24428571428571427,0.24420571428571428,0.24483428571428573
Borda ranking,0.054079999999999996,0.24422857142857143,0.0,0.10597714285714285,0.06449142857142857,0.05408,0.05408,0.24697142857142856,0.05408,0.24330285714285715,0.24696,0.11246857142857143,0.24697142857142856,0.052982857142857144,0.05408,0.12842285714285714
Plurality ranking,0.13587428571428578,0.2444,0.10597714285714285,0.0,0.10876571428571429,0.13587428571428573,0.13587428571428573,0.2603542857142857,0.13587428571428573,0.22801142857142856,0.26034285714285715,0.12576,0.2603542857142857,0.12489142857142857,0.13587428571428573,0.14348571428571427
STV,0.08001142857142855,0.24438857142857143,0.06449142857142857,0.10876571428571429,0.0,0.08001142857142857,0.08001142857142857,0.24478857142857144,0.08001142857142857,0.24462857142857142,0.24477714285714286,0.12116571428571428,0.24478857142857144,0.08051428571428572,0.08001142857142857,0.132
Approval Voting (AV),0.0,0.24420571428571428,0.05408,0.13587428571428573,0.08001142857142857,0.0,0.0,0.24101714285714285,0.0,0.24861714285714287,0.2410057142857143,0.11297142857142857,0.24101714285714285,0.032068571428571425,0.0,0.12659428571428571
Proportional Approval Voting (PAV),0.0,0.24420571428571428,0.05408,0.13587428571428573,0.08001142857142857,0.0,0.0,0.24101714285714285,0.0,0.24861714285714287,0.2410057142857143,0.11297142857142857,0.24101714285714285,0.032068571428571425,0.0,0.12659428571428571
Approval Chamberlin-Courant (CC),0.24101714285714285,0.24458285714285713,0.24697142857142856,0.2603542857142857,0.24478857142857144,0.24101714285714285,0.24101714285714285,0.0,0.24101714285714285,0.2857142857142857,1.1428571428571429e-05,0.25568,0.0,0.24997714285714287,0.24101714285714285,0.24576
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.24420571428571428,0.05408,0.13587428571428573,0.08001142857142857,0.0,0.0,0.24101714285714285,0.0,0.24861714285714287,0.2410057142857143,0.11297142857142857,0.24101714285714285,0.032068571428571425,0.0,0.12659428571428571
Sequential Approval Chamberlin-Courant (seq-CC),0.2486171428571428,0.2451542857142857,0.24330285714285715,0.22801142857142856,0.24462857142857142,0.24861714285714287,0.24861714285714287,0.2857142857142857,0.24861714285714287,0.0,0.2857142857142857,0.23340571428571427,0.2857142857142857,0.23904,0.24861714285714287,0.2440342857142857
Monroe's Approval Rule (Monroe),0.2410057142857142,0.24458285714285713,0.24696,0.26034285714285715,0.24477714285714286,0.2410057142857143,0.2410057142857143,1.1428571428571429e-05,0.2410057142857143,0.2857142857142857,0.0,0.2556685714285714,1.1428571428571429e-05,0.2499657142857143,0.2410057142857143,0.24574857142857143
Greedy Monroe,0.1129714285714286,0.24468571428571428,0.11246857142857143,0.12576,0.12116571428571428,0.11297142857142857,0.11297142857142857,0.25568,0.11297142857142857,0.23340571428571427,0.2556685714285714,0.0,0.25568,0.10309714285714286,0.11297142857142857,0.13611428571428572
Minimax Approval Voting (MAV),0.24101714285714285,0.24458285714285713,0.24697142857142856,0.2603542857142857,0.24478857142857144,0.24101714285714285,0.24101714285714285,0.0,0.24101714285714285,0.2857142857142857,1.1428571428571429e-05,0.25568,0.0,0.24997714285714287,0.24101714285714285,0.24576
Method of Equal Shares (aka Rule X) with Phragmén phase,0.032068571428571425,0.24428571428571427,0.052982857142857144,0.12489142857142857,0.08051428571428572,0.032068571428571425,0.032068571428571425,0.24997714285714287,0.032068571428571425,0.23904,0.2499657142857143,0.10309714285714286,0.24997714285714287,0.0,0.032068571428571425,0.12622857142857144
E Pluribus Hugo (EPH),0.0,0.24420571428571428,0.05408,0.13587428571428573,0.08001142857142857,0.0,0.0,0.24101714285714285,0.0,0.24861714285714287,0.2410057142857143,0.11297142857142857,0.24101714285714285,0.032068571428571425,0.0,0.12659428571428571
Random Serial Dictator,0.12659428571428571,0.24483428571428573,0.12842285714285714,0.14348571428571427,0.132,0.12659428571428571,0.12659428571428571,0.24576,0.12659428571428571,0.2440342857142857,0.24574857142857143,0.13611428571428572,0.24576,0.12622857142857144,0.12659428571428571,0.0
NN,,0.24420571428571416,0.054079999999999996,0.13587428571428578,0.08001142857142855,0.0,0.0,0.24101714285714285,0.0,0.2486171428571428,0.2410057142857142,0.1129714285714286,0.24101714285714285,0.032068571428571425,0.0,0.12659428571428571
