,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.05495771428571429,0.0,0.2857142857142857,0.24382857142857142,0.10581714285714286,0.18692571428571428,0.16437714285714286,0.17827428571428572,0.17827428571428572,0.2084342857142857,0.17827428571428572,0.2572114285714286,0.2084342857142857,0.226,0.2084342857142857,0.1844457142857143,0.17827428571428572,0.23514285714285715
Max Violations Committee,0.28332628571428575,0.2857142857142857,0.0,0.2456,0.28341714285714287,0.28568,0.28568,0.26808,0.26808,0.2649142857142857,0.26808,0.22386285714285714,0.2649142857142857,0.2528114285714286,0.2649142857142857,0.26432,0.26808,0.24973714285714285
Random Choice,0.2444074285714285,0.24382857142857142,0.2456,0.0,0.24442285714285714,0.24416,0.24408,0.24514285714285713,0.24514285714285713,0.24496,0.24514285714285713,0.2438057142857143,0.24496,0.2450057142857143,0.24496,0.24476571428571428,0.24514285714285713,0.2440342857142857
Borda ranking,0.09460285714285714,0.10581714285714286,0.28341714285714287,0.24442285714285714,0.0,0.17390857142857144,0.1567542857142857,0.16038857142857144,0.16038857142857144,0.24773714285714285,0.16038857142857144,0.23957714285714285,0.24773714285714285,0.21030857142857143,0.24773714285714285,0.15900571428571428,0.16038857142857144,0.23134857142857143
Plurality ranking,0.1935765714285714,0.18692571428571428,0.28568,0.24416,0.17390857142857144,0.0,0.05316571428571429,0.23074285714285714,0.23074285714285714,0.2566514285714286,0.23074285714285714,0.23002285714285714,0.2566514285714286,0.23476571428571427,0.2566514285714286,0.22638857142857144,0.23074285714285714,0.24378285714285713
STV,0.1740314285714286,0.16437714285714286,0.28568,0.24408,0.1567542857142857,0.05316571428571429,0.0,0.22309714285714285,0.22309714285714285,0.2456,0.22309714285714285,0.2432457142857143,0.2456,0.23472,0.2456,0.22250285714285714,0.22309714285714285,0.24213714285714286
Approval Voting (AV),0.1651257142857143,0.17827428571428572,0.26808,0.24514285714285713,0.16038857142857144,0.23074285714285714,0.22309714285714285,0.0,0.0,0.23467428571428572,0.0,0.2474742857142857,0.23467428571428572,0.18963428571428573,0.23467428571428572,0.05730285714285714,0.0,0.22342857142857142
Proportional Approval Voting (PAV),0.1651257142857143,0.17827428571428572,0.26808,0.24514285714285713,0.16038857142857144,0.23074285714285714,0.22309714285714285,0.0,0.0,0.23467428571428572,0.0,0.2474742857142857,0.23467428571428572,0.18963428571428573,0.23467428571428572,0.05730285714285714,0.0,0.22342857142857142
Approval Chamberlin-Courant (CC),0.21030514285714283,0.2084342857142857,0.2649142857142857,0.24496,0.24773714285714285,0.2566514285714286,0.2456,0.23467428571428572,0.23467428571428572,0.0,0.23467428571428572,0.2857142857142857,0.0,0.26161142857142855,0.0,0.25254857142857146,0.23467428571428572,0.24355428571428572
Lexicographic Chamberlin-Courant (lex-CC),0.1651257142857143,0.17827428571428572,0.26808,0.24514285714285713,0.16038857142857144,0.23074285714285714,0.22309714285714285,0.0,0.0,0.23467428571428572,0.0,0.2474742857142857,0.23467428571428572,0.18963428571428573,0.23467428571428572,0.05730285714285714,0.0,0.22342857142857142
Sequential Approval Chamberlin-Courant (seq-CC),0.2535514285714286,0.2572114285714286,0.22386285714285714,0.2438057142857143,0.23957714285714285,0.23002285714285714,0.2432457142857143,0.2474742857142857,0.2474742857142857,0.2857142857142857,0.2474742857142857,0.0,0.2857142857142857,0.21496,0.2857142857142857,0.22629714285714286,0.2474742857142857,0.23961142857142856
Monroe's Approval Rule (Monroe),0.21030514285714283,0.2084342857142857,0.2649142857142857,0.24496,0.24773714285714285,0.2566514285714286,0.2456,0.23467428571428572,0.23467428571428572,0.0,0.23467428571428572,0.2857142857142857,0.0,0.26161142857142855,0.0,0.25254857142857146,0.23467428571428572,0.24355428571428572
Greedy Monroe,0.219652,0.226,0.2528114285714286,0.2450057142857143,0.21030857142857143,0.23476571428571427,0.23472,0.18963428571428573,0.18963428571428573,0.26161142857142855,0.18963428571428573,0.21496,0.26161142857142855,0.0,0.26161142857142855,0.18002285714285715,0.18963428571428573,0.23330285714285715
