,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.015050857142857144,0.0,0.5578057142857142,0.4076571428571429,0.03915428571428571,0.19980571428571428,0.07086857142857143,0.05376,0.055291428571428575,0.3889485714285714,0.08345142857142857,0.40066285714285715,0.2969257142857143,0.11824,0.31288,0.06315428571428572,0.05385142857142857,0.21579428571428572
Max Violations Committee,0.5563988571428571,0.5578057142857142,0.0,0.40898285714285715,0.5539657142857143,0.5496457142857143,0.5542514285714286,0.5534628571428571,0.5523085714285715,0.42710857142857145,0.5511542857142857,0.4132914285714286,0.4644457142857143,0.54376,0.4660457142857143,0.5508685714285714,0.5534285714285714,0.51904
Random Choice,0.4072074285714286,0.4076571428571429,0.40898285714285715,0.0,0.4082514285714286,0.40691428571428573,0.40741714285714287,0.40770285714285714,0.4082057142857143,0.4100114285714286,0.4083771428571429,0.40597714285714287,0.40957714285714286,0.4083657142857143,0.4095885714285714,0.40821714285714283,0.4076342857142857,0.4076342857142857
Borda ranking,0.036620571428571426,0.03915428571428571,0.5539657142857143,0.4082514285714286,0.0,0.18818285714285715,0.06091428571428571,0.04275428571428572,0.042434285714285716,0.40833142857142857,0.07083428571428571,0.38712,0.31630857142857144,0.10926857142857142,0.33226285714285714,0.04997714285714286,0.04264,0.21414857142857144
Plurality ranking,0.199172,0.19980571428571428,0.5496457142857143,0.40691428571428573,0.18818285714285715,0.0,0.1516,0.20957714285714285,0.20898285714285714,0.46573714285714285,0.21656,0.3284114285714286,0.3966742857142857,0.23313142857142857,0.4070971428571429,0.21073142857142857,0.20945142857142857,0.29563428571428574
STV,0.070168,0.07086857142857143,0.5542514285714286,0.40741714285714287,0.06091428571428571,0.1516,0.0,0.08390857142857143,0.08374857142857142,0.4073942857142857,0.10412571428571428,0.38965714285714287,0.3154057142857143,0.12794285714285714,0.33131428571428573,0.08642285714285715,0.08379428571428571,0.2209142857142857
Approval Voting (AV),0.050396,0.05376,0.5534628571428571,0.40770285714285714,0.04275428571428572,0.20957714285714285,0.08390857142857143,0.0,0.008982857142857143,0.4027085714285714,0.053611428571428574,0.3923542857142857,0.31069714285714284,0.10462857142857143,0.3266514285714286,0.03113142857142857,0.0008114285714285715,0.21224
Proportional Approval Voting (PAV),0.051917142857142856,0.055291428571428575,0.5523085714285715,0.4082057142857143,0.042434285714285716,0.20898285714285714,0.08374857142857142,0.008982857142857143,0.0,0.40632,0.04558857142857143,0.3884914285714286,0.31429714285714283,0.10299428571428572,0.3302285714285714,0.02298285714285714,0.008502857142857144,0.21178285714285713
Approval Chamberlin-Courant (CC),0.38745771428571435,0.3889485714285714,0.42710857142857145,0.4100114285714286,0.40833142857142857,0.46573714285714285,0.4073942857142857,0.4027085714285714,0.40632,0.0,0.40696,0.5714285714285714,0.10004571428571428,0.4235771428571429,0.09144,0.40796571428571426,0.4031657142857143,0.4082057142857143
Lexicographic Chamberlin-Courant (lex-CC),0.07995657142857143,0.08345142857142857,0.5511542857142857,0.4083771428571429,0.07083428571428571,0.21656,0.10412571428571428,0.053611428571428574,0.04558857142857143,0.40696,0.0,0.38785142857142857,0.31544,0.11646857142857144,0.32597714285714285,0.03137142857142857,0.053245714285714285,0.2192
Sequential Approval Chamberlin-Courant (seq-CC),0.40031885714285714,0.40066285714285715,0.4132914285714286,0.40597714285714287,0.38712,0.3284114285714286,0.38965714285714287,0.3923542857142857,0.3884914285714286,0.5714285714285714,0.38785142857142857,0.0,0.5301257142857143,0.37067428571428573,0.5393028571428572,0.38666285714285714,0.39220571428571427,0.3944
Monroe's Approval Rule (Monroe),0.2954365714285715,0.2969257142857143,0.4644457142857143,0.40957714285714286,0.31630857142857144,0.3966742857142857,0.3154057142857143,0.31069714285714284,0.31429714285714283,0.10004571428571428,0.31544,0.5301257142857143,0.0,0.33128,0.07427428571428571,0.31592,0.3111542857142857,0.3258057142857143
Greedy Monroe,0.11634114285714287,0.11824,0.54376,0.4083657142857143,0.10926857142857142,0.23313142857142857,0.12794285714285714,0.10462857142857143,0.10299428571428572,0.4235771428571429,0.11646857142857144,0.37067428571428573,0.33128,0.0,0.3483428571428571,0.10433142857142857,0.10446857142857142,0.22624
Minimax Approval Voting (MAV),0.3113891428571429,0.31288,0.4660457142857143,0.4095885714285714,0.33226285714285714,0.4070971428571429,0.33131428571428573,0.3266514285714286,0.3302285714285714,0.09144,0.32597714285714285,0.5393028571428572,0.07427428571428571,0.3483428571428571,0.0,0.33187428571428573,0.3271085714285714,0.34310857142857143
Method of Equal Shares (aka Rule X) with Phragmén phase,0.05967085714285714,0.06315428571428572,0.5508685714285714,0.40821714285714283,0.04997714285714286,0.21073142857142857,0.08642285714285715,0.03113142857142857,0.02298285714285714,0.40796571428571426,0.03137142857142857,0.38666285714285714,0.31592,0.10433142857142857,0.33187428571428573,0.0,0.030811428571428573,0.21283428571428573
E Pluribus Hugo (EPH),0.05047885714285714,0.05385142857142857,0.5534285714285714,0.4076342857142857,0.04264,0.20945142857142857,0.08379428571428571,0.0008114285714285715,0.008502857142857144,0.4031657142857143,0.053245714285714285,0.39220571428571427,0.3111542857142857,0.10446857142857142,0.3271085714285714,0.030811428571428573,0.0,0.21209142857142857
Random Serial Dictator,0.21540228571428566,0.21579428571428572,0.51904,0.4076342857142857,0.21414857142857144,0.29563428571428574,0.2209142857142857,0.21224,0.21178285714285713,0.4082057142857143,0.2192,0.3944,0.3258057142857143,0.22624,0.34310857142857143,0.21283428571428573,0.21209142857142857,0.0
NN,,0.015050857142857144,0.5563988571428571,0.4072074285714286,0.036620571428571426,0.199172,0.070168,0.050396,0.051917142857142856,0.38745771428571435,0.07995657142857143,0.40031885714285714,0.2954365714285715,0.11634114285714287,0.3113891428571429,0.05967085714285714,0.05047885714285714,0.21540228571428566
