,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4894851428571429,0.0,0.49042285714285716,0.48997714285714283,0.48858285714285715,0.49053714285714284,0.48981714285714284,0.4883657142857143,0.48838857142857145,0.4882742857142857,0.48933714285714286,0.4888571428571429,0.4884,0.4893257142857143,0.4902057142857143,0.4899657142857143
Borda ranking,0.07923428571428572,0.49042285714285716,0.0,0.3505142857142857,0.27036571428571426,0.11845714285714286,0.13123428571428572,0.41944,0.19492571428571429,0.35478857142857145,0.2912571428571429,0.19538285714285714,0.41942857142857143,0.14976,0.11409142857142857,0.3588571428571429
Plurality ranking,0.3429891428571429,0.48997714285714283,0.3505142857142857,0.0,0.16869714285714285,0.3358857142857143,0.3739314285714286,0.4874057142857143,0.41032,0.46222857142857143,0.41221714285714284,0.3941142857142857,0.4873942857142857,0.37797714285714284,0.35284571428571426,0.4253828571428571
STV,0.2737628571428571,0.48858285714285715,0.27036571428571426,0.16869714285714285,0.0,0.2741828571428571,0.29793142857142857,0.44672,0.3385485714285714,0.43358857142857143,0.35229714285714286,0.32889142857142856,0.44670857142857145,0.30490285714285714,0.28050285714285716,0.4036228571428571
Approval Voting (AV),0.10661142857142857,0.49053714285714284,0.11845714285714286,0.3358857142857143,0.2741828571428571,0.0,0.11270857142857142,0.42402285714285715,0.18617142857142857,0.37729142857142856,0.29464,0.1929142857142857,0.4240114285714286,0.14072,0.05692571428571429,0.35009142857142855
Proportional Approval Voting (PAV),0.15985085714285713,0.48981714285714284,0.13123428571428572,0.3739314285714286,0.29793142857142857,0.11270857142857142,0.0,0.41666285714285717,0.09794285714285714,0.34642285714285714,0.27328,0.14234285714285713,0.41665142857142856,0.07188571428571429,0.07254857142857143,0.35856
Approval Chamberlin-Courant (CC),0.41560971428571425,0.4883657142857143,0.41944,0.4874057142857143,0.44672,0.42402285714285715,0.41666285714285717,0.0,0.41546285714285713,0.5711542857142857,0.28897142857142855,0.44634285714285715,3.4285714285714284e-05,0.4245028571428571,0.42053714285714283,0.46452571428571426
Lexicographic Chamberlin-Courant (lex-CC),0.222096,0.48838857142857145,0.19492571428571429,0.41032,0.3385485714285714,0.18617142857142857,0.09794285714285714,0.41546285714285713,0.0,0.33328,0.2704457142857143,0.15849142857142856,0.4154285714285714,0.11978285714285715,0.15422857142857144,0.37369142857142856
Sequential Approval Chamberlin-Courant (seq-CC),0.3784942857142857,0.4882742857142857,0.35478857142857145,0.46222857142857143,0.43358857142857143,0.37729142857142856,0.34642285714285714,0.5711542857142857,0.33328,0.0,0.4634628571428571,0.3284114285714286,0.57112,0.34038857142857143,0.3566057142857143,0.43169142857142856
Monroe's Approval Rule (Monroe),0.29615714285714284,0.48933714285714286,0.2912571428571429,0.41221714285714284,0.35229714285714286,0.29464,0.27328,0.28897142857142855,0.2704457142857143,0.4634628571428571,0.0,0.3126857142857143,0.28898285714285715,0.28262857142857145,0.28658285714285714,0.40417142857142857
Greedy Monroe,0.2189382857142857,0.4888571428571429,0.19538285714285714,0.3941142857142857,0.32889142857142856,0.1929142857142857,0.14234285714285713,0.44634285714285715,0.15849142857142856,0.3284114285714286,0.3126857142857143,0.0,0.44630857142857144,0.11612571428571429,0.1694857142857143,0.37261714285714287
Minimax Approval Voting (MAV),0.4155982857142857,0.4884,0.41942857142857143,0.4873942857142857,0.44670857142857145,0.4240114285714286,0.41665142857142856,3.4285714285714284e-05,0.4154285714285714,0.57112,0.28898285714285715,0.44630857142857144,0.0,0.4244685714285714,0.4205257142857143,0.4645142857142857
Method of Equal Shares (aka Rule X) with Phragmén phase,0.17741942857142856,0.4893257142857143,0.14976,0.37797714285714284,0.30490285714285714,0.14072,0.07188571428571429,0.4245028571428571,0.11978285714285715,0.34038857142857143,0.28262857142857145,0.11612571428571429,0.4244685714285714,0.0,0.11101714285714286,0.3615085714285714
E Pluribus Hugo (EPH),0.13044914285714285,0.4902057142857143,0.11409142857142857,0.35284571428571426,0.28050285714285716,0.05692571428571429,0.07254857142857143,0.42053714285714283,0.15422857142857144,0.3566057142857143,0.28658285714285714,0.1694857142857143,0.4205257142857143,0.11101714285714286,0.0,0.3541714285714286
Random Serial Dictator,0.3583942857142857,0.4899657142857143,0.3588571428571429,0.4253828571428571,0.4036228571428571,0.35009142857142855,0.35856,0.46452571428571426,0.37369142857142856,0.43169142857142856,0.40417142857142857,0.37261714285714287,0.4645142857142857,0.3615085714285714,0.3541714285714286,0.0
NN,,0.4894851428571429,0.07923428571428572,0.3429891428571429,0.2737628571428571,0.10661142857142857,0.15985085714285713,0.41560971428571425,0.222096,0.3784942857142857,0.29615714285714284,0.2189382857142857,0.4155982857142857,0.17741942857142856,0.13044914285714285,0.3583942857142857
