,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,2.6666666666666667e-05,0.0,0.3333333333333333,0.27768,0.10565333333333334,0.18370666666666666,0.10044,0.17525333333333334,0.17525333333333334,0.17525333333333334,0.17525333333333334,0.18370666666666666,0.17525333333333334,0.18370666666666666,0.22913333333333333,0.18370666666666666,0.17525333333333334,0.2648933333333333,0.21077333333333334,0.15381333333333333,0.15284,0.12690666666666667,0.09784,0.10298666666666667,0.15128,0.12466666666666666,0.09552,0.09348,0.08673333333333333,0.26321333333333335,0.10114666666666666,0.10745333333333333,0.07582666666666667,0.13792,0.15346666666666667,0.08482666666666666,0.09277333333333333,0.13044,0.09369333333333334,0.13805333333333333,0.14401333333333333,0.09702666666666666,0.15096,0.09392,0.09470666666666666,0.08857333333333334,0.09696,0.15021333333333334,0.15021333333333334,0.06829333333333333,0.06829333333333333,0.08564,0.11512,0.09121333333333333,0.10588,0.11369333333333333,0.10806666666666667,0.08852,0.11697333333333333,0.07668,0.07274666666666667,0.09185333333333333,0.15188,0.22801333333333335,0.11134666666666666,0.09478666666666667,0.08706666666666667
Max Violations Committee,0.33332799999999996,0.3333333333333333,0.0,0.2760533333333333,0.3224533333333333,0.3085466666666667,0.3254,0.31772,0.31772,0.31772,0.31772,0.3085466666666667,0.31772,0.3085466666666667,0.30344,0.3085466666666667,0.31772,0.28576,0.3058,0.31550666666666666,0.3160133333333333,0.32116,0.32470666666666664,0.32393333333333335,0.31333333333333335,0.322,0.3238666666666667,0.3246266666666667,0.32641333333333333,0.19376,0.32264,0.32384,0.32613333333333333,0.3006933333333333,0.24606666666666666,0.3235733333333333,0.3208,0.30601333333333336,0.3144266666666667,0.30033333333333334,0.29430666666666666,0.32081333333333334,0.26669333333333334,0.30546666666666666,0.31325333333333333,0.3237466666666667,0.3214,0.27357333333333334,0.27357333333333334,0.3268666666666667,0.3268666666666667,0.32524,0.31952,0.32398666666666665,0.3237466666666667,0.3195733333333333,0.32398666666666665,0.32377333333333336,0.31793333333333335,0.32710666666666666,0.32654666666666665,0.32421333333333335,0.3161333333333333,0.2861066666666667,0.3221466666666667,0.32484,0.32470666666666664
Random Choice,0.2776786666666667,0.27768,0.2760533333333333,0.0,0.27756,0.27773333333333333,0.27753333333333335,0.27754666666666666,0.27754666666666666,0.27754666666666666,0.27754666666666666,0.27773333333333333,0.27754666666666666,0.27773333333333333,0.27856,0.27773333333333333,0.27754666666666666,0.27882666666666667,0.27729333333333334,0.27672,0.2782,0.27708,0.27725333333333335,0.2768933333333333,0.27770666666666666,0.27764,0.27774666666666664,0.2776266666666667,0.27730666666666665,0.2766266666666667,0.27808,0.27729333333333334,0.2775066666666667,0.2778,0.27682666666666667,0.2769066666666667,0.27712,0.27801333333333333,0.27769333333333335,0.27784,0.27781333333333336,0.27744,0.2772133333333333,0.27738666666666667,0.27772,0.2773466666666667,0.27730666666666665,0.27709333333333336,0.27709333333333336,0.27769333333333335,0.27769333333333335,0.27802666666666664,0.27808,0.27732,0.27696,0.27713333333333334,0.27713333333333334,0.27732,0.27788,0.27737333333333336,0.27698666666666666,0.27696,0.27824,0.27741333333333335,0.27685333333333334,0.2772,0.27737333333333336
Borda ranking,0.10566666666666669,0.10565333333333334,0.3224533333333333,0.27756,0.0,0.17090666666666668,0.12446666666666667,0.1716,0.1716,0.1716,0.1716,0.17090666666666668,0.1716,0.17090666666666668,0.28288,0.17090666666666668,0.1716,0.26242666666666664,0.18628,0.12312,0.11158666666666667,0.12621333333333334,0.09996,0.10821333333333333,0.13693333333333332,0.11557333333333333,0.09690666666666667,0.09233333333333334,0.08549333333333334,0.24185333333333334,0.10336,0.10821333333333333,0.04577333333333333,0.11590666666666667,0.14797333333333335,0.07317333333333334,0.08545333333333334,0.11554666666666667,0.09284,0.11597333333333333,0.12188,0.09296,0.13724,0.09686666666666667,0.10562666666666666,0.08277333333333334,0.08582666666666666,0.14029333333333333,0.14029333333333333,0.06482666666666667,0.06482666666666667,0.09401333333333334,0.1152,0.01444,0.10990666666666667,0.10994666666666666,0.10936,0.08270666666666666,0.11802666666666667,0.07366666666666667,0.048133333333333334,0.06817333333333334,0.1106,0.19201333333333334,0.03552,0.10494666666666666,0.07906666666666666
Plurality ranking,0.18370599999999998,0.18370666666666666,0.3085466666666667,0.27773333333333333,0.17090666666666668,0.0,0.15928,0.057973333333333335,0.057973333333333335,0.057973333333333335,0.057973333333333335,0.0,0.057973333333333335,0.0,0.28613333333333335,0.0,0.057973333333333335,0.25433333333333336,0.25361333333333336,0.17968,0.21761333333333333,0.14814666666666668,0.15357333333333334,0.15753333333333333,0.11546666666666666,0.20872,0.17388,0.17328,0.17229333333333333,0.24588,0.17604,0.16166666666666665,0.16965333333333332,0.17962666666666666,0.19870666666666667,0.17112,0.17284,0.18033333333333335,0.17462666666666668,0.17969333333333334,0.18096,0.17313333333333333,0.19084,0.17658666666666667,0.17826666666666666,0.17192,0.17149333333333333,0.19269333333333333,0.19269333333333333,0.16910666666666666,0.16910666666666666,0.17390666666666665,0.09452,0.17032,0.15550666666666665,0.15970666666666666,0.15882666666666667,0.17192,0.06673333333333334,0.17152,0.17028,0.17124,0.21698666666666666,0.22724,0.17302666666666666,0.13842666666666667,0.1566
STV,0.100448,0.10044,0.3254,0.27753333333333335,0.12446666666666667,0.15928,0.0,0.15205333333333335,0.15205333333333335,0.15205333333333335,0.15205333333333335,0.15928,0.15205333333333335,0.15928,0.2633066666666667,0.15928,0.15205333333333335,0.26010666666666665,0.22941333333333333,0.14989333333333332,0.17102666666666666,0.06936,0.09865333333333333,0.07852,0.12344,0.15770666666666666,0.11649333333333334,0.11542666666666666,0.1106,0.26044,0.12198666666666666,0.08724,0.10374666666666667,0.14496,0.16404,0.11088,0.11794666666666667,0.14692,0.12092,0.14512,0.15061333333333332,0.11929333333333333,0.15924,0.12456,0.12272,0.11453333333333333,0.11933333333333333,0.16025333333333333,0.16025333333333333,0.10013333333333334,0.10013333333333334,0.11048,0.11070666666666666,0.11378666666666666,0.0752,0.08782666666666666,0.08117333333333333,0.11453333333333333,0.11290666666666667,0.10784,0.10488,0.11588,0.17013333333333333,0.22808,0.12597333333333333,0.089,0.09586666666666667
Approval Voting (AV),0.17525133333333334,0.17525333333333334,0.31772,0.27754666666666666,0.1716,0.057973333333333335,0.15205333333333335,0.0,0.0,0.0,0.0,0.057973333333333335,0.0,0.057973333333333335,0.26588,0.057973333333333335,0.0,0.25376,0.2564533333333333,0.18170666666666666,0.21886666666666665,0.14933333333333335,0.15656,0.15869333333333333,0.12842666666666666,0.20982666666666666,0.17822666666666667,0.1764,0.17418666666666666,0.267,0.18118666666666666,0.16374666666666668,0.16912,0.19350666666666666,0.21078666666666668,0.17532,0.17952,0.19264,0.18213333333333334,0.19364,0.19566666666666666,0.17942666666666668,0.20405333333333334,0.18401333333333333,0.18504,0.17657333333333333,0.17782666666666666,0.20650666666666667,0.20650666666666667,0.16869333333333333,0.16869333333333333,0.17774666666666666,0.11304,0.17052,0.15701333333333334,0.16585333333333332,0.16097333333333333,0.17657333333333333,0.09888,0.1734,0.1698,0.17632,0.21797333333333332,0.24554666666666666,0.17361333333333334,0.13850666666666667,0.15837333333333334
Proportional Approval Voting (PAV),0.17525133333333334,0.17525333333333334,0.31772,0.27754666666666666,0.1716,0.057973333333333335,0.15205333333333335,0.0,0.0,0.0,0.0,0.057973333333333335,0.0,0.057973333333333335,0.26588,0.057973333333333335,0.0,0.25376,0.2564533333333333,0.18170666666666666,0.21886666666666665,0.14933333333333335,0.15656,0.15869333333333333,0.12842666666666666,0.20982666666666666,0.17822666666666667,0.1764,0.17418666666666666,0.267,0.18118666666666666,0.16374666666666668,0.16912,0.19350666666666666,0.21078666666666668,0.17532,0.17952,0.19264,0.18213333333333334,0.19364,0.19566666666666666,0.17942666666666668,0.20405333333333334,0.18401333333333333,0.18504,0.17657333333333333,0.17782666666666666,0.20650666666666667,0.20650666666666667,0.16869333333333333,0.16869333333333333,0.17774666666666666,0.11304,0.17052,0.15701333333333334,0.16585333333333332,0.16097333333333333,0.17657333333333333,0.09888,0.1734,0.1698,0.17632,0.21797333333333332,0.24554666666666666,0.17361333333333334,0.13850666666666667,0.15837333333333334
Approval Chamberlin-Courant (CC),0.17525133333333334,0.17525333333333334,0.31772,0.27754666666666666,0.1716,0.057973333333333335,0.15205333333333335,0.0,0.0,0.0,0.0,0.057973333333333335,0.0,0.057973333333333335,0.26588,0.057973333333333335,0.0,0.25376,0.2564533333333333,0.18170666666666666,0.21886666666666665,0.14933333333333335,0.15656,0.15869333333333333,0.12842666666666666,0.20982666666666666,0.17822666666666667,0.1764,0.17418666666666666,0.267,0.18118666666666666,0.16374666666666668,0.16912,0.19350666666666666,0.21078666666666668,0.17532,0.17952,0.19264,0.18213333333333334,0.19364,0.19566666666666666,0.17942666666666668,0.20405333333333334,0.18401333333333333,0.18504,0.17657333333333333,0.17782666666666666,0.20650666666666667,0.20650666666666667,0.16869333333333333,0.16869333333333333,0.17774666666666666,0.11304,0.17052,0.15701333333333334,0.16585333333333332,0.16097333333333333,0.17657333333333333,0.09888,0.1734,0.1698,0.17632,0.21797333333333332,0.24554666666666666,0.17361333333333334,0.13850666666666667,0.15837333333333334
Lexicographic Chamberlin-Courant (lex-CC),0.17525133333333334,0.17525333333333334,0.31772,0.27754666666666666,0.1716,0.057973333333333335,0.15205333333333335,0.0,0.0,0.0,0.0,0.057973333333333335,0.0,0.057973333333333335,0.26588,0.057973333333333335,0.0,0.25376,0.2564533333333333,0.18170666666666666,0.21886666666666665,0.14933333333333335,0.15656,0.15869333333333333,0.12842666666666666,0.20982666666666666,0.17822666666666667,0.1764,0.17418666666666666,0.267,0.18118666666666666,0.16374666666666668,0.16912,0.19350666666666666,0.21078666666666668,0.17532,0.17952,0.19264,0.18213333333333334,0.19364,0.19566666666666666,0.17942666666666668,0.20405333333333334,0.18401333333333333,0.18504,0.17657333333333333,0.17782666666666666,0.20650666666666667,0.20650666666666667,0.16869333333333333,0.16869333333333333,0.17774666666666666,0.11304,0.17052,0.15701333333333334,0.16585333333333332,0.16097333333333333,0.17657333333333333,0.09888,0.1734,0.1698,0.17632,0.21797333333333332,0.24554666666666666,0.17361333333333334,0.13850666666666667,0.15837333333333334
