,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.029853142857142852,0.0,0.2857142857142857,0.24509714285714285,0.07779428571428572,0.22552,0.12945142857142858,0.07793142857142857,0.07793142857142857,0.22742857142857142,0.07793142857142857,0.25093714285714286,0.18814857142857142,0.10704,0.21582857142857143,0.07883428571428572,0.07793142857142857,0.14050285714285715
Max Violations Committee,0.28507485714285713,0.2857142857142857,0.0,0.24434285714285714,0.2851657142857143,0.28494857142857144,0.2856914285714286,0.2810971428571429,0.2810971428571429,0.2530057142857143,0.2810971428571429,0.2358742857142857,0.25965714285714286,0.27477714285714283,0.25489142857142855,0.28046857142857146,0.2810971428571429,0.2697257142857143
Random Choice,0.24491485714285713,0.24509714285714285,0.24434285714285714,0.0,0.24462857142857142,0.24586285714285713,0.24494857142857143,0.24389714285714287,0.24389714285714287,0.24616,0.24389714285714287,0.24386285714285713,0.2458857142857143,0.24437714285714285,0.2460342857142857,0.24394285714285716,0.24389714285714287,0.24472
Borda ranking,0.07410285714285714,0.07779428571428572,0.2851657142857143,0.24462857142857142,0.0,0.2161142857142857,0.09867428571428571,0.09896,0.09896,0.24577142857142859,0.09896,0.2424342857142857,0.20649142857142858,0.11924571428571429,0.23417142857142856,0.09889142857142857,0.09896,0.15046857142857142
Plurality ranking,0.22854228571428567,0.22552,0.28494857142857144,0.24586285714285713,0.2161142857142857,0.0,0.18610285714285715,0.2365142857142857,0.2365142857142857,0.2736914285714286,0.2365142857142857,0.17489142857142856,0.26585142857142857,0.23453714285714286,0.2712342857142857,0.23592,0.2365142857142857,0.23938285714285715
STV,0.13342914285714286,0.12945142857142858,0.2856914285714286,0.24494857142857143,0.09867428571428571,0.18610285714285715,0.0,0.15686857142857144,0.15686857142857144,0.2454742857142857,0.15686857142857144,0.24412571428571428,0.20736,0.1633257142857143,0.2338742857142857,0.15712,0.15686857142857144,0.17805714285714286
Approval Voting (AV),0.06750914285714284,0.07793142857142857,0.2810971428571429,0.24389714285714287,0.09896,0.2365142857142857,0.15686857142857144,0.0,0.0,0.2426742857142857,0.0,0.24493714285714285,0.20339428571428572,0.07648,0.2310742857142857,0.011371428571428572,0.0,0.1279657142857143
Proportional Approval Voting (PAV),0.06750914285714284,0.07793142857142857,0.2810971428571429,0.24389714285714287,0.09896,0.2365142857142857,0.15686857142857144,0.0,0.0,0.2426742857142857,0.0,0.24493714285714285,0.20339428571428572,0.07648,0.2310742857142857,0.011371428571428572,0.0,0.1279657142857143
Approval Chamberlin-Courant (CC),0.22646285714285716,0.22742857142857142,0.2530057142857143,0.24616,0.24577142857142859,0.2736914285714286,0.2454742857142857,0.2426742857142857,0.2426742857142857,0.0,0.2426742857142857,0.2857142857142857,0.03928,0.2511885714285714,0.0116,0.24626285714285714,0.2426742857142857,0.24428571428571427
Lexicographic Chamberlin-Courant (lex-CC),0.06750914285714284,0.07793142857142857,0.2810971428571429,0.24389714285714287,0.09896,0.2365142857142857,0.15686857142857144,0.0,0.0,0.2426742857142857,0.0,0.24493714285714285,0.20339428571428572,0.07648,0.2310742857142857,0.011371428571428572,0.0,0.1279657142857143
