,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.277966,0.0,0.2789466666666667,0.27826666666666666,0.27872,0.2782133333333333,0.2782133333333333,0.27808,0.2782133333333333,0.27716,0.27802666666666664,0.27801333333333333,0.27808,0.27824,0.2782133333333333,0.27802666666666664
Borda ranking,0.061672000000000005,0.2789466666666667,0.0,0.18930666666666668,0.12329333333333334,0.08902666666666667,0.08902666666666667,0.27869333333333335,0.08902666666666667,0.27573333333333333,0.2784,0.13864,0.27869333333333335,0.08926666666666666,0.08902666666666667,0.18548
Plurality ranking,0.2164853333333333,0.27826666666666666,0.18930666666666668,0.0,0.12750666666666666,0.23137333333333332,0.23137333333333332,0.28688,0.23137333333333332,0.26616,0.28672,0.23936,0.28688,0.23102666666666666,0.23137333333333332,0.2538666666666667
STV,0.15972999999999998,0.27872,0.12329333333333334,0.12750666666666666,0.0,0.18482666666666667,0.18482666666666667,0.2763333333333333,0.18482666666666667,0.27666666666666667,0.27604,0.20196,0.2763333333333333,0.18524,0.18482666666666667,0.22501333333333334
Approval Voting (AV),0.06445200000000001,0.2782133333333333,0.08902666666666667,0.23137333333333332,0.18482666666666667,0.0,0.0,0.27470666666666665,0.0,0.27841333333333335,0.27441333333333334,0.11610666666666666,0.27470666666666665,0.016413333333333332,0.0,0.17718666666666666
Proportional Approval Voting (PAV),0.06445200000000001,0.2782133333333333,0.08902666666666667,0.23137333333333332,0.18482666666666667,0.0,0.0,0.27470666666666665,0.0,0.27841333333333335,0.27441333333333334,0.11610666666666666,0.27470666666666665,0.016413333333333332,0.0,0.17718666666666666
Approval Chamberlin-Courant (CC),0.27166,0.27808,0.27869333333333335,0.28688,0.2763333333333333,0.27470666666666665,0.27470666666666665,0.0,0.27470666666666665,0.3333333333333333,0.0002933333333333333,0.2868,0.0,0.28086666666666665,0.27470666666666665,0.27757333333333334
Lexicographic Chamberlin-Courant (lex-CC),0.06445200000000001,0.2782133333333333,0.08902666666666667,0.23137333333333332,0.18482666666666667,0.0,0.0,0.27470666666666665,0.0,0.27841333333333335,0.27441333333333334,0.11610666666666666,0.27470666666666665,0.016413333333333332,0.0,0.17718666666666666
Sequential Approval Chamberlin-Courant (seq-CC),0.28098000000000006,0.27716,0.27573333333333333,0.26616,0.27666666666666667,0.27841333333333335,0.27841333333333335,0.3333333333333333,0.27841333333333335,0.0,0.33324,0.26513333333333333,0.3333333333333333,0.273,0.27841333333333335,0.27697333333333335
Monroe's Approval Rule (Monroe),0.2713666666666667,0.27802666666666664,0.2784,0.28672,0.27604,0.27441333333333334,0.27441333333333334,0.0002933333333333333,0.27441333333333334,0.33324,0.0,0.2865066666666667,0.0002933333333333333,0.28057333333333334,0.27441333333333334,0.27736
Greedy Monroe,0.13042533333333334,0.27801333333333333,0.13864,0.23936,0.20196,0.11610666666666666,0.11610666666666666,0.2868,0.11610666666666666,0.26513333333333333,0.2865066666666667,0.0,0.2868,0.11354666666666667,0.11610666666666666,0.19101333333333334
Minimax Approval Voting (MAV),0.27166,0.27808,0.27869333333333335,0.28688,0.2763333333333333,0.27470666666666665,0.27470666666666665,0.0,0.27470666666666665,0.3333333333333333,0.0002933333333333333,0.2868,0.0,0.28086666666666665,0.27470666666666665,0.27757333333333334
Method of Equal Shares (aka Rule X) with Phragmén phase,0.06713466666666666,0.27824,0.08926666666666666,0.23102666666666666,0.18524,0.016413333333333332,0.016413333333333332,0.28086666666666665,0.016413333333333332,0.273,0.28057333333333334,0.11354666666666667,0.28086666666666665,0.0,0.016413333333333332,0.17778666666666668
E Pluribus Hugo (EPH),0.06445200000000001,0.2782133333333333,0.08902666666666667,0.23137333333333332,0.18482666666666667,0.0,0.0,0.27470666666666665,0.0,0.27841333333333335,0.27441333333333334,0.11610666666666666,0.27470666666666665,0.016413333333333332,0.0,0.17718666666666666
Random Serial Dictator,0.18241266666666667,0.27802666666666664,0.18548,0.2538666666666667,0.22501333333333334,0.17718666666666666,0.17718666666666666,0.27757333333333334,0.17718666666666666,0.27697333333333335,0.27736,0.19101333333333334,0.27757333333333334,0.17778666666666668,0.17718666666666666,0.0
NN,,0.277966,0.061672000000000005,0.2164853333333333,0.15972999999999998,0.06445200000000001,0.06445200000000001,0.27166,0.06445200000000001,0.28098000000000006,0.2713666666666667,0.13042533333333334,0.27166,0.06713466666666666,0.06445200000000001,0.18241266666666667
