,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.07126457142857144,0.0,0.5528228571428572,0.4082742857142857,0.12908571428571428,0.34965714285714283,0.18661714285714287,0.13210285714285713,0.13717714285714286,0.35570285714285715,0.24756571428571428,0.43582857142857145,0.24854857142857142,0.1845257142857143,0.29504,0.16185142857142856,0.13258285714285714,0.2348457142857143
Max Violations Committee,0.5471971428571428,0.5528228571428572,0.0,0.4069028571428571,0.5381142857142858,0.4718857142857143,0.5317485714285715,0.5322057142857143,0.5312342857142857,0.4594057142857143,0.50104,0.3528,0.4981714285714286,0.5133028571428572,0.4858742857142857,0.5247085714285714,0.5321714285714285,0.4936457142857143
Random Choice,0.4081148571428571,0.4082742857142857,0.4069028571428571,0.0,0.4090285714285714,0.40954285714285715,0.4083542857142857,0.4083771428571429,0.40898285714285715,0.40721142857142856,0.40921142857142856,0.40845714285714285,0.40718857142857146,0.40866285714285716,0.4076,0.40766857142857144,0.40858285714285714,0.4077257142857143
Borda ranking,0.11688971428571428,0.12908571428571428,0.5381142857142858,0.4090285714285714,0.0,0.32952,0.14501714285714284,0.11780571428571429,0.11850285714285715,0.40973714285714286,0.21662857142857142,0.38990857142857144,0.30312,0.15715428571428572,0.34477714285714284,0.13505142857142857,0.11773714285714286,0.22792
Plurality ranking,0.3575725714285714,0.34965714285714283,0.4718857142857143,0.40954285714285715,0.32952,0.0,0.2658057142857143,0.37123428571428574,0.36970285714285717,0.4896,0.37785142857142856,0.31165714285714285,0.4412,0.3643657142857143,0.44152,0.36642285714285716,0.3709942857142857,0.38464
STV,0.1932217142857143,0.18661714285714287,0.5317485714285715,0.4083542857142857,0.14501714285714284,0.2658057142857143,0.0,0.21834285714285714,0.21792,0.4090285714285714,0.27918857142857145,0.3980228571428571,0.3080685714285714,0.23336,0.35242285714285715,0.2243542857142857,0.21834285714285714,0.27101714285714285
Approval Voting (AV),0.10395314285714286,0.13210285714285713,0.5322057142857143,0.4083771428571429,0.11780571428571429,0.37123428571428574,0.21834285714285714,0.0,0.025725714285714286,0.4036571428571429,0.19164571428571428,0.3943885714285714,0.29538285714285717,0.11933714285714286,0.3385485714285714,0.08468571428571428,0.0047657142857142855,0.20689142857142856
Proportional Approval Voting (PAV),0.11121657142857144,0.13717714285714286,0.5312342857142857,0.40898285714285715,0.11850285714285715,0.36970285714285717,0.21792,0.025725714285714286,0.0,0.4054628571428571,0.16947428571428572,0.3923885714285714,0.2971542857142857,0.11698285714285714,0.33705142857142856,0.06568,0.021577142857142857,0.20806857142857144
Approval Chamberlin-Courant (CC),0.35220342857142856,0.35570285714285715,0.4594057142857143,0.40721142857142856,0.40973714285714286,0.4896,0.4090285714285714,0.4036571428571429,0.4054628571428571,0.0,0.3917257142857143,0.5714285714285714,0.11393142857142857,0.4299085714285714,0.11896,0.41274285714285713,0.40413714285714286,0.40905142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.23569828571428572,0.24756571428571428,0.50104,0.40921142857142856,0.21662857142857142,0.37785142857142856,0.27918857142857145,0.19164571428571428,0.16947428571428572,0.3917257142857143,0.0,0.4077257142857143,0.32237714285714286,0.20609142857142856,0.28173714285714285,0.14210285714285714,0.18801142857142858,0.26774857142857145
Sequential Approval Chamberlin-Courant (seq-CC),0.4275525714285714,0.43582857142857145,0.3528,0.40845714285714285,0.38990857142857144,0.31165714285714285,0.3980228571428571,0.3943885714285714,0.3923885714285714,0.5714285714285714,0.4077257142857143,0.0,0.5269485714285714,0.36641142857142855,0.5319542857142857,0.38604571428571427,0.3940914285714286,0.3926514285714286
Monroe's Approval Rule (Monroe),0.24490571428571428,0.24854857142857142,0.4981714285714286,0.40718857142857146,0.30312,0.4412,0.3080685714285714,0.29538285714285717,0.2971542857142857,0.11393142857142857,0.32237714285714286,0.5269485714285714,0.0,0.32517714285714283,0.11014857142857143,0.30530285714285715,0.2958742857142857,0.31381714285714285
Greedy Monroe,0.16773542857142856,0.1845257142857143,0.5133028571428572,0.40866285714285716,0.15715428571428572,0.3643657142857143,0.23336,0.11933714285714286,0.11698285714285714,0.4299085714285714,0.20609142857142856,0.36641142857142855,0.32517714285714283,0.0,0.3606285714285714,0.11403428571428571,0.11910857142857142,0.2243542857142857
Minimax Approval Voting (MAV),0.29344971428571426,0.29504,0.4858742857142857,0.4076,0.34477714285714284,0.44152,0.35242285714285715,0.3385485714285714,0.33705142857142856,0.11896,0.28173714285714285,0.5319542857142857,0.11014857142857143,0.3606285714285714,0.0,0.3421828571428571,0.33805714285714283,0.34733714285714284
Method of Equal Shares (aka Rule X) with Phragmén phase,0.14364628571428573,0.16185142857142856,0.5247085714285714,0.40766857142857144,0.13505142857142857,0.36642285714285716,0.2243542857142857,0.08468571428571428,0.06568,0.41274285714285713,0.14210285714285714,0.38604571428571427,0.30530285714285715,0.11403428571428571,0.3421828571428571,0.0,0.08196571428571428,0.21509714285714285
E Pluribus Hugo (EPH),0.10488971428571428,0.13258285714285714,0.5321714285714285,0.40858285714285714,0.11773714285714286,0.3709942857142857,0.21834285714285714,0.0047657142857142855,0.021577142857142857,0.40413714285714286,0.18801142857142858,0.3940914285714286,0.2958742857142857,0.11910857142857142,0.33805714285714283,0.08196571428571428,0.0,0.2070857142857143
Random Serial Dictator,0.22604799999999997,0.2348457142857143,0.4936457142857143,0.4077257142857143,0.22792,0.38464,0.27101714285714285,0.20689142857142856,0.20806857142857144,0.40905142857142857,0.26774857142857145,0.3926514285714286,0.31381714285714285,0.2243542857142857,0.34733714285714284,0.21509714285714285,0.2070857142857143,0.0
