,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Greedy Monroe,0.18650239999999998,0.320064,0.2212,0.0,0.144448,0.028304,0.028304,0.028304,0.028304,0.0,0.028304,0.0,0.323456,0.0,0.028304,0.256656,0.309568,0.2324,0.286048,0.138496,0.1824,0.17912,0.1192,0.194096,0.184864,0.184912,0.18536,0.214,0.184944,0.183504,0.1924,0.185552,0.192016,0.18592,0.185152,0.185616,0.185104,0.185552,0.185728,0.184992,0.186352,0.185136,0.18624,0.185008,0.184992,0.189824,0.189824,0.189632,0.189632,0.18496,0.17768,0.193776,0.178208,0.178992,0.183424,0.184992,0.161808,0.185808,0.19144,0.185648,0.2292,0.223696,0.200352,0.16528,0.175104
Minimax Approval Voting (MAV),0.31105360000000004,0.320608,0.320256,0.323456,0.311648,0.31176,0.31176,0.31176,0.31176,0.323456,0.31176,0.323456,0.0,0.323456,0.31176,0.318848,0.359744,0.323696,0.32112,0.324128,0.324016,0.322032,0.326752,0.323248,0.32472,0.324496,0.323792,0.348048,0.325168,0.324592,0.318976,0.326656,0.326656,0.324032,0.325024,0.326656,0.32504,0.326656,0.326656,0.324992,0.326656,0.32504,0.320096,0.324576,0.32464,0.32664,0.32664,0.31864,0.31864,0.324528,0.32264,0.319248,0.321904,0.32256,0.324624,0.324592,0.31912,0.323392,0.318864,0.324864,0.322256,0.350528,0.320224,0.318976,0.319072
Method of Equal Shares (aka Rule X) with Phragmén phase,0.18650239999999998,0.320064,0.2212,0.0,0.144448,0.028304,0.028304,0.028304,0.028304,0.0,0.028304,0.0,0.323456,0.0,0.028304,0.256656,0.309568,0.2324,0.286048,0.138496,0.1824,0.17912,0.1192,0.194096,0.184864,0.184912,0.18536,0.214,0.184944,0.183504,0.1924,0.185552,0.192016,0.18592,0.185152,0.185616,0.185104,0.185552,0.185728,0.184992,0.186352,0.185136,0.18624,0.185008,0.184992,0.189824,0.189824,0.189632,0.189632,0.18496,0.17768,0.193776,0.178208,0.178992,0.183424,0.184992,0.161808,0.185808,0.19144,0.185648,0.2292,0.223696,0.200352,0.16528,0.175104
E Pluribus Hugo (EPH),0.1851752,0.32008,0.220896,0.028304,0.142032,0.0,0.0,0.0,0.0,0.028304,0.0,0.028304,0.31176,0.028304,0.0,0.256896,0.312496,0.232944,0.285232,0.13952,0.182928,0.17952,0.12144,0.194224,0.185424,0.185392,0.185696,0.218496,0.185536,0.18408,0.19176,0.186352,0.192608,0.186192,0.18568,0.186464,0.185664,0.186352,0.186592,0.18552,0.187136,0.18568,0.186048,0.185488,0.185488,0.190608,0.190608,0.189216,0.189216,0.185408,0.178144,0.19312,0.178592,0.179696,0.183984,0.185472,0.164096,0.186,0.190816,0.186048,0.228992,0.228224,0.19984,0.165072,0.175168
Random Serial Dictator,0.2777472,0.31896,0.285056,0.256656,0.267328,0.256896,0.256896,0.256896,0.256896,0.256656,0.256896,0.256656,0.318848,0.256656,0.256896,0.0,0.313872,0.288432,0.30584,0.266832,0.277504,0.276384,0.263056,0.280288,0.278064,0.278128,0.278096,0.287344,0.278048,0.27752,0.278992,0.278288,0.28024,0.27824,0.278224,0.278224,0.27824,0.278288,0.278352,0.278144,0.278672,0.27824,0.278464,0.27808,0.278112,0.279232,0.279232,0.278656,0.278656,0.27816,0.27664,0.2792,0.276128,0.27656,0.277488,0.278064,0.274416,0.278128,0.278512,0.278224,0.28704,0.28528,0.28096,0.2728,0.275776
Anti-Plurality,0.20937999999999998,0.320944,0.16968,0.309568,0.247904,0.312496,0.312496,0.312496,0.312496,0.309568,0.312496,0.309568,0.359744,0.309568,0.312496,0.313872,0.0,0.195712,0.15456,0.246064,0.203184,0.207168,0.262752,0.200272,0.201488,0.201632,0.201792,0.224224,0.201408,0.202528,0.196896,0.201056,0.208032,0.201008,0.201232,0.201296,0.201264,0.201056,0.200992,0.201328,0.201248,0.20128,0.204992,0.201536,0.201568,0.204944,0.204944,0.202112,0.202112,0.201552,0.205744,0.19472,0.207808,0.207152,0.202576,0.201536,0.214976,0.20152,0.19864,0.20024,0.189584,0.193712,0.191392,0.221712,0.210512
Two-Approval,0.10182159999999997,0.320064,0.093504,0.2324,0.153264,0.232944,0.232944,0.232944,0.232944,0.2324,0.232944,0.2324,0.323696,0.2324,0.232944,0.288432,0.195712,0.0,0.176912,0.15648,0.099552,0.102752,0.174,0.101552,0.098672,0.0984,0.097872,0.161392,0.098816,0.100128,0.096336,0.09904,0.108864,0.097808,0.098576,0.099504,0.098688,0.09904,0.099568,0.09848,0.100192,0.098688,0.100816,0.098384,0.098368,0.106496,0.106496,0.095696,0.095696,0.098656,0.101696,0.096944,0.102656,0.102224,0.100016,0.098384,0.1076,0.097632,0.09584,0.098368,0.033664,0.084944,0.08888,0.117344,0.104144
Three-Approval,0.1511648,0.320688,0.1092,0.286048,0.20824,0.285232,0.285232,0.285232,0.285232,0.286048,0.285232,0.286048,0.32112,0.286048,0.285232,0.30584,0.15456,0.176912,0.0,0.212224,0.153408,0.15664,0.232272,0.146784,0.151616,0.151296,0.150768,0.202272,0.151744,0.153008,0.141744,0.15144,0.15912,0.150416,0.151152,0.152112,0.151248,0.15144,0.151968,0.151296,0.152496,0.15128,0.15128,0.151072,0.151056,0.157216,0.157216,0.146,0.146,0.151424,0.155232,0.139472,0.15744,0.157056,0.15328,0.151072,0.162832,0.15056,0.143104,0.15016,0.15344,0.19344,0.13328,0.174112,0.158352
Instant Runoff,0.10525200000000001,0.32008,0.134768,0.138496,0.03488,0.13952,0.13952,0.13952,0.13952,0.138496,0.13952,0.138496,0.324128,0.138496,0.13952,0.266832,0.246064,0.15648,0.212224,0.0,0.089712,0.080384,0.059792,0.106768,0.09304,0.093264,0.093968,0.150416,0.092976,0.088496,0.102464,0.094064,0.105696,0.094464,0.093232,0.093424,0.093312,0.094064,0.094048,0.09328,0.09504,0.093424,0.099184,0.0932,0.0932,0.102704,0.102704,0.101648,0.101648,0.093232,0.09344,0.1036,0.07808,0.080288,0.088064,0.0932,0.09448,0.09448,0.101616,0.09352,0.149072,0.161632,0.122624,0.08048,0.092064
Bottom-Two-Runoff Instant Runoff,0.029799199999999998,0.320224,0.064112,0.1824,0.0984,0.182928,0.182928,0.182928,0.182928,0.1824,0.182928,0.1824,0.324016,0.1824,0.182928,0.277504,0.203184,0.099552,0.153408,0.089712,0.0,0.010528,0.104832,0.02432,0.006688,0.006816,0.007904,0.094864,0.006672,0.007216,0.019488,0.009472,0.02568,0.008624,0.00704,0.00832,0.007088,0.009472,0.009744,0.006912,0.011456,0.007232,0.019232,0.007008,0.007024,0.022064,0.022064,0.018704,0.018704,0.006704,0.010304,0.021648,0.011632,0.011248,0.007456,0.007008,0.020592,0.008512,0.018384,0.007248,0.083488,0.113232,0.058064,0.033504,0.017488
Benham,0.02636879999999999,0.320336,0.067312,0.17912,0.091584,0.17952,0.17952,0.17952,0.17952,0.17912,0.17952,0.17912,0.322032,0.17912,0.17952,0.276384,0.207168,0.102752,0.15664,0.080384,0.010528,0.0,0.099584,0.030256,0.01376,0.013952,0.01472,0.099312,0.013696,0.009312,0.023504,0.0152,0.027664,0.01528,0.014208,0.014736,0.014304,0.0152,0.015312,0.014112,0.016448,0.014416,0.020496,0.01408,0.014096,0.024624,0.024624,0.022544,0.022544,0.013856,0.014928,0.024848,0.002304,0.004,0.009632,0.01408,0.017312,0.015216,0.022528,0.014352,0.087056,0.117008,0.060192,0.02848,0.011984
PluralityWRunoff PUT,0.11875279999999999,0.320256,0.152528,0.1192,0.07928,0.12144,0.12144,0.12144,0.12144,0.1192,0.12144,0.1192,0.326752,0.1192,0.12144,0.263056,0.262752,0.174,0.232272,0.059792,0.104832,0.099584,0.0,0.119584,0.106496,0.106736,0.107584,0.155664,0.106624,0.104416,0.117088,0.107488,0.119024,0.108144,0.106848,0.106864,0.106896,0.107488,0.107232,0.106768,0.10816,0.106976,0.113152,0.106816,0.106864,0.116032,0.116032,0.11496,0.11496,0.106624,0.106368,0.118352,0.099344,0.09936,0.104448,0.106816,0.106,0.108016,0.115856,0.107488,0.16768,0.1756,0.140672,0.093568,0.103456
Coombs,0.0387736,0.32056,0.063536,0.194096,0.110416,0.194224,0.194224,0.194224,0.194224,0.194096,0.194224,0.194096,0.323248,0.194096,0.194224,0.280288,0.200272,0.101552,0.146784,0.106768,0.02432,0.030256,0.119584,0.0,0.02072,0.0204,0.02016,0.10376,0.020944,0.025488,0.028016,0.02224,0.03744,0.020368,0.02072,0.021888,0.020832,0.02224,0.022656,0.02064,0.023968,0.020944,0.03072,0.020304,0.020272,0.034032,0.034032,0.027008,0.027008,0.020608,0.028544,0.029184,0.030912,0.030288,0.025648,0.020288,0.037312,0.019904,0.027264,0.0208,0.08296,0.11704,0.060624,0.049584,0.032928
Baldwin,0.030424,0.320384,0.062816,0.184864,0.101312,0.185424,0.185424,0.185424,0.185424,0.184864,0.185424,0.184864,0.32472,0.184864,0.185424,0.278064,0.201488,0.098672,0.151616,0.09304,0.006688,0.01376,0.106496,0.02072,0.0,0.00104,0.004032,0.09304,0.001088,0.007184,0.0176,0.006752,0.02504,0.005584,0.002912,0.005456,0.002992,0.006752,0.0072,0.002752,0.009408,0.003168,0.017792,0.001904,0.001808,0.021232,0.021232,0.01584,0.01584,0.001376,0.01176,0.020352,0.01496,0.013984,0.007456,0.001888,0.023056,0.005296,0.016656,0.002656,0.082,0.112272,0.056864,0.035024,0.019136
Strict Nanson,0.029768000000000003,0.32048,0.0624,0.184912,0.10112,0.185392,0.185392,0.185392,0.185392,0.184912,0.185392,0.184912,0.324496,0.184912,0.185392,0.278128,0.201632,0.0984,0.151296,0.093264,0.006816,0.013952,0.106736,0.0204,0.00104,0.0,0.003088,0.093488,0.00208,0.007568,0.017088,0.006592,0.025312,0.004992,0.002288,0.006096,0.00248,0.006592,0.00768,0.002032,0.009872,0.00264,0.017824,0.001072,0.00104,0.021536,0.021536,0.014912,0.014912,0.0012,0.012016,0.019936,0.015184,0.01424,0.007872,0.001056,0.023104,0.004368,0.015872,0.00216,0.0816,0.11208,0.056304,0.03472,0.01888
Weak Nanson,0.0279416,0.32048,0.061744,0.18536,0.100176,0.185696,0.185696,0.185696,0.185696,0.18536,0.185696,0.18536,0.323792,0.18536,0.185696,0.278096,0.201792,0.097872,0.150768,0.093968,0.007904,0.01472,0.107584,0.02016,0.004032,0.003088,0.0,0.094688,0.005024,0.008656,0.01616,0.008432,0.026032,0.00312,0.004112,0.007936,0.004336,0.008432,0.009488,0.00392,0.011136,0.004496,0.017792,0.003008,0.002976,0.022512,0.022512,0.0132,0.0132,0.004048,0.01288,0.01928,0.015888,0.015056,0.008896,0.002992,0.023552,0.001904,0.014032,0.00416,0.080496,0.112,0.055216,0.035056,0.017728
Iterated Removal Condorcet Loser,0.1171936,0.320256,0.137712,0.214,0.16424,0.218496,0.218496,0.218496,0.218496,0.214,0.218496,0.214,0.348048,0.214,0.218496,0.287344,0.224224,0.161392,0.202272,0.150416,0.094864,0.099312,0.155664,0.10376,0.09304,0.093488,0.094688,0.0,0.092672,0.093232,0.104656,0.088928,0.096784,0.093648,0.091792,0.089152,0.091568,0.088928,0.086672,0.092016,0.083808,0.091232,0.102144,0.093056,0.093024,0.093552,0.093552,0.1052,0.1052,0.093344,0.09616,0.104832,0.099664,0.098096,0.0932,0.09304,0.106384,0.095104,0.104768,0.092576,0.151856,0.155392,0.133392,0.115472,0.104544
Raynaud,0.031215999999999994,0.320432,0.063184,0.184944,0.10176,0.185536,0.185536,0.185536,0.185536,0.184944,0.185536,0.184944,0.325168,0.184944,0.185536,0.278048,0.201408,0.098816,0.151744,0.092976,0.006672,0.013696,0.106624,0.020944,0.001088,0.00208,0.005024,0.092672,0.0,0.007088,0.018096,0.006928,0.024784,0.006368,0.00376,0.00472,0.003856,0.006928,0.006816,0.003536,0.009024,0.003952,0.017888,0.002864,0.002832,0.02088,0.02088,0.016896,0.016896,0.00208,0.011664,0.02072,0.014896,0.013936,0.007344,0.00288,0.023136,0.006224,0.017456,0.003216,0.082352,0.11216,0.057456,0.035344,0.0196
Tideman Alternative Top Cycle,0.0326584,0.320272,0.06432,0.183504,0.098736,0.18408,0.18408,0.18408,0.18408,0.183504,0.18408,0.183504,0.324592,0.183504,0.18408,0.27752,0.202528,0.100128,0.153008,0.088496,0.007216,0.009312,0.104416,0.025488,0.007184,0.007568,0.008656,0.093232,0.007088,0.0,0.020528,0.008928,0.024848,0.009232,0.007936,0.007888,0.007984,0.008928,0.00872,0.00784,0.0096,0.008112,0.020256,0.007856,0.007888,0.021136,0.021136,0.02032,0.02032,0.007536,0.010128,0.021856,0.010416,0.0096,0.000496,0.007856,0.021696,0.00928,0.020128,0.00776,0.083776,0.113152,0.0588,0.0348,0.018432
Knockout Voting,0.018408800000000003,0.320768,0.045984,0.1924,0.097504,0.19176,0.19176,0.19176,0.19176,0.1924,0.19176,0.1924,0.318976,0.1924,0.19176,0.278992,0.196896,0.096336,0.141744,0.102464,0.019488,0.023504,0.117088,0.028016,0.0176,0.017088,0.01616,0.104656,0.018096,0.020528,0.0,0.020624,0.030496,0.016176,0.01736,0.019984,0.017504,0.020624,0.021072,0.017248,0.022272,0.0176,0.019024,0.017024,0.017056,0.02824,0.02824,0.010064,0.010064,0.017328,0.022464,0.00352,0.024384,0.02392,0.020752,0.017024,0.030592,0.015648,0.003952,0.015744,0.076768,0.116608,0.048432,0.042544,0.025504
Banks,0.0346504,0.320592,0.063504,0.185552,0.102304,0.186352,0.186352,0.186352,0.186352,0.185552,0.186352,0.185552,0.326656,0.185552,0.186352,0.278288,0.201056,0.09904,0.15144,0.094064,0.009472,0.0152,0.107488,0.02224,0.006752,0.006592,0.008432,0.088928,0.006928,0.008928,0.020624,0.0,0.022016,0.007408,0.004752,0.005312,0.004448,0.0,0.0024,0.00488,0.005184,0.00472,0.018496,0.006224,0.00616,0.01744,0.01744,0.020528,0.020528,0.006368,0.013104,0.02104,0.015984,0.01464,0.008992,0.006208,0.023744,0.009072,0.020016,0.006832,0.082448,0.110464,0.057808,0.036864,0.019728
Condorcet,0.0369024,0.320704,0.0728,0.192016,0.107584,0.192608,0.192608,0.192608,0.192608,0.192016,0.192608,0.192016,0.326656,0.192016,0.192608,0.28024,0.208032,0.108864,0.15912,0.105696,0.02568,0.027664,0.119024,0.03744,0.02504,0.025312,0.026032,0.096784,0.024784,0.024848,0.030496,0.022016,0.0,0.02528,0.02408,0.022192,0.023856,0.022016,0.020496,0.024288,0.018256,0.023584,0.028752,0.024976,0.024944,0.008336,0.008336,0.03096,0.03096,0.025216,0.027184,0.030336,0.027616,0.026848,0.024816,0.02496,0.030208,0.026304,0.030496,0.024672,0.092288,0.119824,0.067408,0.046992,0.030768
Copeland,0.0279288,0.320304,0.061184,0.18592,0.099984,0.186192,0.186192,0.186192,0.186192,0.18592,0.186192,0.18592,0.324032,0.18592,0.186192,0.27824,0.201008,0.097808,0.150416,0.094464,0.008624,0.01528,0.108144,0.020368,0.005584,0.004992,0.00312,0.093648,0.006368,0.009232,0.016176,0.007408,0.02528,0.0,0.003072,0.007296,0.00336,0.007408,0.008576,0.003536,0.010016,0.003552,0.016448,0.004416,0.004496,0.021664,0.021664,0.013664,0.013664,0.004704,0.013504,0.01872,0.016384,0.015392,0.009424,0.0044,0.024112,0.001792,0.012848,0.005296,0.079888,0.111344,0.055104,0.035616,0.017152
Llull,0.0303336,0.320256,0.062288,0.185152,0.101008,0.18568,0.18568,0.18568,0.18568,0.185152,0.18568,0.185152,0.325024,0.185152,0.18568,0.278224,0.201232,0.098576,0.151152,0.093232,0.00704,0.014208,0.106848,0.02072,0.002912,0.002288,0.004112,0.091792,0.00376,0.007936,0.01736,0.004752,0.02408,0.003072,0.0,0.004384,0.000304,0.004752,0.005856,0.000624,0.008112,0.00056,0.015984,0.001616,0.001696,0.020096,0.020096,0.016112,0.016112,0.002016,0.012416,0.019824,0.015152,0.01408,0.008064,0.0016,0.023344,0.00448,0.015696,0.002704,0.081472,0.11136,0.056256,0.03504,0.018944
Uncovered Set,0.03442,0.320512,0.06392,0.185616,0.103296,0.186464,0.186464,0.186464,0.186464,0.185616,0.186464,0.185616,0.326656,0.185616,0.186464,0.278224,0.201296,0.099504,0.152112,0.093424,0.00832,0.014736,0.106864,0.021888,0.005456,0.006096,0.007936,0.089152,0.00472,0.007888,0.019984,0.005312,0.022192,0.007296,0.004384,0.0,0.00408,0.005312,0.002912,0.004496,0.005424,0.004384,0.015872,0.005888,0.005744,0.01784,0.01784,0.020288,0.020288,0.00608,0.012976,0.021456,0.015344,0.01392,0.007952,0.005872,0.023808,0.008736,0.019888,0.005648,0.083056,0.111152,0.058448,0.037024,0.021424
Uncovered Set - Fishburn,0.030349599999999997,0.320256,0.062416,0.185104,0.10104,0.185664,0.185664,0.185664,0.185664,0.185104,0.185664,0.185104,0.32504,0.185104,0.185664,0.27824,0.201264,0.098688,0.151248,0.093312,0.007088,0.014304,0.106896,0.020832,0.002992,0.00248,0.004336,0.091568,0.003856,0.007984,0.017504,0.004448,0.023856,0.00336,0.000304,0.00408,0.0,0.004448,0.005552,0.0008,0.007888,0.000336,0.01568,0.001808,0.001888,0.019872,0.019872,0.016288,0.016288,0.002,0.012432,0.019952,0.015232,0.014144,0.008096,0.001792,0.023296,0.004688,0.015904,0.00288,0.081568,0.11136,0.056384,0.035168,0.019056
Uncovered Set - Bordes,0.0346504,0.320592,0.063504,0.185552,0.102304,0.186352,0.186352,0.186352,0.186352,0.185552,0.186352,0.185552,0.326656,0.185552,0.186352,0.278288,0.201056,0.09904,0.15144,0.094064,0.009472,0.0152,0.107488,0.02224,0.006752,0.006592,0.008432,0.088928,0.006928,0.008928,0.020624,0.0,0.022016,0.007408,0.004752,0.005312,0.004448,0.0,0.0024,0.00488,0.005184,0.00472,0.018496,0.006224,0.00616,0.01744,0.01744,0.020528,0.020528,0.006368,0.013104,0.02104,0.015984,0.01464,0.008992,0.006208,0.023744,0.009072,0.020016,0.006832,0.082448,0.110464,0.057808,0.036864,0.019728
