,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.0010165714285714285,0.0,0.2857142857142857,0.24413714285714286,0.05395428571428571,0.17609142857142857,0.10364571428571429,0.17468571428571428,0.17468571428571428,0.17468571428571428,0.17468571428571428,0.17609142857142857,0.17468571428571428,0.17609142857142857,0.2384,0.17609142857142857,0.17468571428571428,0.22333714285714285,0.2034857142857143,0.11677714285714286,0.08713142857142857,0.11473142857142857,0.02654857142857143,0.022697142857142857,0.12878857142857142,0.036,0.02718857142857143,0.026834285714285713,0.025291428571428572,0.14078857142857143,0.02798857142857143,0.029645714285714286,0.017462857142857145,0.031291428571428574,0.034525714285714285,0.02465142857142857,0.02678857142857143,0.030994285714285714,0.0268,0.031291428571428574,0.03264,0.026914285714285714,0.033222857142857144,0.026811428571428573,0.0176,0.02656,0.026811428571428573,0.03418285714285714,0.03418285714285714,0.015074285714285714,0.015074285714285714,0.026434285714285716,0.027405714285714287,0.01992,0.024834285714285715,0.025657142857142858,0.02985142857142857,0.02654857142857143,0.02568,0.02410285714285714,0.015382857142857143,0.02721142857142857,0.07246857142857142,0.11458285714285714,0.056285714285714286,0.06024,0.018971428571428573
Max Violations Committee,0.2855068571428571,0.2857142857142857,0.0,0.2452342857142857,0.2848914285714286,0.2773257142857143,0.2840114285714286,0.2782857142857143,0.2782857142857143,0.2782857142857143,0.2782857142857143,0.2773257142857143,0.2782857142857143,0.2773257142857143,0.25369142857142857,0.2773257142857143,0.2782857142857143,0.26076571428571427,0.2739885714285714,0.2827314285714286,0.28365714285714283,0.28314285714285714,0.28554285714285715,0.2854285714285714,0.28262857142857145,0.28533714285714284,0.28561142857142857,0.28561142857142857,0.2855885714285714,0.25458285714285717,0.2856,0.28540571428571426,0.28557714285714286,0.28522285714285717,0.2769028571428571,0.28553142857142855,0.28546285714285713,0.2853257142857143,0.2854514285714286,0.28522285714285717,0.28512,0.28549714285714284,0.28449142857142856,0.28541714285714287,0.2853942857142857,0.28557714285714286,0.2855542857142857,0.28032,0.28032,0.28563428571428573,0.28563428571428573,0.2856228571428571,0.28528,0.28550857142857144,0.28536,0.28534857142857145,0.28544,0.28557714285714286,0.28475428571428574,0.2856,0.2855885714285714,0.28554285714285715,0.2842057142857143,0.28170285714285714,0.2848685714285714,0.28458285714285714,0.28553142857142855
Random Choice,0.2441497142857143,0.24413714285714286,0.2452342857142857,0.0,0.24437714285714285,0.2454742857142857,0.24430857142857143,0.24565714285714285,0.24565714285714285,0.24565714285714285,0.24565714285714285,0.2454742857142857,0.24565714285714285,0.2454742857142857,0.24376,0.2454742857142857,0.24565714285714285,0.24416,0.24418285714285715,0.24454857142857142,0.24432,0.2446742857142857,0.24412571428571428,0.24437714285714285,0.24507428571428572,0.2438857142857143,0.24425142857142856,0.24425142857142856,0.24426285714285714,0.24453714285714287,0.24420571428571428,0.24446857142857142,0.24414857142857144,0.24430857142857143,0.24468571428571428,0.24414857142857144,0.24427428571428572,0.24434285714285714,0.24426285714285714,0.24430857142857143,0.2444457142857143,0.24413714285714286,0.24435428571428572,0.24427428571428572,0.24457142857142858,0.24426285714285714,0.24428571428571427,0.24470857142857144,0.24470857142857144,0.24426285714285714,0.24426285714285714,0.24419428571428572,0.24406857142857144,0.24418285714285715,0.24448,0.2443657142857143,0.24441142857142859,0.24426285714285714,0.2444,0.24413714285714286,0.24398857142857142,0.24437714285714285,0.24434285714285714,0.24433142857142856,0.24454857142857142,0.24434285714285714,0.24420571428571428
Borda ranking,0.053568,0.05395428571428571,0.2848914285714286,0.24437714285714285,0.0,0.19969142857142858,0.13048,0.19900571428571429,0.19900571428571429,0.19900571428571429,0.19900571428571429,0.19969142857142858,0.19900571428571429,0.19969142857142858,0.24553142857142857,0.19969142857142858,0.19900571428571429,0.23001142857142856,0.18877714285714287,0.13214857142857142,0.06198857142857143,0.13466285714285714,0.054868571428571426,0.05776,0.15457142857142858,0.05462857142857143,0.052822857142857144,0.05256,0.052148571428571426,0.14989714285714287,0.05325714285714286,0.054868571428571426,0.03753142857142857,0.05332571428571429,0.06437714285714286,0.05155428571428571,0.05228571428571428,0.054034285714285715,0.052422857142857146,0.05332571428571429,0.054125714285714284,0.052514285714285715,0.05557714285714286,0.052514285714285715,0.053302857142857145,0.052205714285714286,0.05221714285714286,0.06346285714285714,0.06346285714285714,0.04769142857142857,0.04769142857142857,0.052617142857142855,0.05838857142857143,0.03404571428571428,0.05898285714285714,0.05841142857142857,0.05499428571428571,0.052194285714285714,0.06466285714285715,0.051634285714285716,0.04109714285714286,0.05064,0.06796571428571428,0.11379428571428571,0.04747428571428571,0.09724571428571428,0.058434285714285716
Plurality ranking,0.17622000000000004,0.17609142857142857,0.2773257142857143,0.2454742857142857,0.19969142857142858,0.0,0.13453714285714286,0.027737142857142856,0.027737142857142856,0.027737142857142856,0.027737142857142856,0.0,0.027737142857142856,0.0,0.24832,0.0,0.027737142857142856,0.20242285714285715,0.2410742857142857,0.17130285714285715,0.2164457142857143,0.12913142857142856,0.17245714285714286,0.1694057142857143,0.10144,0.18149714285714286,0.17481142857142856,0.17488,0.17493714285714285,0.2016342857142857,0.17481142857142856,0.17373714285714287,0.18057142857142858,0.17530285714285715,0.1811542857142857,0.17544,0.17522285714285715,0.17534857142857144,0.17522285714285715,0.17530285714285715,0.17544,0.17505142857142858,0.17596571428571428,0.17532571428571428,0.17570285714285713,0.1752,0.17517714285714286,0.18,0.18,0.17768,0.17768,0.1750057142857143,0.16524571428571427,0.18142857142857144,0.16780571428571428,0.16888,0.17354285714285714,0.17521142857142857,0.15081142857142857,0.17532571428571428,0.17922285714285716,0.17569142857142858,0.20190857142857144,0.19352,0.19030857142857144,0.1472,0.16749714285714284
STV,0.10382457142857142,0.10364571428571429,0.2840114285714286,0.24430857142857143,0.13048,0.13453714285714286,0.0,0.13244571428571428,0.13244571428571428,0.13244571428571428,0.13244571428571428,0.13453714285714286,0.13244571428571428,0.13453714285714286,0.2391657142857143,0.13453714285714286,0.13244571428571428,0.21354285714285715,0.21882285714285715,0.1314742857142857,0.15590857142857142,0.036674285714285715,0.10733714285714285,0.10051428571428571,0.08772571428571428,0.11774857142857142,0.1104,0.11026285714285715,0.10972571428571429,0.1792,0.11057142857142857,0.10852571428571428,0.10954285714285714,0.11140571428571429,0.11811428571428571,0.1096,0.11037714285714285,0.11232,0.11038857142857143,0.11140571428571429,0.11234285714285715,0.11035428571428571,0.11305142857142857,0.11046857142857143,0.10792,0.11035428571428571,0.11038857142857143,0.11732571428571428,0.11732571428571428,0.10843428571428572,0.10843428571428572,0.11,0.10674285714285714,0.11034285714285715,0.09777142857142856,0.09889142857142857,0.10802285714285714,0.11035428571428571,0.10408,0.10950857142857143,0.10856,0.11088,0.14088,0.1512,0.12772571428571428,0.0748,0.1004
Approval Voting (AV),0.17481314285714283,0.17468571428571428,0.2782857142857143,0.24565714285714285,0.19900571428571429,0.027737142857142856,0.13244571428571428,0.0,0.0,0.0,0.0,0.027737142857142856,0.0,0.027737142857142856,0.23965714285714285,0.027737142857142856,0.0,0.20203428571428572,0.24626285714285714,0.17224,0.21625142857142857,0.12936,0.17204571428571427,0.16890285714285713,0.10410285714285715,0.1811657142857143,0.17467428571428573,0.17470857142857144,0.17461714285714286,0.20648,0.17472,0.17368,0.17950857142857143,0.17540571428571428,0.18129142857142858,0.17516571428571429,0.17505142857142858,0.17544,0.17505142857142858,0.17540571428571428,0.17566857142857142,0.17488,0.17625142857142856,0.17514285714285716,0.17509714285714287,0.17498285714285713,0.17494857142857143,0.18029714285714285,0.18029714285714285,0.17664,0.17664,0.17482285714285714,0.16552,0.1804342857142857,0.16742857142857143,0.16877714285714285,0.17342857142857143,0.1749942857142857,0.15329142857142858,0.17497142857142858,0.1782857142857143,0.17549714285714285,0.20161142857142858,0.19712,0.18958857142857144,0.1464457142857143,0.16708571428571428
Proportional Approval Voting (PAV),0.17481314285714283,0.17468571428571428,0.2782857142857143,0.24565714285714285,0.19900571428571429,0.027737142857142856,0.13244571428571428,0.0,0.0,0.0,0.0,0.027737142857142856,0.0,0.027737142857142856,0.23965714285714285,0.027737142857142856,0.0,0.20203428571428572,0.24626285714285714,0.17224,0.21625142857142857,0.12936,0.17204571428571427,0.16890285714285713,0.10410285714285715,0.1811657142857143,0.17467428571428573,0.17470857142857144,0.17461714285714286,0.20648,0.17472,0.17368,0.17950857142857143,0.17540571428571428,0.18129142857142858,0.17516571428571429,0.17505142857142858,0.17544,0.17505142857142858,0.17540571428571428,0.17566857142857142,0.17488,0.17625142857142856,0.17514285714285716,0.17509714285714287,0.17498285714285713,0.17494857142857143,0.18029714285714285,0.18029714285714285,0.17664,0.17664,0.17482285714285714,0.16552,0.1804342857142857,0.16742857142857143,0.16877714285714285,0.17342857142857143,0.1749942857142857,0.15329142857142858,0.17497142857142858,0.1782857142857143,0.17549714285714285,0.20161142857142858,0.19712,0.18958857142857144,0.1464457142857143,0.16708571428571428
Approval Chamberlin-Courant (CC),0.17481314285714283,0.17468571428571428,0.2782857142857143,0.24565714285714285,0.19900571428571429,0.027737142857142856,0.13244571428571428,0.0,0.0,0.0,0.0,0.027737142857142856,0.0,0.027737142857142856,0.23965714285714285,0.027737142857142856,0.0,0.20203428571428572,0.24626285714285714,0.17224,0.21625142857142857,0.12936,0.17204571428571427,0.16890285714285713,0.10410285714285715,0.1811657142857143,0.17467428571428573,0.17470857142857144,0.17461714285714286,0.20648,0.17472,0.17368,0.17950857142857143,0.17540571428571428,0.18129142857142858,0.17516571428571429,0.17505142857142858,0.17544,0.17505142857142858,0.17540571428571428,0.17566857142857142,0.17488,0.17625142857142856,0.17514285714285716,0.17509714285714287,0.17498285714285713,0.17494857142857143,0.18029714285714285,0.18029714285714285,0.17664,0.17664,0.17482285714285714,0.16552,0.1804342857142857,0.16742857142857143,0.16877714285714285,0.17342857142857143,0.1749942857142857,0.15329142857142858,0.17497142857142858,0.1782857142857143,0.17549714285714285,0.20161142857142858,0.19712,0.18958857142857144,0.1464457142857143,0.16708571428571428
Lexicographic Chamberlin-Courant (lex-CC),0.17481314285714283,0.17468571428571428,0.2782857142857143,0.24565714285714285,0.19900571428571429,0.027737142857142856,0.13244571428571428,0.0,0.0,0.0,0.0,0.027737142857142856,0.0,0.027737142857142856,0.23965714285714285,0.027737142857142856,0.0,0.20203428571428572,0.24626285714285714,0.17224,0.21625142857142857,0.12936,0.17204571428571427,0.16890285714285713,0.10410285714285715,0.1811657142857143,0.17467428571428573,0.17470857142857144,0.17461714285714286,0.20648,0.17472,0.17368,0.17950857142857143,0.17540571428571428,0.18129142857142858,0.17516571428571429,0.17505142857142858,0.17544,0.17505142857142858,0.17540571428571428,0.17566857142857142,0.17488,0.17625142857142856,0.17514285714285716,0.17509714285714287,0.17498285714285713,0.17494857142857143,0.18029714285714285,0.18029714285714285,0.17664,0.17664,0.17482285714285714,0.16552,0.1804342857142857,0.16742857142857143,0.16877714285714285,0.17342857142857143,0.1749942857142857,0.15329142857142858,0.17497142857142858,0.1782857142857143,0.17549714285714285,0.20161142857142858,0.19712,0.18958857142857144,0.1464457142857143,0.16708571428571428
