,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4915879999999999,0.0,0.49021714285714285,0.49061714285714286,0.48998857142857144,0.4894057142857143,0.48894857142857145,0.4884342857142857,0.49024,0.4909485714285714,0.4903085714285714,0.4889942857142857,0.4886628571428571,0.48857142857142855,0.48937142857142857,0.4908457142857143
Borda ranking,0.09333885714285713,0.49021714285714285,0.0,0.2904457142857143,0.20697142857142858,0.10481142857142857,0.11867428571428572,0.4126742857142857,0.17676571428571428,0.3618857142857143,0.24394285714285716,0.16516571428571428,0.3690171428571429,0.13176,0.10341714285714286,0.3059657142857143
Plurality ranking,0.3077982857142857,0.49061714285714286,0.2904457142857143,0.0,0.16625142857142858,0.29301714285714286,0.3140342857142857,0.48216,0.3412342857142857,0.4116457142857143,0.3614171428571429,0.32794285714285715,0.44152,0.31610285714285713,0.3012914285714286,0.38112
STV,0.22535599999999997,0.48998857142857144,0.20697142857142858,0.16625142857142858,0.0,0.2152342857142857,0.22776,0.43044571428571426,0.26362285714285716,0.4157828571428571,0.2862742857142857,0.25342857142857145,0.3798285714285714,0.23337142857142856,0.21853714285714285,0.3361257142857143
Approval Voting (AV),0.11705771428571429,0.4894057142857143,0.10481142857142857,0.29301714285714286,0.2152342857142857,0.0,0.08332571428571428,0.40947428571428574,0.15484571428571428,0.36928,0.24248,0.14794285714285715,0.36562285714285714,0.10357714285714285,0.036937142857142856,0.2983314285714286
Proportional Approval Voting (PAV),0.15351942857142858,0.48894857142857145,0.11867428571428572,0.3140342857142857,0.22776,0.08332571428571428,0.0,0.39705142857142856,0.09100571428571429,0.3427314285714286,0.22296,0.11137142857142857,0.36242285714285716,0.05145142857142857,0.05886857142857143,0.3029942857142857
Approval Chamberlin-Courant (CC),0.41081600000000007,0.4884342857142857,0.4126742857142857,0.48216,0.43044571428571426,0.40947428571428574,0.39705142857142856,0.0,0.37486857142857144,0.5711542857142857,0.27144,0.42181714285714283,0.12246857142857143,0.4027314285714286,0.40573714285714285,0.45915428571428574
Lexicographic Chamberlin-Courant (lex-CC),0.20613714285714288,0.49024,0.17676571428571428,0.3412342857142857,0.26362285714285716,0.15484571428571428,0.09100571428571429,0.37486857142857144,0.0,0.33042285714285713,0.20732571428571428,0.13349714285714287,0.35665142857142856,0.10372571428571428,0.13552,0.31627428571428573
Sequential Approval Chamberlin-Courant (seq-CC),0.3935828571428571,0.4909485714285714,0.3618857142857143,0.4116457142857143,0.4157828571428571,0.36928,0.3427314285714286,0.5711542857142857,0.33042285714285713,0.0,0.4353142857142857,0.3320228571428571,0.55192,0.33573714285714285,0.3558742857142857,0.42972571428571427
Monroe's Approval Rule (Monroe),0.2506045714285714,0.4903085714285714,0.24394285714285716,0.3614171428571429,0.2862742857142857,0.24248,0.22296,0.27144,0.20732571428571428,0.4353142857142857,0.0,0.2539657142857143,0.26392,0.23147428571428572,0.23673142857142856,0.3423657142857143
Greedy Monroe,0.19806514285714288,0.4889942857142857,0.16516571428571428,0.32794285714285715,0.25342857142857145,0.14794285714285715,0.11137142857142857,0.42181714285714283,0.13349714285714287,0.3320228571428571,0.2539657142857143,0.0,0.38653714285714286,0.09525714285714286,0.13368,0.3119085714285714
Minimax Approval Voting (MAV),0.3310422857142857,0.4886628571428571,0.3690171428571429,0.44152,0.3798285714285714,0.36562285714285714,0.36242285714285716,0.12246857142857143,0.35665142857142856,0.55192,0.26392,0.38653714285714286,0.0,0.3684,0.36454857142857144,0.39992
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1665102857142857,0.48857142857142855,0.13176,0.31610285714285713,0.23337142857142856,0.10357714285714285,0.05145142857142857,0.4027314285714286,0.10372571428571428,0.33573714285714285,0.23147428571428572,0.09525714285714286,0.3684,0.0,0.08490285714285714,0.30425142857142856
E Pluribus Hugo (EPH),0.13163371428571427,0.48937142857142857,0.10341714285714286,0.3012914285714286,0.21853714285714285,0.036937142857142856,0.05886857142857143,0.40573714285714285,0.13552,0.3558742857142857,0.23673142857142856,0.13368,0.36454857142857144,0.08490285714285714,0.0,0.30038857142857145
Random Serial Dictator,0.3094971428571429,0.4908457142857143,0.3059657142857143,0.38112,0.3361257142857143,0.2983314285714286,0.3029942857142857,0.45915428571428574,0.31627428571428573,0.42972571428571427,0.3423657142857143,0.3119085714285714,0.39992,0.30425142857142856,0.30038857142857145,0.0
NN,,0.4915879999999999,0.09333885714285713,0.3077982857142857,0.22535599999999997,0.11705771428571429,0.15351942857142858,0.41081600000000007,0.20613714285714288,0.3935828571428571,0.2506045714285714,0.19806514285714288,0.3310422857142857,0.1665102857142857,0.13163371428571427,0.3094971428571429
