,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.49987733333333345,0.0,0.5008533333333334,0.50184,0.50132,0.49812,0.49882666666666664,0.50036,0.49952,0.49850666666666665,0.5003466666666667,0.4975466666666667,0.49932,0.4987066666666667,0.49781333333333333,0.50012
Borda ranking,0.24742466666666668,0.5008533333333334,0.0,0.28813333333333335,0.255,0.17709333333333332,0.19906666666666667,0.38738666666666666,0.309,0.33704,0.38678666666666667,0.28688,0.39728,0.20973333333333333,0.18073333333333333,0.45097333333333334
Plurality ranking,0.3776193333333333,0.50184,0.28813333333333335,0.0,0.17181333333333335,0.36768,0.37237333333333333,0.4533333333333333,0.41041333333333335,0.4176666666666667,0.45269333333333334,0.3973466666666667,0.45937333333333336,0.37437333333333334,0.36824,0.47589333333333333
STV,0.32897466666666675,0.50132,0.255,0.17181333333333335,0.0,0.32162666666666667,0.3264533333333333,0.41705333333333333,0.37661333333333336,0.40074666666666664,0.41644,0.37089333333333335,0.42188,0.3302,0.32269333333333333,0.4696266666666667
Approval Voting (AV),0.28128200000000003,0.49812,0.17709333333333332,0.36768,0.32162666666666667,0.0,0.11044,0.36029333333333335,0.27485333333333334,0.32392,0.35964,0.25769333333333333,0.37090666666666666,0.13710666666666665,0.029186666666666666,0.44524
Proportional Approval Voting (PAV),0.30492066666666673,0.49882666666666664,0.19906666666666667,0.37237333333333333,0.3264533333333333,0.11044,0.0,0.3321733333333333,0.20341333333333333,0.2731866666666667,0.3313333333333333,0.235,0.3452133333333333,0.06961333333333333,0.09564,0.44810666666666665
Approval Chamberlin-Courant (CC),0.38516,0.50036,0.38738666666666666,0.4533333333333333,0.41705333333333333,0.36029333333333335,0.3321733333333333,0.0,0.21128,0.36129333333333336,0.0020266666666666666,0.38853333333333334,0.03693333333333333,0.34182666666666667,0.35785333333333336,0.47812
Lexicographic Chamberlin-Courant (lex-CC),0.3775773333333334,0.49952,0.309,0.41041333333333335,0.37661333333333336,0.27485333333333334,0.20341333333333333,0.21128,0.0,0.23321333333333333,0.21032,0.2935333333333333,0.22524,0.21653333333333333,0.26654666666666665,0.46364
Sequential Approval Chamberlin-Courant (seq-CC),0.43064800000000003,0.49850666666666665,0.33704,0.4176666666666667,0.40074666666666664,0.32392,0.2731866666666667,0.36129333333333336,0.23321333333333333,0.0,0.36089333333333334,0.28676,0.37605333333333335,0.2590266666666667,0.31552,0.46902666666666665
Monroe's Approval Rule (Monroe),0.3848693333333334,0.5003466666666667,0.38678666666666667,0.45269333333333334,0.41644,0.35964,0.3313333333333333,0.0020266666666666666,0.21032,0.36089333333333334,0.0,0.38804,0.03896,0.34108,0.35717333333333334,0.47796
Greedy Monroe,0.38230200000000003,0.4975466666666667,0.28688,0.3973466666666667,0.37089333333333335,0.25769333333333333,0.235,0.38853333333333334,0.2935333333333333,0.28676,0.38804,0.0,0.40002666666666664,0.22986666666666666,0.25218666666666667,0.45956
Minimax Approval Voting (MAV),0.3739153333333333,0.49932,0.39728,0.45937333333333336,0.42188,0.37090666666666666,0.3452133333333333,0.03693333333333333,0.22524,0.37605333333333335,0.03896,0.40002666666666664,0.0,0.3550933333333333,0.36930666666666667,0.47892
Method of Equal Shares (aka Rule X) with Phragmén phase,0.317108,0.4987066666666667,0.20973333333333333,0.37437333333333334,0.3302,0.13710666666666665,0.06961333333333333,0.34182666666666667,0.21653333333333333,0.2590266666666667,0.34108,0.22986666666666666,0.3550933333333333,0.0,0.12488,0.4488
E Pluribus Hugo (EPH),0.288138,0.49781333333333333,0.18073333333333333,0.36824,0.32269333333333333,0.029186666666666666,0.09564,0.35785333333333336,0.26654666666666665,0.31552,0.35717333333333334,0.25218666666666667,0.36930666666666667,0.12488,0.0,0.44622666666666666
Random Serial Dictator,0.4657053333333334,0.50012,0.45097333333333334,0.47589333333333333,0.4696266666666667,0.44524,0.44810666666666665,0.47812,0.46364,0.46902666666666665,0.47796,0.45956,0.47892,0.4488,0.44622666666666666,0.0
NN,,0.49987733333333345,0.24742466666666668,0.3776193333333333,0.32897466666666675,0.28128200000000003,0.30492066666666673,0.38516,0.3775773333333334,0.43064800000000003,0.3848693333333334,0.38230200000000003,0.3739153333333333,0.317108,0.288138,0.4657053333333334
