,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Greedy Monroe,0.166304,0.32008,0.199696,0.0,0.1304,0.025696,0.025696,0.025696,0.025696,0.0,0.025696,0.0,0.325024,0.0,0.025696,0.2492,0.294288,0.215104,0.271696,0.124992,0.162608,0.159552,0.110592,0.172096,0.164464,0.16456,0.165408,0.193056,0.164688,0.163808,0.171536,0.165616,0.172096,0.165712,0.164864,0.165408,0.164912,0.165616,0.165744,0.164816,0.166176,0.164976,0.165424,0.164624,0.16464,0.170352,0.170352,0.169856,0.169856,0.164624,0.159328,0.172272,0.159088,0.159984,0.163712,0.164624,0.144736,0.165616,0.170784,0.165072,0.209536,0.205888,0.182608,0.147792,0.155376
Minimax Approval Voting (MAV),0.3122112,0.321088,0.321472,0.325024,0.312544,0.31416,0.31416,0.31416,0.31416,0.325024,0.31416,0.325024,0.0,0.325024,0.31416,0.3208,0.366432,0.32504,0.3224,0.323984,0.323808,0.322448,0.326528,0.323392,0.324672,0.324512,0.324032,0.344288,0.324976,0.324768,0.319696,0.326208,0.326208,0.324176,0.324832,0.326208,0.324864,0.326208,0.326208,0.324784,0.326208,0.324864,0.320288,0.324608,0.324608,0.326208,0.326208,0.319456,0.319456,0.324528,0.32296,0.319552,0.322432,0.323008,0.324688,0.324608,0.319376,0.323728,0.319632,0.324864,0.322432,0.3548,0.32056,0.318928,0.31944
Method of Equal Shares (aka Rule X) with Phragmén phase,0.166304,0.32008,0.199696,0.0,0.1304,0.025696,0.025696,0.025696,0.025696,0.0,0.025696,0.0,0.325024,0.0,0.025696,0.2492,0.294288,0.215104,0.271696,0.124992,0.162608,0.159552,0.110592,0.172096,0.164464,0.16456,0.165408,0.193056,0.164688,0.163808,0.171536,0.165616,0.172096,0.165712,0.164864,0.165408,0.164912,0.165616,0.165744,0.164816,0.166176,0.164976,0.165424,0.164624,0.16464,0.170352,0.170352,0.169856,0.169856,0.164624,0.159328,0.172272,0.159088,0.159984,0.163712,0.164624,0.144736,0.165616,0.170784,0.165072,0.209536,0.205888,0.182608,0.147792,0.155376
E Pluribus Hugo (EPH),0.165712,0.320416,0.200016,0.025696,0.12944,0.0,0.0,0.0,0.0,0.025696,0.0,0.025696,0.31416,0.025696,0.0,0.250208,0.298704,0.21568,0.272752,0.126816,0.16392,0.160896,0.113888,0.173104,0.165824,0.165872,0.166576,0.197456,0.166064,0.1652,0.171872,0.167104,0.173296,0.166976,0.166384,0.167088,0.166416,0.167104,0.167344,0.166288,0.167824,0.166464,0.166288,0.166,0.166,0.171776,0.171776,0.170464,0.170464,0.165984,0.160864,0.172464,0.160416,0.161472,0.165104,0.166,0.147648,0.166704,0.171136,0.16648,0.209872,0.211104,0.183088,0.148176,0.156368
Random Serial Dictator,0.26990959999999997,0.320576,0.277792,0.2492,0.260768,0.250208,0.250208,0.250208,0.250208,0.2492,0.250208,0.2492,0.3208,0.2492,0.250208,0.0,0.31072,0.282336,0.302608,0.259984,0.269072,0.268016,0.257472,0.270752,0.2696,0.269648,0.269936,0.278272,0.269504,0.269184,0.270816,0.269824,0.271936,0.270016,0.269728,0.2696,0.269744,0.269824,0.269696,0.269728,0.269952,0.269792,0.269712,0.269696,0.269696,0.271152,0.271152,0.270432,0.270432,0.269584,0.268256,0.27112,0.268032,0.268352,0.2692,0.269696,0.266336,0.269888,0.2708,0.269872,0.279168,0.28024,0.272496,0.265456,0.267856
Anti-Plurality,0.21468480000000004,0.319824,0.179472,0.294288,0.242048,0.298704,0.298704,0.298704,0.298704,0.294288,0.298704,0.294288,0.366432,0.294288,0.298704,0.31072,0.0,0.197888,0.161104,0.23784,0.206544,0.209952,0.251152,0.204832,0.205184,0.205136,0.205264,0.219824,0.205136,0.205904,0.202672,0.204656,0.211456,0.204944,0.20488,0.204752,0.204912,0.204656,0.204544,0.204976,0.20456,0.204896,0.209952,0.204928,0.20496,0.208704,0.208704,0.206656,0.206656,0.205216,0.208144,0.2012,0.210352,0.209424,0.205968,0.204928,0.21712,0.205184,0.204064,0.204,0.196576,0.188976,0.200464,0.221648,0.213632
Two-Approval,0.0947112,0.320304,0.085984,0.215104,0.140704,0.21568,0.21568,0.21568,0.21568,0.215104,0.21568,0.215104,0.32504,0.215104,0.21568,0.282336,0.197888,0.0,0.16752,0.143888,0.093776,0.096448,0.156672,0.093872,0.0928,0.09256,0.092128,0.145888,0.093008,0.093632,0.089856,0.092704,0.101344,0.091792,0.092496,0.093104,0.09256,0.092704,0.09304,0.09256,0.093328,0.092512,0.09392,0.092528,0.092608,0.099264,0.099264,0.0888,0.0888,0.092512,0.095376,0.090176,0.096496,0.095984,0.093568,0.092528,0.100368,0.091936,0.08928,0.09256,0.0244,0.090288,0.075424,0.107264,0.098064
Three-Approval,0.1514296,0.32,0.111584,0.271696,0.198624,0.272752,0.272752,0.272752,0.272752,0.271696,0.272752,0.271696,0.3224,0.271696,0.272752,0.302608,0.161104,0.16752,0.0,0.20192,0.15176,0.154768,0.2168,0.147728,0.15088,0.150768,0.150192,0.19248,0.150896,0.15176,0.14248,0.150256,0.15744,0.14984,0.1504,0.150656,0.150432,0.150256,0.150448,0.150496,0.15088,0.150448,0.150656,0.150464,0.150464,0.15568,0.15568,0.146016,0.146016,0.150672,0.153552,0.141072,0.15528,0.154544,0.151888,0.150464,0.161056,0.149952,0.143488,0.149728,0.155632,0.188672,0.139968,0.169008,0.157152
Instant Runoff,0.09199759999999998,0.319312,0.11904,0.124992,0.03272,0.126816,0.126816,0.126816,0.126816,0.124992,0.126816,0.124992,0.323984,0.124992,0.126816,0.259984,0.23784,0.143888,0.20192,0.0,0.07648,0.068384,0.05032,0.090144,0.07896,0.079168,0.079984,0.12848,0.079104,0.075168,0.087824,0.080256,0.091648,0.080144,0.07936,0.07944,0.079344,0.080256,0.080192,0.079392,0.080672,0.079392,0.085008,0.079296,0.079344,0.088912,0.088912,0.087328,0.087328,0.079232,0.079248,0.088672,0.06704,0.068816,0.074928,0.079296,0.081392,0.080208,0.086992,0.079552,0.13584,0.1512,0.110496,0.071072,0.079232
Bottom-Two-Runoff Instant Runoff,0.0276024,0.320144,0.05784,0.162608,0.085568,0.16392,0.16392,0.16392,0.16392,0.162608,0.16392,0.162608,0.323808,0.162608,0.16392,0.269072,0.206544,0.093776,0.15176,0.07648,0.0,0.00864,0.08728,0.01928,0.004912,0.005072,0.006176,0.078688,0.005184,0.005792,0.016736,0.007872,0.023104,0.007008,0.005712,0.006928,0.005776,0.007872,0.008,0.00568,0.009568,0.00584,0.016816,0.00528,0.005344,0.019904,0.019904,0.015632,0.015632,0.005168,0.008096,0.018096,0.00944,0.008768,0.005936,0.00528,0.017872,0.00664,0.015664,0.005552,0.07984,0.112896,0.053312,0.027808,0.015664
Benham,0.0243832,0.320032,0.060848,0.159552,0.080128,0.160896,0.160896,0.160896,0.160896,0.159552,0.160896,0.159552,0.322448,0.159552,0.160896,0.268016,0.209952,0.096448,0.154768,0.068384,0.00864,0.0,0.082272,0.024304,0.011488,0.011664,0.0124,0.08216,0.011648,0.007744,0.020192,0.0128,0.024768,0.01248,0.011728,0.012096,0.011728,0.0128,0.012848,0.011792,0.013424,0.011776,0.017424,0.011728,0.011792,0.02192,0.02192,0.019568,0.019568,0.011712,0.012032,0.021104,0.001344,0.00264,0.007824,0.011728,0.014816,0.01256,0.019168,0.012032,0.082944,0.116304,0.055424,0.0236,0.01104
PluralityWRunoff PUT,0.10117440000000001,0.319904,0.131648,0.110592,0.069472,0.113888,0.113888,0.113888,0.113888,0.110592,0.113888,0.110592,0.326528,0.110592,0.113888,0.257472,0.251152,0.156672,0.2168,0.05032,0.08728,0.082272,0.0,0.099344,0.088608,0.088704,0.08968,0.132032,0.088688,0.086624,0.0984,0.089664,0.100672,0.089984,0.088912,0.08904,0.088912,0.089664,0.089664,0.08896,0.090096,0.08896,0.094112,0.088832,0.08888,0.097904,0.097904,0.097072,0.097072,0.088832,0.088704,0.099456,0.081984,0.082368,0.086688,0.088832,0.089104,0.089984,0.097328,0.089264,0.148736,0.16248,0.123344,0.080112,0.086816
Coombs,0.035055199999999995,0.320288,0.058816,0.172096,0.09488,0.173104,0.173104,0.173104,0.173104,0.172096,0.173104,0.172096,0.323392,0.172096,0.173104,0.270752,0.204832,0.093872,0.147728,0.090144,0.01928,0.024304,0.099344,0.0,0.01592,0.015616,0.01536,0.084608,0.015952,0.019216,0.023616,0.01664,0.0312,0.015488,0.015728,0.016592,0.015824,0.01664,0.01712,0.015808,0.017984,0.015808,0.025472,0.015424,0.015504,0.028064,0.028064,0.022528,0.022528,0.015808,0.022224,0.024368,0.02464,0.02368,0.019312,0.015424,0.03088,0.015264,0.022864,0.015696,0.078448,0.113792,0.054656,0.040304,0.027568
Baldwin,0.028680800000000003,0.320208,0.057712,0.164464,0.087904,0.165824,0.165824,0.165824,0.165824,0.164464,0.165824,0.164464,0.324672,0.164464,0.165824,0.2696,0.205184,0.0928,0.15088,0.07896,0.004912,0.011488,0.088608,0.01592,0.0,0.000752,0.003024,0.076592,0.00064,0.005296,0.01584,0.005008,0.021968,0.004256,0.002096,0.003968,0.002192,0.005008,0.00552,0.002016,0.007328,0.00224,0.015968,0.001392,0.001376,0.01848,0.01848,0.014064,0.014064,0.001024,0.008752,0.017968,0.01192,0.0108,0.005472,0.001392,0.019728,0.003856,0.014768,0.002096,0.078512,0.111456,0.05264,0.029344,0.017088
Strict Nanson,0.0282552,0.320176,0.05728,0.16456,0.08768,0.165872,0.165872,0.165872,0.165872,0.16456,0.165872,0.16456,0.324512,0.16456,0.165872,0.269648,0.205136,0.09256,0.150768,0.079168,0.005072,0.011664,0.088704,0.015616,0.000752,0.0,0.002336,0.076848,0.001296,0.005504,0.015376,0.004928,0.02216,0.003728,0.001664,0.004464,0.00176,0.004928,0.005776,0.001472,0.007584,0.001808,0.015872,0.0008,0.000784,0.01872,0.01872,0.013456,0.013456,0.000768,0.008992,0.017536,0.012128,0.010992,0.00568,0.0008,0.019824,0.003168,0.01416,0.001648,0.078208,0.11128,0.052288,0.029088,0.016848
Weak Nanson,0.026711199999999997,0.320016,0.05624,0.165408,0.08728,0.166576,0.166576,0.166576,0.166576,0.165408,0.166576,0.165408,0.324032,0.165408,0.166576,0.269936,0.205264,0.092128,0.150192,0.079984,0.006176,0.0124,0.08968,0.01536,0.003024,0.002336,0.0,0.07792,0.003568,0.006528,0.014304,0.006384,0.0228,0.002208,0.003088,0.005968,0.0032,0.006384,0.007264,0.003008,0.008688,0.003248,0.01576,0.00216,0.002144,0.0196,0.0196,0.011696,0.011696,0.002976,0.009728,0.016496,0.012944,0.01184,0.006704,0.00216,0.020672,0.00112,0.012352,0.003008,0.077456,0.111104,0.051584,0.029664,0.016064
Iterated Removal Condorcet Loser,0.1004736,0.319424,0.120064,0.193056,0.142,0.197456,0.197456,0.197456,0.197456,0.193056,0.197456,0.193056,0.344288,0.193056,0.197456,0.278272,0.219824,0.145888,0.19248,0.12848,0.078688,0.08216,0.132032,0.084608,0.076592,0.076848,0.07792,0.0,0.076352,0.076784,0.087792,0.073392,0.082832,0.077072,0.075696,0.073712,0.07552,0.073392,0.071664,0.07576,0.069392,0.075392,0.086096,0.076624,0.07656,0.07944,0.07944,0.088064,0.088064,0.076832,0.079216,0.08808,0.082288,0.080992,0.076752,0.076624,0.089488,0.078272,0.087872,0.076208,0.136464,0.150448,0.115984,0.096592,0.088016
Raynaud,0.029168799999999995,0.32024,0.058016,0.164688,0.088256,0.166064,0.166064,0.166064,0.166064,0.164688,0.166064,0.164688,0.324976,0.164688,0.166064,0.269504,0.205136,0.093008,0.150896,0.079104,0.005184,0.011648,0.088688,0.015952,0.00064,0.001296,0.003568,0.076352,0.0,0.005344,0.016144,0.00512,0.021824,0.004752,0.002624,0.003488,0.002704,0.00512,0.005232,0.002512,0.007056,0.002768,0.016,0.001968,0.001952,0.018272,0.018272,0.014672,0.014672,0.001408,0.008912,0.018272,0.012064,0.010912,0.00552,0.001968,0.019952,0.004416,0.01536,0.002528,0.078736,0.11144,0.053072,0.02968,0.017488
Tideman Alternative Top Cycle,0.0300664,0.319984,0.058592,0.163808,0.086064,0.1652,0.1652,0.1652,0.1652,0.163808,0.1652,0.163808,0.324768,0.163808,0.1652,0.269184,0.205904,0.093632,0.15176,0.075168,0.005792,0.007744,0.086624,0.019216,0.005296,0.005504,0.006528,0.076784,0.005344,0.0,0.017888,0.00672,0.021888,0.006768,0.005776,0.006,0.005792,0.00672,0.006688,0.005712,0.007488,0.00584,0.017712,0.005824,0.005824,0.01864,0.01864,0.017168,0.017168,0.005568,0.00792,0.018848,0.008128,0.00728,0.000288,0.005824,0.019072,0.006832,0.017088,0.005904,0.07968,0.11216,0.054144,0.02928,0.016384
Knockout Voting,0.017203200000000002,0.32024,0.04224,0.171536,0.083792,0.171872,0.171872,0.171872,0.171872,0.171536,0.171872,0.171536,0.319696,0.171536,0.171872,0.270816,0.202672,0.089856,0.14248,0.087824,0.016736,0.020192,0.0984,0.023616,0.01584,0.015376,0.014304,0.087792,0.016144,0.017888,0.0,0.017744,0.027296,0.014368,0.01536,0.017184,0.015472,0.017744,0.018256,0.015344,0.019248,0.01552,0.017056,0.015088,0.01512,0.025536,0.025536,0.008864,0.008864,0.015552,0.019408,0.002496,0.020784,0.020112,0.018032,0.015088,0.0268,0.014016,0.002912,0.014256,0.073664,0.11656,0.045616,0.035392,0.023152
Banks,0.0318856,0.32,0.058096,0.165616,0.08888,0.167104,0.167104,0.167104,0.167104,0.165616,0.167104,0.165616,0.326208,0.165616,0.167104,0.269824,0.204656,0.092704,0.150256,0.080256,0.007872,0.0128,0.089664,0.01664,0.005008,0.004928,0.006384,0.073392,0.00512,0.00672,0.017744,0.0,0.01976,0.005648,0.003616,0.004192,0.003408,0.0,0.001952,0.00368,0.004096,0.003568,0.016784,0.00464,0.00456,0.015776,0.015776,0.01752,0.01752,0.004832,0.0104,0.018352,0.013216,0.01184,0.006816,0.00464,0.02088,0.006944,0.01728,0.004976,0.078192,0.109808,0.053072,0.031072,0.017632
Condorcet,0.033543199999999995,0.320192,0.067168,0.172096,0.093392,0.173296,0.173296,0.173296,0.173296,0.172096,0.173296,0.172096,0.326208,0.172096,0.173296,0.271936,0.211456,0.101344,0.15744,0.091648,0.023104,0.024768,0.100672,0.0312,0.021968,0.02216,0.0228,0.082832,0.021824,0.021888,0.027296,0.01976,0.0,0.022272,0.021328,0.019984,0.021168,0.01976,0.01864,0.021392,0.017024,0.021056,0.025936,0.021968,0.02192,0.007312,0.007312,0.027312,0.027312,0.022112,0.023792,0.027424,0.024608,0.02392,0.02184,0.021968,0.02736,0.023072,0.027344,0.021712,0.08704,0.120016,0.061808,0.039808,0.027552
Copeland,0.026683199999999997,0.320128,0.056128,0.165712,0.087024,0.166976,0.166976,0.166976,0.166976,0.165712,0.166976,0.165712,0.324176,0.165712,0.166976,0.270016,0.204944,0.091792,0.14984,0.080144,0.007008,0.01248,0.089984,0.015488,0.004256,0.003728,0.002208,0.077072,0.004752,0.006768,0.014368,0.005648,0.022272,0.0,0.002368,0.00552,0.00256,0.005648,0.006624,0.002608,0.007824,0.002624,0.014688,0.003312,0.003376,0.018944,0.018944,0.012128,0.012128,0.003552,0.010352,0.016384,0.013104,0.011904,0.006832,0.003312,0.020976,0.001392,0.011728,0.003952,0.076752,0.110624,0.05128,0.029696,0.015584
Llull,0.028541600000000007,0.319936,0.057072,0.164864,0.087856,0.166384,0.166384,0.166384,0.166384,0.164864,0.166384,0.164864,0.324832,0.164864,0.166384,0.269728,0.20488,0.092496,0.1504,0.07936,0.005712,0.011728,0.088912,0.015728,0.002096,0.001664,0.003088,0.075696,0.002624,0.005776,0.01536,0.003616,0.021328,0.002368,0.0,0.003264,0.000208,0.003616,0.004512,0.000448,0.006416,0.000336,0.014624,0.00112,0.001168,0.017696,0.017696,0.014048,0.014048,0.001424,0.009488,0.017328,0.01232,0.011056,0.005888,0.00112,0.020128,0.003472,0.014,0.001824,0.077936,0.110896,0.052144,0.029232,0.016928
Uncovered Set,0.031613600000000006,0.319888,0.05824,0.165408,0.08976,0.167088,0.167088,0.167088,0.167088,0.165408,0.167088,0.165408,0.326208,0.165408,0.167088,0.2696,0.204752,0.093104,0.150656,0.07944,0.006928,0.012096,0.08904,0.016592,0.003968,0.004464,0.005968,0.073712,0.003488,0.006,0.017184,0.004192,0.019984,0.00552,0.003264,0.0,0.003056,0.004192,0.00224,0.00336,0.004352,0.003216,0.014512,0.004304,0.004224,0.015952,0.015952,0.0172,0.0172,0.004512,0.009984,0.018496,0.0124,0.011088,0.006064,0.004304,0.020672,0.006656,0.017072,0.004016,0.07896,0.110768,0.053504,0.03096,0.018896
Uncovered Set - Fishburn,0.028573599999999998,0.319936,0.057184,0.164912,0.087856,0.166416,0.166416,0.166416,0.166416,0.164912,0.166416,0.164912,0.324864,0.164912,0.166416,0.269744,0.204912,0.09256,0.150432,0.079344,0.005776,0.011728,0.088912,0.015824,0.002192,0.00176,0.0032,0.07552,0.002704,0.005792,0.015472,0.003408,0.021168,0.00256,0.000208,0.003056,0.0,0.003408,0.004304,0.000496,0.00624,0.00016,0.014416,0.001248,0.001296,0.017536,0.017536,0.01416,0.01416,0.001456,0.009536,0.01744,0.012304,0.011056,0.005888,0.001248,0.020176,0.0036,0.014128,0.001952,0.078,0.11088,0.052224,0.029248,0.016992
Uncovered Set - Bordes,0.0318856,0.32,0.058096,0.165616,0.08888,0.167104,0.167104,0.167104,0.167104,0.165616,0.167104,0.165616,0.326208,0.165616,0.167104,0.269824,0.204656,0.092704,0.150256,0.080256,0.007872,0.0128,0.089664,0.01664,0.005008,0.004928,0.006384,0.073392,0.00512,0.00672,0.017744,0.0,0.01976,0.005648,0.003616,0.004192,0.003408,0.0,0.001952,0.00368,0.004096,0.003568,0.016784,0.00464,0.00456,0.015776,0.015776,0.01752,0.01752,0.004832,0.0104,0.018352,0.013216,0.01184,0.006816,0.00464,0.02088,0.006944,0.01728,0.004976,0.078192,0.109808,0.053072,0.031072,0.017632
