,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.40947085714285714,0.0,0.40963428571428573,0.40793142857142856,0.40810285714285716,0.40822857142857144,0.40681142857142855,0.40731428571428574,0.40750857142857144,0.4064457142857143,0.40793142857142856,0.40675428571428573,0.4088342857142857,0.4062742857142857,0.40813714285714287,0.4074514285714286
Borda ranking,0.07162457142857143,0.40963428571428573,0.0,0.31339428571428574,0.23606857142857143,0.18981714285714285,0.20442285714285716,0.2547542857142857,0.24741714285714286,0.2450057142857143,0.24378285714285713,0.23755428571428572,0.40976,0.20673142857142857,0.18812571428571429,0.33882285714285715
Plurality ranking,0.2945754285714286,0.40793142857142856,0.31339428571428574,0.0,0.17059428571428573,0.23962285714285714,0.28194285714285716,0.32317714285714283,0.3193142857142857,0.3197942857142857,0.3106514285714286,0.31244571428571427,0.4209257142857143,0.2808685714285714,0.24930285714285713,0.3483428571428571
STV,0.23035314285714284,0.40810285714285716,0.23606857142857143,0.17059428571428573,0.0,0.20704,0.21869714285714287,0.2642514285714286,0.25945142857142856,0.26221714285714287,0.25096,0.2537257142857143,0.40305142857142856,0.22117714285714285,0.20625142857142856,0.3419542857142857
Approval Voting (AV),0.16639485714285715,0.40822857142857144,0.18981714285714285,0.23962285714285714,0.20704,0.0,0.1287542857142857,0.20397714285714286,0.19730285714285714,0.19993142857142857,0.19165714285714286,0.19045714285714285,0.39878857142857144,0.13533714285714285,0.04432,0.31732571428571427
Proportional Approval Voting (PAV),0.20501142857142854,0.40681142857142855,0.20442285714285716,0.28194285714285716,0.21869714285714287,0.1287542857142857,0.0,0.09130285714285714,0.07970285714285714,0.11346285714285714,0.07824,0.10278857142857142,0.40121142857142855,0.046514285714285716,0.10248,0.3259885714285714
Approval Chamberlin-Courant (CC),0.26435485714285717,0.40731428571428574,0.2547542857142857,0.32317714285714283,0.2642514285714286,0.20397714285714286,0.09130285714285714,0.0,0.01502857142857143,0.09003428571428572,0.034788571428571426,0.09353142857142857,0.39734857142857144,0.11275428571428571,0.18189714285714287,0.3390971428571429
Lexicographic Chamberlin-Courant (lex-CC),0.25805485714285714,0.40750857142857144,0.24741714285714286,0.3193142857142857,0.25945142857142856,0.19730285714285714,0.07970285714285714,0.01502857142857143,0.0,0.07706285714285714,0.041737142857142855,0.08101714285714286,0.40389714285714284,0.10123428571428572,0.17390857142857144,0.33770285714285714
Sequential Approval Chamberlin-Courant (seq-CC),0.25604571428571427,0.4064457142857143,0.2450057142857143,0.3197942857142857,0.26221714285714287,0.19993142857142857,0.11346285714285714,0.09003428571428572,0.07706285714285714,0.0,0.11424,0.014354285714285714,0.4206971428571429,0.07675428571428572,0.1758057142857143,0.33803428571428573
Monroe's Approval Rule (Monroe),0.25237314285714285,0.40793142857142856,0.24378285714285713,0.3106514285714286,0.25096,0.19165714285714286,0.07824,0.034788571428571426,0.041737142857142855,0.11424,0.0,0.10384,0.39678857142857143,0.09897142857142857,0.16957714285714287,0.33649142857142855
Greedy Monroe,0.24765485714285718,0.40675428571428573,0.23755428571428572,0.31244571428571427,0.2537257142857143,0.19045714285714285,0.10278857142857142,0.09353142857142857,0.08101714285714286,0.014354285714285714,0.10384,0.0,0.42054857142857144,0.06622857142857143,0.16613714285714284,0.3355885714285714
Minimax Approval Voting (MAV),0.3936680000000001,0.4088342857142857,0.40976,0.4209257142857143,0.40305142857142856,0.39878857142857144,0.40121142857142855,0.39734857142857144,0.40389714285714284,0.4206971428571429,0.39678857142857143,0.42054857142857144,0.0,0.41278857142857145,0.40268571428571426,0.40826285714285715
Method of Equal Shares (aka Rule X) with Phragmén phase,0.20748971428571428,0.4062742857142857,0.20673142857142857,0.2808685714285714,0.22117714285714285,0.13533714285714285,0.046514285714285716,0.11275428571428571,0.10123428571428572,0.07675428571428572,0.09897142857142857,0.06622857142857143,0.41278857142857145,0.0,0.10837714285714285,0.3257942857142857
E Pluribus Hugo (EPH),0.17311371428571434,0.40813714285714287,0.18812571428571429,0.24930285714285713,0.20625142857142856,0.04432,0.10248,0.18189714285714287,0.17390857142857144,0.1758057142857143,0.16957714285714287,0.16613714285714284,0.40268571428571426,0.10837714285714285,0.0,0.31936
Random Serial Dictator,0.33535600000000004,0.4074514285714286,0.33882285714285715,0.3483428571428571,0.3419542857142857,0.31732571428571427,0.3259885714285714,0.3390971428571429,0.33770285714285714,0.33803428571428573,0.33649142857142855,0.3355885714285714,0.40826285714285715,0.3257942857142857,0.31936,0.0
NN,,0.40947085714285714,0.07162457142857143,0.2945754285714286,0.23035314285714284,0.16639485714285715,0.20501142857142854,0.26435485714285717,0.25805485714285714,0.25604571428571427,0.25237314285714285,0.24765485714285718,0.3936680000000001,0.20748971428571428,0.17311371428571434,0.33535600000000004
