,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.40793942857142856,0.0,0.4072914285714286,0.4078857142857143,0.40740571428571426,0.4067657142857143,0.4058171428571429,0.4064685714285714,0.4064114285714286,0.40622857142857144,0.40645714285714285,0.40622857142857144,0.40626285714285715,0.40589714285714285,0.4068457142857143,0.4102857142857143
Borda ranking,0.2072914285714286,0.4072914285714286,0.0,0.2502857142857143,0.19798857142857143,0.1901142857142857,0.19898285714285716,0.22409142857142858,0.21309714285714285,0.21805714285714287,0.22409142857142858,0.21808,0.41233142857142857,0.20369142857142858,0.19118857142857143,0.37706285714285714
Plurality ranking,0.3144937142857142,0.4078857142857143,0.2502857142857143,0.0,0.19013714285714287,0.2486857142857143,0.25224,0.27037714285714287,0.2601942857142857,0.25981714285714286,0.27037714285714287,0.2598285714285714,0.43136,0.25269714285714284,0.24835428571428572,0.3832685714285714
STV,0.25618342857142856,0.40740571428571426,0.19798857142857143,0.19013714285714287,0.0,0.19805714285714285,0.19643428571428573,0.21174857142857142,0.20555428571428572,0.21404571428571428,0.21174857142857142,0.21406857142857144,0.3934057142857143,0.20206857142857143,0.1974857142857143,0.37872
Approval Voting (AV),0.2543548571428571,0.4067657142857143,0.1901142857142857,0.2486857142857143,0.19805714285714285,0.0,0.07602285714285714,0.14005714285714285,0.11441142857142857,0.14194285714285715,0.14004571428571427,0.14197714285714286,0.3867542857142857,0.10762285714285715,0.019462857142857143,0.36856
Proportional Approval Voting (PAV),0.26634171428571424,0.4058171428571429,0.19898285714285716,0.25224,0.19643428571428573,0.07602285714285714,0.0,0.07595428571428571,0.042,0.08771428571428572,0.07594285714285715,0.08776,0.3967085714285714,0.050057142857142856,0.07027428571428572,0.3695542857142857
Approval Chamberlin-Courant (CC),0.2776902857142857,0.4064685714285714,0.22409142857142858,0.27037714285714287,0.21174857142857142,0.14005714285714285,0.07595428571428571,0.0,0.03862857142857143,0.09742857142857143,2.2857142857142858e-05,0.09742857142857143,0.38561142857142855,0.08228571428571428,0.1343542857142857,0.37274285714285715
Lexicographic Chamberlin-Courant (lex-CC),0.2796702857142857,0.4064114285714286,0.21309714285714285,0.2601942857142857,0.20555428571428572,0.11441142857142857,0.042,0.03862857142857143,0.0,0.06613714285714285,0.038605714285714285,0.06617142857142858,0.40330285714285713,0.048342857142857146,0.10774857142857143,0.3712114285714286
Sequential Approval Chamberlin-Courant (seq-CC),0.2954605714285714,0.40622857142857144,0.21805714285714287,0.25981714285714286,0.21404571428571428,0.14194285714285715,0.08771428571428572,0.09742857142857143,0.06613714285714285,0.0,0.09740571428571429,9.142857142857143e-05,0.4286285714285714,0.04070857142857143,0.13349714285714287,0.3708228571428571
Monroe's Approval Rule (Monroe),0.27769199999999994,0.40645714285714285,0.22409142857142858,0.27037714285714287,0.21174857142857142,0.14004571428571427,0.07594285714285715,2.2857142857142858e-05,0.038605714285714285,0.09740571428571429,0.0,0.09740571428571429,0.3856342857142857,0.08227428571428572,0.13434285714285715,0.37272
Greedy Monroe,0.29547199999999996,0.40622857142857144,0.21808,0.2598285714285714,0.21406857142857144,0.14197714285714286,0.08776,0.09742857142857143,0.06617142857142858,9.142857142857143e-05,0.09740571428571429,0.0,0.4286628571428571,0.04074285714285714,0.13353142857142858,0.3708228571428571
Minimax Approval Voting (MAV),0.24105714285714283,0.40626285714285715,0.41233142857142857,0.43136,0.3934057142857143,0.3867542857142857,0.3967085714285714,0.38561142857142855,0.40330285714285713,0.4286285714285714,0.3856342857142857,0.4286628571428571,0.0,0.4146742857142857,0.39373714285714284,0.40872
Method of Equal Shares (aka Rule X) with Phragmén phase,0.27937999999999996,0.40589714285714285,0.20369142857142858,0.25269714285714284,0.20206857142857143,0.10762285714285715,0.050057142857142856,0.08228571428571428,0.048342857142857146,0.04070857142857143,0.08227428571428572,0.04074285714285714,0.4146742857142857,0.0,0.09950857142857143,0.37009142857142857
E Pluribus Hugo (EPH),0.25892000000000004,0.4068457142857143,0.19118857142857143,0.24835428571428572,0.1974857142857143,0.019462857142857143,0.07027428571428572,0.1343542857142857,0.10774857142857143,0.13349714285714287,0.13434285714285715,0.13353142857142858,0.39373714285714284,0.09950857142857143,0.0,0.36841142857142856
Random Serial Dictator,0.3868514285714286,0.4102857142857143,0.37706285714285714,0.3832685714285714,0.37872,0.36856,0.3695542857142857,0.37274285714285715,0.3712114285714286,0.3708228571428571,0.37272,0.3708228571428571,0.40872,0.37009142857142857,0.36841142857142856,0.0
NN,,0.40793942857142856,0.2072914285714286,0.3144937142857142,0.25618342857142856,0.2543548571428571,0.26634171428571424,0.2776902857142857,0.2796702857142857,0.2954605714285714,0.27769199999999994,0.29547199999999996,0.24105714285714283,0.27937999999999996,0.25892000000000004,0.3868514285714286
