,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44573066666666666,0.0,0.44606666666666667,0.44450666666666666,0.44392,0.44378666666666666,0.44436,0.44492,0.44484,0.44554666666666665,0.44494666666666666,0.44552,0.44368,0.4454666666666667,0.44422666666666666,0.444
Borda ranking,0.20615466666666668,0.44606666666666667,0.0,0.25378666666666666,0.20668,0.18505333333333332,0.19897333333333334,0.23674666666666666,0.22281333333333334,0.22884,0.23665333333333333,0.22865333333333332,0.45076,0.2074,0.18664,0.40253333333333335
Plurality ranking,0.32001333333333337,0.44450666666666666,0.25378666666666666,0.0,0.18628,0.27137333333333336,0.2779466666666667,0.30129333333333336,0.2908266666666667,0.2913733333333333,0.30118666666666666,0.29141333333333336,0.47226666666666667,0.28001333333333334,0.27208,0.4143733333333333
STV,0.26190599999999997,0.44392,0.20668,0.18628,0.0,0.21717333333333333,0.216,0.2376,0.22986666666666666,0.23868,0.23748,0.23858666666666667,0.43312,0.22281333333333334,0.21704,0.40745333333333333
Approval Voting (AV),0.25285399999999997,0.44378666666666666,0.18505333333333332,0.27137333333333336,0.21717333333333333,0.0,0.09,0.16932,0.14190666666666665,0.16754666666666668,0.16921333333333333,0.16734666666666667,0.42113333333333336,0.12268,0.01968,0.3950266666666667
Proportional Approval Voting (PAV),0.2680793333333333,0.44436,0.19897333333333334,0.2779466666666667,0.216,0.09,0.0,0.09385333333333333,0.05712,0.10330666666666667,0.09376,0.10332,0.43165333333333333,0.05418666666666667,0.08230666666666667,0.3946133333333333
Approval Chamberlin-Courant (CC),0.29016000000000003,0.44492,0.23674666666666666,0.30129333333333336,0.2376,0.16932,0.09385333333333333,0.0,0.04185333333333333,0.10929333333333334,0.00018666666666666666,0.10945333333333333,0.4188266666666667,0.09705333333333334,0.16230666666666665,0.40026666666666666
Lexicographic Chamberlin-Courant (lex-CC),0.28918399999999994,0.44484,0.22281333333333334,0.2908266666666667,0.22986666666666666,0.14190666666666665,0.05712,0.04185333333333333,0.0,0.07449333333333333,0.04190666666666667,0.07497333333333334,0.4395866666666667,0.06008,0.13374666666666668,0.3984666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.30618533333333336,0.44554666666666665,0.22884,0.2913733333333333,0.23868,0.16754666666666668,0.10330666666666667,0.10929333333333334,0.07449333333333333,0.0,0.10934666666666666,0.0014133333333333333,0.47024,0.05216,0.15917333333333333,0.39974666666666664
Monroe's Approval Rule (Monroe),0.29012000000000004,0.44494666666666666,0.23665333333333333,0.30118666666666666,0.23748,0.16921333333333333,0.09376,0.00018666666666666666,0.04190666666666667,0.10934666666666666,0.0,0.10944,0.41885333333333336,0.09696,0.16222666666666666,0.4002266666666667
Greedy Monroe,0.30597266666666667,0.44552,0.22865333333333332,0.29141333333333336,0.23858666666666667,0.16734666666666667,0.10332,0.10945333333333333,0.07497333333333334,0.0014133333333333333,0.10944,0.0,0.47024,0.05214666666666667,0.15897333333333333,0.39976
Minimax Approval Voting (MAV),0.2891933333333333,0.44368,0.45076,0.47226666666666667,0.43312,0.42113333333333336,0.43165333333333333,0.4188266666666667,0.4395866666666667,0.47024,0.41885333333333336,0.47024,0.0,0.45244,0.42752,0.44337333333333334
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2834946666666666,0.4454666666666667,0.2074,0.28001333333333334,0.22281333333333334,0.12268,0.05418666666666667,0.09705333333333334,0.06008,0.05216,0.09696,0.05214666666666667,0.45244,0.0,0.11421333333333333,0.3964933333333333
E Pluribus Hugo (EPH),0.257432,0.44422666666666666,0.18664,0.27208,0.21704,0.01968,0.08230666666666667,0.16230666666666665,0.13374666666666668,0.15917333333333333,0.16222666666666666,0.15897333333333333,0.42752,0.11421333333333333,0.0,0.39565333333333336
Random Serial Dictator,0.4138473333333334,0.444,0.40253333333333335,0.4143733333333333,0.40745333333333333,0.3950266666666667,0.3946133333333333,0.40026666666666666,0.3984666666666667,0.39974666666666664,0.4002266666666667,0.39976,0.44337333333333334,0.3964933333333333,0.39565333333333336,0.0
NN,,0.44573066666666666,0.20615466666666668,0.32001333333333337,0.26190599999999997,0.25285399999999997,0.2680793333333333,0.29016000000000003,0.28918399999999994,0.30618533333333336,0.29012000000000004,0.30597266666666667,0.2891933333333333,0.2834946666666666,0.257432,0.4138473333333334
