,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.27910599999999997,0.0,0.27898666666666666,0.2783466666666667,0.2784,0.27909333333333336,0.27909333333333336,0.2777733333333333,0.27909333333333336,0.2771866666666667,0.27757333333333334,0.27886666666666665,0.2776533333333333,0.27888,0.27909333333333336,0.27813333333333334
Borda ranking,0.06205466666666666,0.27898666666666666,0.0,0.19270666666666666,0.11164,0.09032,0.09032,0.27904,0.09032,0.27270666666666665,0.2564533333333333,0.13929333333333332,0.26156,0.08898666666666667,0.09032,0.17852
Plurality ranking,0.21622199999999997,0.2783466666666667,0.19270666666666666,0.0,0.13633333333333333,0.23201333333333332,0.23201333333333332,0.29564,0.23201333333333332,0.23989333333333332,0.28985333333333335,0.23521333333333333,0.2914,0.22829333333333332,0.23201333333333332,0.24944
STV,0.13959533333333332,0.2784,0.11164,0.13633333333333333,0.0,0.16702666666666666,0.16702666666666666,0.2770533333333333,0.16702666666666666,0.27508,0.25449333333333335,0.18650666666666665,0.2595733333333333,0.16652,0.16702666666666666,0.20610666666666666
Approval Voting (AV),0.068792,0.27909333333333336,0.09032,0.23201333333333332,0.16702666666666666,0.0,0.0,0.27332,0.0,0.27784,0.2507333333333333,0.11968,0.25584,0.024013333333333334,0.0,0.17104
Proportional Approval Voting (PAV),0.068792,0.27909333333333336,0.09032,0.23201333333333332,0.16702666666666666,0.0,0.0,0.27332,0.0,0.27784,0.2507333333333333,0.11968,0.25584,0.024013333333333334,0.0,0.17104
Approval Chamberlin-Courant (CC),0.2665286666666667,0.2777733333333333,0.27904,0.29564,0.2770533333333333,0.27332,0.27332,0.0,0.27332,0.3333333333333333,0.022586666666666668,0.2877866666666667,0.01748,0.28130666666666665,0.27332,0.27604
Lexicographic Chamberlin-Courant (lex-CC),0.068792,0.27909333333333336,0.09032,0.23201333333333332,0.16702666666666666,0.0,0.0,0.27332,0.0,0.27784,0.2507333333333333,0.11968,0.25584,0.024013333333333334,0.0,0.17104
Sequential Approval Chamberlin-Courant (seq-CC),0.2803966666666667,0.2771866666666667,0.27270666666666665,0.23989333333333332,0.27508,0.27784,0.27784,0.3333333333333333,0.27784,0.0,0.32876,0.2624666666666667,0.32984,0.2688933333333333,0.27784,0.2769333333333333
Monroe's Approval Rule (Monroe),0.243942,0.27757333333333334,0.2564533333333333,0.28985333333333335,0.25449333333333335,0.2507333333333333,0.2507333333333333,0.022586666666666668,0.2507333333333333,0.32876,0.0,0.2652,0.0051066666666666665,0.25872,0.2507333333333333,0.2541466666666667
Greedy Monroe,0.13599933333333336,0.27886666666666665,0.13929333333333332,0.23521333333333333,0.18650666666666665,0.11968,0.11968,0.2877866666666667,0.11968,0.2624666666666667,0.2652,0.0,0.27030666666666664,0.11589333333333333,0.11968,0.18341333333333334
Minimax Approval Voting (MAV),0.24904866666666667,0.2776533333333333,0.26156,0.2914,0.2595733333333333,0.25584,0.25584,0.01748,0.25584,0.32984,0.0051066666666666665,0.27030666666666664,0.0,0.26382666666666665,0.25584,0.25856
Method of Equal Shares (aka Rule X) with Phragmén phase,0.07596666666666667,0.27888,0.08898666666666667,0.22829333333333332,0.16652,0.024013333333333334,0.024013333333333334,0.28130666666666665,0.024013333333333334,0.2688933333333333,0.25872,0.11589333333333333,0.26382666666666665,0.0,0.024013333333333334,0.171
E Pluribus Hugo (EPH),0.068792,0.27909333333333336,0.09032,0.23201333333333332,0.16702666666666666,0.0,0.0,0.27332,0.0,0.27784,0.2507333333333333,0.11968,0.25584,0.024013333333333334,0.0,0.17104
Random Serial Dictator,0.17532666666666674,0.27813333333333334,0.17852,0.24944,0.20610666666666666,0.17104,0.17104,0.27604,0.17104,0.2769333333333333,0.2541466666666667,0.18341333333333334,0.25856,0.171,0.17104,0.0
NN,,0.27910599999999997,0.06205466666666666,0.21622199999999997,0.13959533333333332,0.068792,0.068792,0.2665286666666667,0.068792,0.2803966666666667,0.243942,0.13599933333333336,0.24904866666666667,0.07596666666666667,0.068792,0.17532666666666674
