,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.24492,0.0,0.24540571428571428,0.24355428571428572,0.24443428571428572,0.24509714285714285,0.24509714285714285,0.24376,0.24509714285714285,0.24384,0.24376,0.24542857142857144,0.24376,0.2454742857142857,0.24509714285714285,0.24621714285714286
Borda ranking,0.05697885714285714,0.24540571428571428,0.0,0.18020571428571427,0.12568,0.08125714285714286,0.08125714285714286,0.24477714285714286,0.08125714285714286,0.24441142857142859,0.24477714285714286,0.1308342857142857,0.24477714285714286,0.08165714285714286,0.08125714285714286,0.16661714285714285
Plurality ranking,0.2006417142857143,0.24355428571428572,0.18020571428571427,0.0,0.11862857142857143,0.21092571428571427,0.21092571428571427,0.25289142857142854,0.21092571428571427,0.23456,0.25289142857142854,0.21870857142857142,0.25289142857142854,0.21066285714285715,0.21092571428571427,0.22953142857142858
STV,0.1564988571428571,0.24443428571428572,0.12568,0.11862857142857143,0.0,0.17594285714285715,0.17594285714285715,0.24464,0.17594285714285715,0.24477714285714286,0.24464,0.19241142857142857,0.24464,0.17632,0.17594285714285715,0.2064
Approval Voting (AV),0.059485142857142854,0.24509714285714285,0.08125714285714286,0.21092571428571427,0.17594285714285715,0.0,0.0,0.2417942857142857,0.0,0.24790857142857142,0.2417942857142857,0.11388571428571428,0.2417942857142857,0.015165714285714286,0.0,0.15961142857142857
Proportional Approval Voting (PAV),0.059485142857142854,0.24509714285714285,0.08125714285714286,0.21092571428571427,0.17594285714285715,0.0,0.0,0.2417942857142857,0.0,0.24790857142857142,0.2417942857142857,0.11388571428571428,0.2417942857142857,0.015165714285714286,0.0,0.15961142857142857
Approval Chamberlin-Courant (CC),0.23893257142857144,0.24376,0.24477714285714286,0.25289142857142854,0.24464,0.2417942857142857,0.2417942857142857,0.0,0.2417942857142857,0.2857142857142857,0.0,0.25246857142857143,0.0,0.24610285714285715,0.2417942857142857,0.24438857142857143
Lexicographic Chamberlin-Courant (lex-CC),0.059485142857142854,0.24509714285714285,0.08125714285714286,0.21092571428571427,0.17594285714285715,0.0,0.0,0.2417942857142857,0.0,0.24790857142857142,0.2417942857142857,0.11388571428571428,0.2417942857142857,0.015165714285714286,0.0,0.15961142857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.24959714285714288,0.24384,0.24441142857142859,0.23456,0.24477714285714286,0.24790857142857142,0.24790857142857142,0.2857142857142857,0.24790857142857142,0.0,0.2857142857142857,0.2362857142857143,0.2857142857142857,0.24332571428571428,0.24790857142857142,0.24540571428571428
Monroe's Approval Rule (Monroe),0.23893257142857144,0.24376,0.24477714285714286,0.25289142857142854,0.24464,0.2417942857142857,0.2417942857142857,0.0,0.2417942857142857,0.2857142857142857,0.0,0.25246857142857143,0.0,0.24610285714285715,0.2417942857142857,0.24438857142857143
Greedy Monroe,0.12589199999999998,0.24542857142857144,0.1308342857142857,0.21870857142857142,0.19241142857142857,0.11388571428571428,0.11388571428571428,0.25246857142857143,0.11388571428571428,0.2362857142857143,0.25246857142857143,0.0,0.25246857142857143,0.11093714285714286,0.11388571428571428,0.17297142857142858
Minimax Approval Voting (MAV),0.23893257142857144,0.24376,0.24477714285714286,0.25289142857142854,0.24464,0.2417942857142857,0.2417942857142857,0.0,0.2417942857142857,0.2857142857142857,0.0,0.25246857142857143,0.0,0.24610285714285715,0.2417942857142857,0.24438857142857143
Method of Equal Shares (aka Rule X) with Phragmén phase,0.061928,0.2454742857142857,0.08165714285714286,0.21066285714285715,0.17632,0.015165714285714286,0.015165714285714286,0.24610285714285715,0.015165714285714286,0.24332571428571428,0.24610285714285715,0.11093714285714286,0.24610285714285715,0.0,0.015165714285714286,0.15902857142857144
E Pluribus Hugo (EPH),0.059485142857142854,0.24509714285714285,0.08125714285714286,0.21092571428571427,0.17594285714285715,0.0,0.0,0.2417942857142857,0.0,0.24790857142857142,0.2417942857142857,0.11388571428571428,0.2417942857142857,0.015165714285714286,0.0,0.15961142857142857
Random Serial Dictator,0.16344228571428573,0.24621714285714286,0.16661714285714285,0.22953142857142858,0.2064,0.15961142857142857,0.15961142857142857,0.24438857142857143,0.15961142857142857,0.24540571428571428,0.24438857142857143,0.17297142857142858,0.24438857142857143,0.15902857142857144,0.15961142857142857,0.0
NN,,0.24492,0.05697885714285714,0.2006417142857143,0.1564988571428571,0.059485142857142854,0.059485142857142854,0.23893257142857144,0.059485142857142854,0.24959714285714288,0.23893257142857144,0.12589199999999998,0.23893257142857144,0.061928,0.059485142857142854,0.16344228571428573
