,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44397666666666674,0.0,0.44394666666666666,0.44334666666666667,0.44377333333333335,0.44492,0.44568,0.4448533333333333,0.4444666666666667,0.44528,0.44444,0.4456133333333333,0.4444,0.44532,0.44536,0.44254666666666664
Borda ranking,0.078388,0.44394666666666666,0.0,0.31568,0.23173333333333335,0.16946666666666665,0.186,0.26209333333333334,0.25256,0.24881333333333333,0.23465333333333332,0.22758666666666666,0.4408666666666667,0.18765333333333334,0.16629333333333332,0.35404
Plurality ranking,0.29888600000000004,0.44334666666666667,0.31568,0.0,0.17006666666666667,0.2606,0.31084,0.36933333333333335,0.36406666666666665,0.3651066666666667,0.33804,0.34572,0.4548933333333333,0.30661333333333335,0.2683066666666667,0.3748666666666667
STV,0.229958,0.44377333333333335,0.23173333333333335,0.17006666666666667,0.0,0.21784,0.2346,0.30108,0.29464,0.29802666666666666,0.2676133333333333,0.27558666666666665,0.43512,0.23372,0.21585333333333334,0.3628266666666667
Approval Voting (AV),0.14980666666666667,0.44492,0.16946666666666665,0.2606,0.21784,0.0,0.14042666666666667,0.24048,0.23268,0.23326666666666668,0.20757333333333333,0.20849333333333334,0.42861333333333335,0.14322666666666667,0.04310666666666667,0.33613333333333334
Proportional Approval Voting (PAV),0.19828066666666666,0.44568,0.186,0.31084,0.2346,0.14042666666666667,0.0,0.11892,0.10605333333333333,0.13873333333333332,0.09136,0.11153333333333333,0.431,0.04716,0.11464,0.34588
Approval Chamberlin-Courant (CC),0.282978,0.4448533333333333,0.26209333333333334,0.36933333333333335,0.30108,0.24048,0.11892,0.0,0.01796,0.10386666666666666,0.08008,0.11357333333333333,0.4264266666666667,0.14149333333333333,0.21929333333333334,0.36634666666666665
Lexicographic Chamberlin-Courant (lex-CC),0.2750253333333334,0.4444666666666667,0.25256,0.36406666666666665,0.29464,0.23268,0.10605333333333333,0.01796,0.0,0.08816,0.08221333333333333,0.09974666666666666,0.43545333333333336,0.12864,0.21002666666666667,0.36501333333333336
Sequential Approval Chamberlin-Courant (seq-CC),0.2720913333333333,0.44528,0.24881333333333333,0.3651066666666667,0.29802666666666666,0.23326666666666668,0.13873333333333332,0.10386666666666666,0.08816,0.0,0.16093333333333334,0.03590666666666667,0.45324,0.10504,0.20986666666666667,0.36593333333333333
Monroe's Approval Rule (Monroe),0.25383666666666665,0.44444,0.23465333333333332,0.33804,0.2676133333333333,0.20757333333333333,0.09136,0.08008,0.08221333333333333,0.16093333333333334,0.0,0.13453333333333334,0.42444,0.1124,0.18677333333333335,0.35896
Greedy Monroe,0.24976,0.4456133333333333,0.22758666666666666,0.34572,0.27558666666666665,0.20849333333333334,0.11153333333333333,0.11357333333333333,0.09974666666666666,0.03590666666666667,0.13453333333333334,0.0,0.45212,0.07792,0.18472,0.3588266666666667
Minimax Approval Voting (MAV),0.4232166666666667,0.4444,0.4408666666666667,0.4548933333333333,0.43512,0.42861333333333335,0.431,0.4264266666666667,0.43545333333333336,0.45324,0.42444,0.45212,0.0,0.44212,0.43244,0.44196
Method of Equal Shares (aka Rule X) with Phragmén phase,0.19967799999999997,0.44532,0.18765333333333334,0.30661333333333335,0.23372,0.14322666666666667,0.04716,0.14149333333333333,0.12864,0.10504,0.1124,0.07792,0.44212,0.0,0.11632,0.3457733333333333
E Pluribus Hugo (EPH),0.15848599999999996,0.44536,0.16629333333333332,0.2683066666666667,0.21585333333333334,0.04310666666666667,0.11464,0.21929333333333334,0.21002666666666667,0.20986666666666667,0.18677333333333335,0.18472,0.43244,0.11632,0.0,0.33901333333333333
Random Serial Dictator,0.35069866666666666,0.44254666666666664,0.35404,0.3748666666666667,0.3628266666666667,0.33613333333333334,0.34588,0.36634666666666665,0.36501333333333336,0.36593333333333333,0.35896,0.3588266666666667,0.44196,0.3457733333333333,0.33901333333333333,0.0
NN,,0.44397666666666674,0.078388,0.29888600000000004,0.229958,0.14980666666666667,0.19828066666666666,0.282978,0.2750253333333334,0.2720913333333333,0.25383666666666665,0.24976,0.4232166666666667,0.19967799999999997,0.15848599999999996,0.35069866666666666
