,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.40706285714285717,0.0,0.4061142857142857,0.4073257142857143,0.4089942857142857,0.4074628571428571,0.40777142857142856,0.4097828571428571,0.4083542857142857,0.40737142857142855,0.40973714285714286,0.4075885714285714,0.41052571428571427,0.40816,0.4074628571428571,0.4075885714285714
Borda ranking,0.08333885714285713,0.4061142857142857,0.0,0.2817942857142857,0.21489142857142857,0.10987428571428572,0.11781714285714286,0.4068342857142857,0.20950857142857143,0.3870857142857143,0.4060457142857143,0.19101714285714286,0.3540114285714286,0.17353142857142856,0.10946285714285714,0.2862742857142857
Plurality ranking,0.30847199999999997,0.4073257142857143,0.2817942857142857,0.0,0.15291428571428572,0.3282285714285714,0.32952,0.42851428571428574,0.34592,0.3864457142857143,0.4283314285714286,0.34773714285714286,0.4105942857142857,0.33949714285714283,0.32824,0.38064
STV,0.24655199999999997,0.4089942857142857,0.21489142857142857,0.15291428571428572,0.0,0.27234285714285716,0.2747085714285714,0.40530285714285713,0.30838857142857146,0.3986742857142857,0.40466285714285716,0.30304,0.38096,0.2926285714285714,0.27285714285714285,0.34704
Approval Voting (AV),0.09788571428571431,0.4074628571428571,0.10987428571428572,0.3282285714285714,0.27234285714285716,0.0,0.05822857142857143,0.39781714285714287,0.18894857142857144,0.39645714285714284,0.39702857142857145,0.17048,0.34493714285714283,0.14853714285714287,0.00784,0.2780228571428571
Proportional Approval Voting (PAV),0.12364342857142858,0.40777142857142856,0.11781714285714286,0.32952,0.2747085714285714,0.05822857142857143,0.0,0.40406857142857144,0.13993142857142857,0.39082285714285714,0.40328,0.16074285714285713,0.33997714285714287,0.10163428571428572,0.05176,0.28064
Approval Chamberlin-Courant (CC),0.39084742857142857,0.4097828571428571,0.4068342857142857,0.42851428571428574,0.40530285714285713,0.39781714285714287,0.40406857142857144,0.0,0.4070285714285714,0.5714285714285714,0.0009257142857142857,0.4319314285714286,0.09750857142857143,0.41245714285714286,0.39790857142857144,0.4078857142857143
Lexicographic Chamberlin-Courant (lex-CC),0.2271828571428571,0.4083542857142857,0.20950857142857143,0.34592,0.30838857142857146,0.18894857142857144,0.13993142857142857,0.4070285714285714,0.0,0.39013714285714285,0.40642285714285714,0.18622857142857144,0.3104571428571429,0.08846857142857142,0.18417142857142857,0.29624
Sequential Approval Chamberlin-Courant (seq-CC),0.4028034285714286,0.40737142857142855,0.3870857142857143,0.3864457142857143,0.3986742857142857,0.39645714285714284,0.39082285714285714,0.5714285714285714,0.39013714285714285,0.0,0.5711657142857143,0.35986285714285715,0.5301485714285714,0.38808,0.3964,0.38856
Monroe's Approval Rule (Monroe),0.39005885714285715,0.40973714285714286,0.4060457142857143,0.4283314285714286,0.40466285714285716,0.39702857142857145,0.40328,0.0009257142857142857,0.40642285714285714,0.5711657142857143,0.0,0.43133714285714286,0.09757714285714286,0.41166857142857144,0.39712,0.40712
Greedy Monroe,0.196208,0.4075885714285714,0.19101714285714286,0.34773714285714286,0.30304,0.17048,0.16074285714285713,0.4319314285714286,0.18622857142857144,0.35986285714285715,0.43133714285714286,0.0,0.36626285714285717,0.16790857142857143,0.16882285714285714,0.29346285714285714
Minimax Approval Voting (MAV),0.3462382857142857,0.41052571428571427,0.3540114285714286,0.4105942857142857,0.38096,0.34493714285714283,0.33997714285714287,0.09750857142857143,0.3104571428571429,0.5301485714285714,0.09757714285714286,0.36626285714285717,0.0,0.33334857142857144,0.34464,0.37555428571428573
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1911817142857143,0.40816,0.17353142857142856,0.33949714285714283,0.2926285714285714,0.14853714285714287,0.10163428571428572,0.41245714285714286,0.08846857142857142,0.38808,0.41166857142857144,0.16790857142857143,0.33334857142857144,0.0,0.14408,0.2881714285714286
E Pluribus Hugo (EPH),0.09978685714285716,0.4074628571428571,0.10946285714285714,0.32824,0.27285714285714285,0.00784,0.05176,0.39790857142857144,0.18417142857142857,0.3964,0.39712,0.16882285714285714,0.34464,0.14408,0.0,0.27787428571428574
Random Serial Dictator,0.28683828571428566,0.4075885714285714,0.2862742857142857,0.38064,0.34704,0.2780228571428571,0.28064,0.4078857142857143,0.29624,0.38856,0.40712,0.29346285714285714,0.37555428571428573,0.2881714285714286,0.27787428571428574,0.0
NN,,0.40706285714285717,0.08333885714285713,0.30847199999999997,0.24655199999999997,0.09788571428571431,0.12364342857142858,0.39084742857142857,0.2271828571428571,0.4028034285714286,0.39005885714285715,0.196208,0.3462382857142857,0.1911817142857143,0.09978685714285716,0.28683828571428566
