,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.27901000000000004,0.0,0.279,0.27725333333333335,0.2786533333333333,0.27892,0.27892,0.27732,0.27892,0.27804,0.27709333333333336,0.2786266666666667,0.27737333333333336,0.2789466666666667,0.27892,0.27844
Borda ranking,0.024533333333333338,0.279,0.0,0.15568,0.04133333333333333,0.041786666666666666,0.041786666666666666,0.2784,0.041786666666666666,0.2696,0.23608,0.09230666666666666,0.27496,0.04186666666666667,0.041786666666666666,0.15957333333333334
Plurality ranking,0.16373399999999996,0.27725333333333335,0.15568,0.0,0.12617333333333333,0.17584,0.17584,0.3028,0.17584,0.22558666666666666,0.28774666666666665,0.19145333333333334,0.30176,0.17481333333333332,0.17584,0.22386666666666666
STV,0.04918000000000001,0.2786533333333333,0.04133333333333333,0.12617333333333333,0.0,0.06709333333333334,0.06709333333333334,0.27782666666666667,0.06709333333333334,0.27184,0.23550666666666667,0.10316,0.27438666666666667,0.06717333333333333,0.06709333333333334,0.16332
Approval Voting (AV),0.04138466666666666,0.27892,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Proportional Approval Voting (PAV),0.04138466666666666,0.27892,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Approval Chamberlin-Courant (CC),0.2721326666666667,0.27732,0.2784,0.3028,0.27782666666666667,0.27552,0.27552,0.0,0.27552,0.3333333333333333,0.04232,0.28669333333333336,0.00344,0.2806,0.27552,0.27810666666666667
Lexicographic Chamberlin-Courant (lex-CC),0.04138466666666666,0.27892,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Sequential Approval Chamberlin-Courant (seq-CC),0.2740873333333333,0.27804,0.2696,0.22558666666666666,0.27184,0.2734533333333333,0.2734533333333333,0.3333333333333333,0.2734533333333333,0.0,0.32465333333333335,0.2594,0.33254666666666666,0.26694666666666667,0.2734533333333333,0.27237333333333336
Monroe's Approval Rule (Monroe),0.2298126666666667,0.27709333333333336,0.23608,0.28774666666666665,0.23550666666666667,0.2332,0.2332,0.04232,0.2332,0.32465333333333335,0.0,0.24437333333333333,0.03888,0.23828,0.2332,0.24070666666666668
Greedy Monroe,0.09462533333333334,0.2786266666666667,0.09230666666666666,0.19145333333333334,0.10316,0.08828,0.08828,0.28669333333333336,0.08828,0.2594,0.24437333333333333,0.0,0.28325333333333336,0.08548,0.08828,0.17057333333333333
Minimax Approval Voting (MAV),0.2686926666666667,0.27737333333333336,0.27496,0.30176,0.27438666666666667,0.27208,0.27208,0.00344,0.27208,0.33254666666666666,0.03888,0.28325333333333336,0.0,0.27716,0.27208,0.27466666666666667
Method of Equal Shares (aka Rule X) with Phragmén phase,0.04299133333333333,0.2789466666666667,0.04186666666666667,0.17481333333333332,0.06717333333333333,0.015026666666666667,0.015026666666666667,0.2806,0.015026666666666667,0.26694666666666667,0.23828,0.08548,0.27716,0.0,0.015026666666666667,0.15804
E Pluribus Hugo (EPH),0.04138466666666666,0.27892,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Random Serial Dictator,0.15947599999999998,0.27844,0.15957333333333334,0.22386666666666666,0.16332,0.15772,0.15772,0.27810666666666667,0.15772,0.27237333333333336,0.24070666666666668,0.17057333333333333,0.27466666666666667,0.15804,0.15772,0.0
NN,,0.27901000000000004,0.024533333333333338,0.16373399999999996,0.04918000000000001,0.04138466666666666,0.04138466666666666,0.2721326666666667,0.04138466666666666,0.2740873333333333,0.2298126666666667,0.09462533333333334,0.2686926666666667,0.04299133333333333,0.04138466666666666,0.15947599999999998
