,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.27661800000000003,0.0,0.27682666666666667,0.27674666666666664,0.27658666666666665,0.2776533333333333,0.2776533333333333,0.2776533333333333,0.2776533333333333,0.27792,0.27764,0.27757333333333334,0.2776533333333333,0.2779066666666667,0.2776533333333333,0.27688
Borda ranking,0.072964,0.27682666666666667,0.0,0.19048,0.13309333333333334,0.11069333333333334,0.11069333333333334,0.27945333333333333,0.11069333333333334,0.27402666666666664,0.27942666666666666,0.15518666666666667,0.27945333333333333,0.11058666666666667,0.11069333333333334,0.19834666666666667
Plurality ranking,0.223832,0.27674666666666664,0.19048,0.0,0.12593333333333334,0.24437333333333333,0.24437333333333333,0.28802666666666665,0.24437333333333333,0.26554666666666665,0.288,0.24922666666666668,0.28802666666666665,0.24328,0.24437333333333333,0.26041333333333333
STV,0.17421799999999998,0.27658666666666665,0.13309333333333334,0.12593333333333334,0.0,0.20902666666666667,0.20902666666666667,0.2780533333333333,0.20902666666666667,0.27666666666666667,0.27802666666666664,0.22138666666666668,0.2780533333333333,0.20868,0.20902666666666667,0.23750666666666667
Approval Voting (AV),0.08452533333333333,0.2776533333333333,0.11069333333333334,0.24437333333333333,0.20902666666666667,0.0,0.0,0.27525333333333335,0.0,0.2788933333333333,0.2752266666666667,0.12756,0.27525333333333335,0.019186666666666668,0.0,0.1864
Proportional Approval Voting (PAV),0.08452533333333333,0.2776533333333333,0.11069333333333334,0.24437333333333333,0.20902666666666667,0.0,0.0,0.27525333333333335,0.0,0.2788933333333333,0.2752266666666667,0.12756,0.27525333333333335,0.019186666666666668,0.0,0.1864
Approval Chamberlin-Courant (CC),0.2713026666666667,0.2776533333333333,0.27945333333333333,0.28802666666666665,0.2780533333333333,0.27525333333333335,0.27525333333333335,0.0,0.27525333333333335,0.3333333333333333,2.6666666666666667e-05,0.28885333333333335,0.0,0.2816666666666667,0.27525333333333335,0.27792
Lexicographic Chamberlin-Courant (lex-CC),0.08452533333333333,0.2776533333333333,0.11069333333333334,0.24437333333333333,0.20902666666666667,0.0,0.0,0.27525333333333335,0.0,0.2788933333333333,0.2752266666666667,0.12756,0.27525333333333335,0.019186666666666668,0.0,0.1864
Sequential Approval Chamberlin-Courant (seq-CC),0.28206000000000003,0.27792,0.27402666666666664,0.26554666666666665,0.27666666666666667,0.2788933333333333,0.2788933333333333,0.3333333333333333,0.2788933333333333,0.0,0.3333333333333333,0.26494666666666666,0.3333333333333333,0.27232,0.2788933333333333,0.27745333333333333
Monroe's Approval Rule (Monroe),0.27127599999999996,0.27764,0.27942666666666666,0.288,0.27802666666666664,0.2752266666666667,0.2752266666666667,2.6666666666666667e-05,0.2752266666666667,0.3333333333333333,0.0,0.2888266666666667,2.6666666666666667e-05,0.28164,0.2752266666666667,0.2778933333333333
Greedy Monroe,0.14943333333333333,0.27757333333333334,0.15518666666666667,0.24922666666666668,0.22138666666666668,0.12756,0.12756,0.28885333333333335,0.12756,0.26494666666666666,0.2888266666666667,0.0,0.28885333333333335,0.12505333333333332,0.12756,0.20032
Minimax Approval Voting (MAV),0.2713026666666667,0.2776533333333333,0.27945333333333333,0.28802666666666665,0.2780533333333333,0.27525333333333335,0.27525333333333335,0.0,0.27525333333333335,0.3333333333333333,2.6666666666666667e-05,0.28885333333333335,0.0,0.2816666666666667,0.27525333333333335,0.27792
Method of Equal Shares (aka Rule X) with Phragmén phase,0.08762933333333332,0.2779066666666667,0.11058666666666667,0.24328,0.20868,0.019186666666666668,0.019186666666666668,0.2816666666666667,0.019186666666666668,0.27232,0.28164,0.12505333333333332,0.2816666666666667,0.0,0.019186666666666668,0.18658666666666668
E Pluribus Hugo (EPH),0.08452533333333333,0.2776533333333333,0.11069333333333334,0.24437333333333333,0.20902666666666667,0.0,0.0,0.27525333333333335,0.0,0.2788933333333333,0.2752266666666667,0.12756,0.27525333333333335,0.019186666666666668,0.0,0.1864
Random Serial Dictator,0.1934193333333334,0.27688,0.19834666666666667,0.26041333333333333,0.23750666666666667,0.1864,0.1864,0.27792,0.1864,0.27745333333333333,0.2778933333333333,0.20032,0.27792,0.18658666666666668,0.1864,0.0
NN,,0.27661800000000003,0.072964,0.223832,0.17421799999999998,0.08452533333333333,0.08452533333333333,0.2713026666666667,0.08452533333333333,0.28206000000000003,0.27127599999999996,0.14943333333333333,0.2713026666666667,0.08762933333333332,0.08452533333333333,0.1934193333333334
