,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.27748066666666665,0.0,0.27770666666666666,0.27770666666666666,0.27708,0.2783733333333333,0.2783733333333333,0.27709333333333336,0.2783733333333333,0.27848,0.27644,0.27786666666666665,0.27698666666666666,0.2786,0.2783733333333333,0.27842666666666666
Borda ranking,0.077094,0.27770666666666666,0.0,0.23433333333333334,0.09470666666666666,0.10222666666666666,0.10222666666666666,0.27873333333333333,0.10222666666666666,0.2743333333333333,0.22326666666666667,0.12322666666666666,0.26508,0.10209333333333333,0.10222666666666666,0.16637333333333335
Plurality ranking,0.24991200000000005,0.27770666666666666,0.23433333333333334,0.0,0.1996,0.26284,0.26284,0.31009333333333333,0.26284,0.21309333333333333,0.2962266666666667,0.26224,0.30621333333333334,0.2620266666666667,0.26284,0.26748
STV,0.13238600000000003,0.27708,0.09470666666666666,0.1996,0.0,0.16028,0.16028,0.27776,0.16028,0.27613333333333334,0.22366666666666668,0.168,0.26410666666666666,0.16056,0.16028,0.19326666666666667
Approval Voting (AV),0.07210266666666668,0.2783733333333333,0.10222666666666666,0.26284,0.16028,0.0,0.0,0.2760533333333333,0.0,0.2756533333333333,0.22057333333333334,0.07828,0.2624,0.012213333333333333,0.0,0.144
Proportional Approval Voting (PAV),0.07210266666666668,0.2783733333333333,0.10222666666666666,0.26284,0.16028,0.0,0.0,0.2760533333333333,0.0,0.2756533333333333,0.22057333333333334,0.07828,0.2624,0.012213333333333333,0.0,0.144
Approval Chamberlin-Courant (CC),0.258118,0.27709333333333336,0.27873333333333333,0.31009333333333333,0.27776,0.2760533333333333,0.2760533333333333,0.0,0.2760533333333333,0.3333333333333333,0.05548,0.2850533333333333,0.013653333333333333,0.2800666666666667,0.2760533333333333,0.27757333333333334
Lexicographic Chamberlin-Courant (lex-CC),0.07210266666666668,0.2783733333333333,0.10222666666666666,0.26284,0.16028,0.0,0.0,0.2760533333333333,0.0,0.2756533333333333,0.22057333333333334,0.07828,0.2624,0.012213333333333333,0.0,0.144
Sequential Approval Chamberlin-Courant (seq-CC),0.281864,0.27848,0.2743333333333333,0.21309333333333333,0.27613333333333334,0.2756533333333333,0.2756533333333333,0.3333333333333333,0.2756533333333333,0.0,0.32250666666666666,0.26470666666666665,0.3303066666666667,0.27070666666666665,0.2756533333333333,0.27356
Monroe's Approval Rule (Monroe),0.20263799999999998,0.27644,0.22326666666666667,0.2962266666666667,0.22366666666666668,0.22057333333333334,0.22057333333333334,0.05548,0.22057333333333334,0.32250666666666666,0.0,0.22958666666666666,0.041826666666666665,0.22458666666666666,0.22057333333333334,0.22729333333333332
Greedy Monroe,0.10654533333333335,0.27786666666666665,0.12322666666666666,0.26224,0.168,0.07828,0.07828,0.2850533333333333,0.07828,0.26470666666666665,0.22958666666666666,0.0,0.2714,0.07686666666666667,0.07828,0.15312
Minimax Approval Voting (MAV),0.24446466666666666,0.27698666666666666,0.26508,0.30621333333333334,0.26410666666666666,0.2624,0.2624,0.013653333333333333,0.2624,0.3303066666666667,0.041826666666666665,0.2714,0.0,0.26641333333333334,0.2624,0.26392
Method of Equal Shares (aka Rule X) with Phragmén phase,0.07424200000000002,0.2786,0.10209333333333333,0.2620266666666667,0.16056,0.012213333333333333,0.012213333333333333,0.2800666666666667,0.012213333333333333,0.27070666666666665,0.22458666666666666,0.07686666666666667,0.26641333333333334,0.0,0.012213333333333333,0.1446
E Pluribus Hugo (EPH),0.07210266666666668,0.2783733333333333,0.10222666666666666,0.26284,0.16028,0.0,0.0,0.2760533333333333,0.0,0.2756533333333333,0.22057333333333334,0.07828,0.2624,0.012213333333333333,0.0,0.144
Random Serial Dictator,0.155712,0.27842666666666666,0.16637333333333335,0.26748,0.19326666666666667,0.144,0.144,0.27757333333333334,0.144,0.27356,0.22729333333333332,0.15312,0.26392,0.1446,0.144,0.0
NN,,0.27748066666666665,0.077094,0.24991200000000005,0.13238600000000003,0.07210266666666668,0.07210266666666668,0.258118,0.07210266666666668,0.281864,0.20263799999999998,0.10654533333333335,0.24446466666666666,0.07424200000000002,0.07210266666666668,0.155712
