,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44380000000000003,0.0,0.44332,0.4432,0.44281333333333334,0.44377333333333335,0.4435866666666667,0.44556,0.4436,0.4453066666666667,0.4458666666666667,0.4435866666666667,0.4454266666666667,0.44366666666666665,0.44362666666666667,0.44288
Borda ranking,0.06418199999999998,0.44332,0.0,0.4344,0.35552,0.06429333333333333,0.009386666666666666,0.4452,0.01376,0.43093333333333333,0.43732,0.07837333333333334,0.2535866666666667,0.01204,0.05297333333333333,0.27496
Plurality ranking,0.4074266666666667,0.4432,0.4344,0.0,0.17524,0.40744,0.4328666666666667,0.47392,0.4438533333333333,0.41364,0.4676666666666667,0.43545333333333336,0.45732,0.44262666666666667,0.4106666666666667,0.4287066666666667
STV,0.3425806666666667,0.44281333333333334,0.35552,0.17524,0.0,0.34258666666666665,0.35552,0.4309733333333333,0.36318666666666666,0.45285333333333333,0.4254266666666667,0.3742933333333333,0.3957733333333333,0.3621333333333333,0.3444933333333333,0.3973466666666667
Approval Voting (AV),0.00021599999999999996,0.44377333333333335,0.06429333333333333,0.40744,0.34258666666666665,0.0,0.0594,0.4358,0.07773333333333333,0.44182666666666665,0.42146666666666666,0.12424,0.2667733333333333,0.07601333333333334,0.01132,0.2724533333333333
Proportional Approval Voting (PAV),0.05928866666666667,0.4435866666666667,0.009386666666666666,0.4328666666666667,0.35552,0.0594,0.0,0.44393333333333335,0.018333333333333333,0.43189333333333335,0.4346933333333333,0.08154666666666667,0.25422666666666666,0.016666666666666666,0.04808,0.27401333333333333
Approval Chamberlin-Courant (CC),0.43582933333333335,0.44556,0.4452,0.47392,0.4309733333333333,0.4358,0.44393333333333335,0.0,0.4444133333333333,0.6666666666666666,0.014586666666666666,0.48052,0.28804,0.44438666666666665,0.4394,0.44493333333333335
Lexicographic Chamberlin-Courant (lex-CC),0.077622,0.4436,0.01376,0.4438533333333333,0.36318666666666666,0.07773333333333333,0.018333333333333333,0.4444133333333333,0.0,0.43128,0.44016,0.07049333333333334,0.24990666666666667,0.0018,0.06641333333333334,0.27658666666666665
Sequential Approval Chamberlin-Courant (seq-CC),0.44183200000000006,0.4453066666666667,0.43093333333333333,0.41364,0.45285333333333333,0.44182666666666665,0.43189333333333335,0.6666666666666666,0.43128,0.0,0.66348,0.39188,0.5645733333333334,0.4314266666666667,0.4382,0.43210666666666664
Monroe's Approval Rule (Monroe),0.421496,0.4458666666666667,0.43732,0.4676666666666667,0.4254266666666667,0.42146666666666666,0.4346933333333333,0.014586666666666666,0.44016,0.66348,0.0,0.4772266666666667,0.2819466666666667,0.4396,0.42512,0.43750666666666665
Greedy Monroe,0.12417399999999999,0.4435866666666667,0.07837333333333334,0.43545333333333336,0.3742933333333333,0.12424,0.08154666666666667,0.48052,0.07049333333333334,0.39188,0.4772266666666667,0.0,0.31577333333333335,0.07105333333333333,0.11658666666666667,0.28558666666666666
Minimax Approval Voting (MAV),0.2667093333333333,0.4454266666666667,0.2535866666666667,0.45732,0.3957733333333333,0.2667733333333333,0.25422666666666666,0.28804,0.24990666666666667,0.5645733333333334,0.2819466666666667,0.31577333333333335,0.0,0.2504133333333333,0.2650533333333333,0.31982666666666665
Method of Equal Shares (aka Rule X) with Phragmén phase,0.075902,0.44366666666666665,0.01204,0.44262666666666667,0.3621333333333333,0.07601333333333334,0.016666666666666666,0.44438666666666665,0.0018,0.4314266666666667,0.4396,0.07105333333333333,0.2504133333333333,0.0,0.06469333333333334,0.2763333333333333
E Pluribus Hugo (EPH),0.011226,0.44362666666666667,0.05297333333333333,0.4106666666666667,0.3444933333333333,0.01132,0.04808,0.4394,0.06641333333333334,0.4382,0.42512,0.11658666666666667,0.2650533333333333,0.06469333333333334,0.0,0.27241333333333334
Random Serial Dictator,0.2724313333333333,0.44288,0.27496,0.4287066666666667,0.3973466666666667,0.2724533333333333,0.27401333333333333,0.44493333333333335,0.27658666666666665,0.43210666666666664,0.43750666666666665,0.28558666666666666,0.31982666666666665,0.2763333333333333,0.27241333333333334,0.0
NN,,0.44380000000000003,0.06418199999999998,0.4074266666666667,0.3425806666666667,0.00021599999999999996,0.05928866666666667,0.43582933333333335,0.077622,0.44183200000000006,0.421496,0.12417399999999999,0.2667093333333333,0.075902,0.011226,0.2724313333333333
