,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4451026666666667,0.0,0.44482666666666665,0.44377333333333335,0.4448933333333333,0.44265333333333334,0.44181333333333334,0.44412,0.44225333333333333,0.4449066666666667,0.44412,0.44449333333333335,0.44412,0.44210666666666665,0.44252,0.44696
Borda ranking,0.20442200000000008,0.44482666666666665,0.0,0.26665333333333335,0.24309333333333333,0.18912,0.19108,0.45224,0.22657333333333332,0.38698666666666665,0.45224,0.29805333333333334,0.45224,0.21454666666666666,0.18882666666666667,0.4046
Plurality ranking,0.3383293333333333,0.44377333333333335,0.26665333333333335,0.0,0.12409333333333333,0.36688,0.36637333333333333,0.47532,0.37334666666666666,0.3982133333333333,0.47532,0.38748,0.47532,0.37308,0.36628,0.42652
STV,0.303166,0.4448933333333333,0.24309333333333333,0.12409333333333333,0.0,0.34518666666666664,0.34792,0.4324266666666667,0.35862666666666665,0.4294133333333333,0.4324266666666667,0.3832933333333333,0.4324266666666667,0.35668,0.34502666666666665,0.42477333333333334
Approval Voting (AV),0.24858133333333335,0.44265333333333334,0.18912,0.36688,0.34518666666666664,0.0,0.045173333333333336,0.41977333333333333,0.137,0.41318666666666665,0.41977333333333333,0.2751733333333333,0.41977333333333333,0.12416,0.0036133333333333334,0.39652
Proportional Approval Voting (PAV),0.258086,0.44181333333333334,0.19108,0.36637333333333333,0.34792,0.045173333333333336,0.0,0.43416,0.09678666666666666,0.39554666666666666,0.43416,0.2711733333333333,0.43416,0.08462666666666667,0.04262666666666667,0.39485333333333333
Approval Chamberlin-Courant (CC),0.29070533333333326,0.44412,0.45224,0.47532,0.4324266666666667,0.41977333333333333,0.43416,0.0,0.43752,0.6666666666666666,0.0,0.4813733333333333,0.0,0.44390666666666667,0.42152,0.44584
Lexicographic Chamberlin-Courant (lex-CC),0.2842186666666667,0.44225333333333333,0.22657333333333332,0.37334666666666666,0.35862666666666665,0.137,0.09678666666666666,0.43752,0.0,0.39084,0.43752,0.28669333333333336,0.43752,0.06065333333333333,0.13517333333333334,0.39972
Sequential Approval Chamberlin-Courant (seq-CC),0.4953433333333333,0.4449066666666667,0.38698666666666665,0.3982133333333333,0.4294133333333333,0.41318666666666665,0.39554666666666666,0.6666666666666666,0.39084,0.0,0.6666666666666666,0.35670666666666667,0.6666666666666666,0.38392,0.41154666666666667,0.43162666666666666
Monroe's Approval Rule (Monroe),0.29070533333333326,0.44412,0.45224,0.47532,0.4324266666666667,0.41977333333333333,0.43416,0.0,0.43752,0.6666666666666666,0.0,0.4813733333333333,0.0,0.44390666666666667,0.42152,0.44584
Greedy Monroe,0.3601386666666667,0.44449333333333335,0.29805333333333334,0.38748,0.3832933333333333,0.2751733333333333,0.2711733333333333,0.4813733333333333,0.28669333333333336,0.35670666666666667,0.4813733333333333,0.0,0.4813733333333333,0.27730666666666665,0.27458666666666665,0.41258666666666666
Minimax Approval Voting (MAV),0.29070533333333326,0.44412,0.45224,0.47532,0.4324266666666667,0.41977333333333333,0.43416,0.0,0.43752,0.6666666666666666,0.0,0.4813733333333333,0.0,0.44390666666666667,0.42152,0.44584
Method of Equal Shares (aka Rule X) with Phragmén phase,0.280642,0.44210666666666665,0.21454666666666666,0.37308,0.35668,0.12416,0.08462666666666667,0.44390666666666667,0.06065333333333333,0.38392,0.44390666666666667,0.27730666666666665,0.44390666666666667,0.0,0.12238666666666667,0.39708
E Pluribus Hugo (EPH),0.24965933333333334,0.44252,0.18882666666666667,0.36628,0.34502666666666665,0.0036133333333333334,0.04262666666666667,0.42152,0.13517333333333334,0.41154666666666667,0.42152,0.27458666666666665,0.42152,0.12238666666666667,0.0,0.39609333333333335
Random Serial Dictator,0.4153613333333333,0.44696,0.4046,0.42652,0.42477333333333334,0.39652,0.39485333333333333,0.44584,0.39972,0.43162666666666666,0.44584,0.41258666666666666,0.44584,0.39708,0.39609333333333335,0.0
NN,,0.4451026666666667,0.20442200000000008,0.3383293333333333,0.303166,0.24858133333333335,0.258086,0.29070533333333326,0.2842186666666667,0.4953433333333333,0.29070533333333326,0.3601386666666667,0.29070533333333326,0.280642,0.24965933333333334,0.4153613333333333
