,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.5001986666666667,0.0,0.5006133333333334,0.49966666666666665,0.5007466666666667,0.50084,0.50112,0.49964,0.5015733333333333,0.49933333333333335,0.49968,0.50128,0.49956,0.5002666666666666,0.5011333333333333,0.50128
Borda ranking,0.08364066666666665,0.5006133333333334,0.0,0.336,0.25432,0.11101333333333334,0.11165333333333333,0.46425333333333335,0.20264,0.38941333333333333,0.35186666666666666,0.20273333333333332,0.46156,0.14841333333333334,0.10350666666666666,0.3631066666666667
Plurality ranking,0.34076199999999995,0.49966666666666665,0.336,0.0,0.16434666666666667,0.34044,0.36572,0.5063733333333333,0.40896,0.46286666666666665,0.43,0.39786666666666665,0.50596,0.38009333333333334,0.34973333333333334,0.4397466666666667
STV,0.265834,0.5007466666666667,0.25432,0.16434666666666667,0.0,0.27088,0.28374666666666665,0.47386666666666666,0.33564,0.4444133333333333,0.38426666666666665,0.3314933333333333,0.47268,0.30208,0.27270666666666665,0.40864
Approval Voting (AV),0.09588733333333334,0.50084,0.11101333333333334,0.34044,0.27088,0.0,0.11376,0.4602,0.21858666666666668,0.41634666666666664,0.34298666666666666,0.2136,0.4577333333333333,0.16246666666666668,0.04849333333333333,0.35549333333333333
Proportional Approval Voting (PAV),0.1484,0.50112,0.11165333333333333,0.36572,0.28374666666666665,0.11376,0.0,0.4548933333333333,0.12046666666666667,0.4016133333333333,0.34314666666666666,0.16936,0.4517466666666667,0.09,0.08349333333333334,0.3626666666666667
Approval Chamberlin-Courant (CC),0.4500193333333334,0.49964,0.46425333333333335,0.5063733333333333,0.47386666666666666,0.4602,0.4548933333333333,0.0,0.45464,0.6883466666666667,0.21729333333333334,0.4895466666666667,0.00392,0.46572,0.4589066666666667,0.48264
Lexicographic Chamberlin-Courant (lex-CC),0.23625200000000002,0.5015733333333333,0.20264,0.40896,0.33564,0.21858666666666668,0.12046666666666667,0.45464,0.0,0.4059333333333333,0.35892,0.17961333333333335,0.45072,0.12530666666666668,0.1948,0.3817333333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.413612,0.49933333333333335,0.38941333333333333,0.46286666666666665,0.4444133333333333,0.41634666666666664,0.4016133333333333,0.6883466666666667,0.4059333333333333,0.0,0.5975866666666667,0.3791466666666667,0.68536,0.39286666666666664,0.40553333333333336,0.4465866666666667
Monroe's Approval Rule (Monroe),0.3401406666666667,0.49968,0.35186666666666666,0.43,0.38426666666666665,0.34298666666666666,0.34314666666666666,0.21729333333333334,0.35892,0.5975866666666667,0.0,0.39026666666666665,0.21721333333333334,0.35777333333333333,0.34469333333333335,0.42692
Greedy Monroe,0.22729866666666668,0.50128,0.20273333333333332,0.39786666666666665,0.3314933333333333,0.2136,0.16936,0.4895466666666667,0.17961333333333335,0.3791466666666667,0.39026666666666665,0.0,0.48601333333333335,0.14704,0.20024,0.3794133333333333
Minimax Approval Voting (MAV),0.4479633333333334,0.49956,0.46156,0.50596,0.47268,0.4577333333333333,0.4517466666666667,0.00392,0.45072,0.68536,0.21721333333333334,0.48601333333333335,0.0,0.4623466666666667,0.45642666666666665,0.48106666666666664
Method of Equal Shares (aka Rule X) with Phragmén phase,0.183438,0.5002666666666666,0.14841333333333334,0.38009333333333334,0.30208,0.16246666666666668,0.09,0.46572,0.12530666666666668,0.39286666666666664,0.35777333333333333,0.14704,0.4623466666666667,0.0,0.14045333333333335,0.36789333333333335
E Pluribus Hugo (EPH),0.11965733333333332,0.5011333333333333,0.10350666666666666,0.34973333333333334,0.27270666666666665,0.04849333333333333,0.08349333333333334,0.4589066666666667,0.1948,0.40553333333333336,0.34469333333333335,0.20024,0.45642666666666665,0.14045333333333335,0.0,0.35784
Random Serial Dictator,0.3606553333333332,0.50128,0.3631066666666667,0.4397466666666667,0.40864,0.35549333333333333,0.3626666666666667,0.48264,0.3817333333333333,0.4465866666666667,0.42692,0.3794133333333333,0.48106666666666664,0.36789333333333335,0.35784,0.0
NN,,0.5001986666666667,0.08364066666666665,0.34076199999999995,0.265834,0.09588733333333334,0.1484,0.4500193333333334,0.23625200000000002,0.413612,0.3401406666666667,0.22729866666666668,0.4479633333333334,0.183438,0.11965733333333332,0.3606553333333332
