,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.49063028571428574,0.0,0.49117714285714287,0.4902971428571429,0.4900457142857143,0.4900457142857143,0.49113142857142855,0.48933714285714286,0.49116571428571426,0.48965714285714285,0.4899428571428571,0.4908457142857143,0.48989714285714286,0.49146285714285715,0.4898742857142857,0.48973714285714287
Borda ranking,0.08455771428571429,0.49117714285714287,0.0,0.3428342857142857,0.27570285714285714,0.10427428571428571,0.10678857142857143,0.4913485714285714,0.17874285714285715,0.42656,0.45938285714285715,0.1960457142857143,0.42016,0.15133714285714286,0.10057142857142858,0.3469714285714286
Plurality ranking,0.3544708571428571,0.4902971428571429,0.3428342857142857,0.0,0.15214857142857144,0.36378285714285713,0.37530285714285716,0.5123314285714285,0.39978285714285716,0.45974857142857145,0.48937142857142857,0.4013257142857143,0.4898057142857143,0.3890857142857143,0.36728,0.4430742857142857
STV,0.2923091428571429,0.4900457142857143,0.27570285714285714,0.15214857142857144,0.0,0.30244571428571426,0.31069714285714284,0.48382857142857144,0.34161142857142857,0.46725714285714287,0.4589942857142857,0.3475885714285714,0.45101714285714284,0.32856,0.3041942857142857,0.4137257142857143
Approval Voting (AV),0.09447599999999998,0.4900457142857143,0.10427428571428571,0.36378285714285713,0.30244571428571426,0.0,0.08846857142857142,0.4792571428571429,0.1770857142857143,0.43969142857142857,0.4444457142857143,0.19723428571428572,0.42130285714285715,0.1508,0.036514285714285714,0.3419542857142857
Proportional Approval Voting (PAV),0.13591542857142858,0.49113142857142855,0.10678857142857143,0.37530285714285716,0.31069714285714284,0.08846857142857142,0.0,0.4846285714285714,0.10339428571428572,0.4334742857142857,0.45318857142857144,0.17432,0.4132342857142857,0.09441142857142858,0.06478857142857143,0.34514285714285714
Approval Chamberlin-Courant (CC),0.4706377142857142,0.48933714285714286,0.4913485714285714,0.5123314285714285,0.48382857142857144,0.4792571428571429,0.4846285714285714,0.0,0.4838857142857143,0.8489942857142857,0.0524,0.52096,0.18288,0.49041142857142855,0.48321142857142857,0.4880457142857143
Lexicographic Chamberlin-Courant (lex-CC),0.20790971428571425,0.49116571428571426,0.17874285714285715,0.39978285714285716,0.34161142857142857,0.1770857142857143,0.10339428571428572,0.4838857142857143,0.0,0.43298285714285717,0.45752,0.18906285714285714,0.40842285714285714,0.10075428571428571,0.15918857142857143,0.3585714285714286
Sequential Approval Chamberlin-Courant (seq-CC),0.44839428571428575,0.48965714285714285,0.42656,0.45974857142857145,0.46725714285714287,0.43969142857142857,0.4334742857142857,0.8489942857142857,0.43298285714285717,0.0,0.8138171428571429,0.39662857142857144,0.7156457142857143,0.42632,0.43569142857142856,0.44397714285714285
Monroe's Approval Rule (Monroe),0.437196,0.4899428571428571,0.45938285714285715,0.48937142857142857,0.4589942857142857,0.4444457142857143,0.45318857142857144,0.0524,0.45752,0.8138171428571429,0.0,0.49498285714285717,0.1764342857142857,0.46190857142857145,0.44955428571428574,0.47105142857142857
Greedy Monroe,0.21616457142857146,0.4908457142857143,0.1960457142857143,0.4013257142857143,0.3475885714285714,0.19723428571428572,0.17432,0.52096,0.18906285714285714,0.39662857142857144,0.49498285714285717,0.0,0.4541485714285714,0.17011428571428572,0.18928,0.3613257142857143
Minimax Approval Voting (MAV),0.4123097142857142,0.48989714285714286,0.42016,0.4898057142857143,0.45101714285714284,0.42130285714285715,0.4132342857142857,0.18288,0.40842285714285714,0.7156457142857143,0.1764342857142857,0.4541485714285714,0.0,0.4188685714285714,0.41937142857142856,0.45709714285714287
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1796182857142857,0.49146285714285715,0.15133714285714286,0.3890857142857143,0.32856,0.1508,0.09441142857142858,0.49041142857142855,0.10075428571428571,0.42632,0.46190857142857145,0.17011428571428572,0.4188685714285714,0.0,0.13380571428571428,0.35226285714285716
E Pluribus Hugo (EPH),0.11133485714285712,0.4898742857142857,0.10057142857142858,0.36728,0.3041942857142857,0.036514285714285714,0.06478857142857143,0.48321142857142857,0.15918857142857143,0.43569142857142856,0.44955428571428574,0.18928,0.41937142857142856,0.13380571428571428,0.0,0.3436457142857143
Random Serial Dictator,0.34746400000000005,0.48973714285714287,0.3469714285714286,0.4430742857142857,0.4137257142857143,0.3419542857142857,0.34514285714285714,0.4880457142857143,0.3585714285714286,0.44397714285714285,0.47105142857142857,0.3613257142857143,0.45709714285714287,0.35226285714285716,0.3436457142857143,0.0
NN,,0.49063028571428574,0.08455771428571429,0.3544708571428571,0.2923091428571429,0.09447599999999998,0.13591542857142858,0.4706377142857142,0.20790971428571425,0.44839428571428575,0.437196,0.21616457142857146,0.4123097142857142,0.1796182857142857,0.11133485714285712,0.34746400000000005
